Network Latency, State, Optimal Action, Shielded Action 
339.272,0,0,0
440.047,0,0,0
539.296,0,0,0
640.132,0,0,0
739.206,0,0,0
839.248,0,0,0
939.237,0,0,0
1039.2,0,0,0
1139.22,0,0,0
1239.18,0,0,0
1339.75,0,0,0
1439.21,0,0,0
1539.24,0,0,0
1639.23,0,0,0
1739.24,0,0,0
1839.25,0,0,0
1939.22,0,0,0
2039.2,0,0,0
2139.22,0,0,0
2239.24,0,0,0
2339.23,0,0,0
2439.22,0,0,0
2539.22,0,0,0
2639.23,0,0,0
2739.23,0,0,0
2839.29,0,0,0
2939.23,0,0,0
3039.61,0,0,0
3139.23,0,0,0
3239.22,0,0,0
3339.23,0,0,0
3439.22,0,0,0
3539.22,0,0,0
3639.23,0,0,0
3739.21,0,0,0
3839.22,0,0,0
3939.23,0,0,0
4039.23,0,0,0
4139.23,0,0,0
4239.22,0,0,0
4339.63,0,0,0
4439.22,0,0,0
4539.61,0,0,0
4639.46,0,0,0
4739.65,0,0,0
4839.22,0,0,0
4939.6,0,0,0
5039.23,0,0,0
5139.22,0,0,0
5239.25,0,0,0
5339.26,0,0,0
5439.29,0,0,0
5539.22,0,0,0
5639.23,0,0,0
5739.22,0,0,0
5839.23,0,0,0
5939.23,0,0,0
6039.22,0,0,0
6139.23,0,0,0
6239.24,0,0,0
6339.23,0,0,0
6439.22,0,0,0
6539.23,0,0,0
6639.23,0,0,0
6739.23,0,0,0
6839.28,0,0,0
6939.22,0,0,0
7039.23,0,0,0
7139.23,0,0,0
7239.59,0,0,0
7339.6,0,0,0
7439.77,0,0,0
7539.66,0,0,0
7639.59,0,0,0
7739.62,0,0,0
7839.59,0,0,0
7939.61,0,0,0
8039.59,0,0,0
8139.61,0,0,0
8239.22,0,0,0
8339.2,0,0,0
8439.23,0,0,0
8539.59,0,0,0
8639.59,0,0,0
8739.64,0,0,0
8839.6,0,0,0
8939.63,0,0,0
9039.8,0,0,0
9139.69,0,0,0
9239.57,0,0,0
9339.67,0,0,0
9439.73,0,0,0
9539.62,0,0,0
9639.57,0,0,0
9739.66,0,0,0
9839.58,0,0,0
9939.61,0,0,0
10039.6,0,0,0
10139.2,0,0,0
10239.2,0,0,0
10339.2,0,0,0
10439.2,0,0,0
10539.3,0,0,0
10639.2,0,0,0
10739.2,0,0,0
10839.2,0,0,0
10939.2,0,0,0
11039.2,0,0,0
11139.2,0,0,0
11239.2,0,0,0
11339.2,0,0,0
11439.2,0,0,0
11539.2,0,0,0
11639.3,0,0,0
11739.2,0,0,0
11839.2,0,0,0
11939.6,0,0,0
12039.6,0,0,0
12139.6,0,0,0
12239.6,0,0,0
12339.6,0,0,0
12439.6,0,0,0
12539.6,0,0,0
12639.6,0,0,0
12739.8,0,0,0
182,1.0555,0.2,0.2
182.839,1.04592,0.4,0.4
181.465,1.06211,0.6,0.6
178.753,1.05538,0.8,0.8
179.447,1.0499,1,1
180.322,1.05779,1,1
180.215,1.05124,1,1
180.326,0.992597,1,1
180.944,0.893123,1,1
182.183,0.774536,1,1
178.127,0.639742,1,1
177.923,0.527889,1,1
178.374,0.410003,1,1
177.621,0.291922,0.6,0.6
177.87,0.184195,0.2,0.2
177.779,0.07844,0,0
177.567,-0.0193645,0,0
177.051,-0.0473093,0,0
175.812,-0.0121764,0,0
177.122,0.00500001,0,0
176.946,0.0144301,0,0
177.371,0.0206476,0,0
176.943,0.0144163,0,0
176.22,0.0135755,0,0
176.039,0.0413497,0.2,0.2
176.385,0.129919,0.4,0.4
176.522,0.249171,0.6,0.6
178.368,0.35447,0.8,0.8
177.294,0.4557,1,1
176.611,0.557718,1,1
178.517,0.657401,1,1
176.466,0.731367,1,1
176.193,0.742795,1,1
176.051,0.724877,1,1
176.347,0.706415,1,1
174.965,0.68153,1,1
176.208,0.654044,1,1
175.924,0.627444,1,1
175.005,0.599621,1,1
175.554,0.583989,1,1
175.158,0.56566,1,1
174.68,0.545831,1,1
174.63,0.529786,1,1
175.336,0.515321,1,1
175.354,0.506138,1,1
174.33,0.493156,1,1
174.119,0.476151,1,1
173.383,0.464171,1,1
174.262,0.462795,1,1
174.714,0.452937,1,1
173.356,0.439441,1,1
173.335,0.429993,1,1
174.136,0.417037,1,1
174.232,0.410338,1,1
173.951,0.406089,1,1
173.235,0.406993,1,1
173.055,0.405204,1,1
173.341,0.389974,1,1
173.977,0.37869,1,1
173.205,0.356389,1,1
173.613,0.346513,1,1
173.19,0.336284,1,1
173.257,0.320533,0.6,0.6
173.334,0.304275,0.6,0.6
172.89,0.292662,0.8,0.8
172.595,0.283414,0.8,0.8
172.227,0.296341,0.8,0.8
172.467,0.315877,0.8,0.8
172.392,0.322696,0.8,0.8
171.692,0.329499,0.8,0.8
172.081,0.338073,0.8,0.8
172.039,0.33862,0.8,0.8
177.392,0.341141,0.8,0.8
170.778,0.345994,0.8,0.8
171.078,0.357975,0.8,0.8
172.124,0.363213,0.8,0.8
171.842,0.364697,0.8,0.8
171.601,0.370994,0.8,0.8
171.107,0.381232,0.8,0.8
171.145,0.38323,0.8,0.8
170.943,0.393218,1,1
170.941,0.400347,1,1
174.986,0.411463,1,1
172.202,0.393544,1,1
171.341,0.340708,1,1
170.745,0.282805,0.6,0.6
169.972,0.218309,0.6,0.6
170.806,0.162996,0.2,0.2
175.996,0.151796,0.4,0.4
172.211,0.186615,0.6,0.6
171.426,0.24698,0.6,0.6
170.143,0.30291,0.8,0.8
169.809,0.319941,0.8,0.8
169.287,0.310358,0.8,0.8
170.851,0.272957,0.8,0.8
170.033,0.213525,0.4,0.4
169.636,0.151185,0.4,0.4
169.439,0.093793,0,0
169.307,0.0570485,0,0
168.798,0.0330356,0.2,0.2
169.157,0.0348507,0.2,0.2
169.07,0.0630827,0.2,0.2
168.912,0.0839121,0.2,0.2
169.085,0.110985,0.4,0.4
167.625,0.138421,0.4,0.4
168.313,0.153689,0.4,0.4
168.29,0.157434,0.4,0.4
166.553,0.129571,0.4,0.4
167.794,0.0880184,0,0
167.585,0.0490788,0,0
167.122,0.00445909,0,0
167.78,-0.0321838,0,0
167.94,-0.0423366,0,0
167.651,-0.0302391,0,0
167.501,-0.0325355,0,0
167.761,-0.038898,0,0
167.186,-0.0304357,0,0
167.392,0.0293673,0.2,0.2
167.541,0.0936446,0.4,0.4
166.906,0.145077,0.4,0.4
167.328,0.19697,0.6,0.6
165.735,0.190159,0.6,0.6
166.895,0.166362,0.6,0.6
165.777,0.113112,0,0
166.678,0.0478115,0,0
169.028,-0.0222834,0,0
168.379,-0.0478038,0,0
166.729,-0.0135672,0,0
165.711,-0.0106771,0,0
166.629,0.000825595,0,0
216.154,-0.00131207,0,0
166.367,-0.00548421,0,0
166.432,-0.00578843,0,0
165.451,-0.00388907,0,0
166.03,-0.00251644,0,0
165.963,-0.00658553,0,0
166.16,-0.00117539,0,0
165.399,-0.00422411,0,0
165.738,-0.00499295,0,0
165.775,-0.00818114,0,0
165.569,-0.0044965,0,0
165.75,0.000369381,0,0
166.23,-0.00170599,0,0
165.597,-0.00355028,0,0
165.287,-0.0021507,0,0
165.572,-0.00300061,0,0
165.106,-0.00418096,0,0
165.363,-0.00264715,0,0
