Network Latency 
81.162187000
131.360283000
81.780801000
131.111743000
81.671043000
129.947314000
80.419767000
130.141711000
80.395927000
132.040400000
82.294937000
129.680535000
80.450327000
129.832276000
80.191291000
130.123792000
80.264921000
129.818323000
80.170042000
129.025055000
80.056764000
129.732724000
79.997372000
129.631318000
80.035613000
125.755285000
79.573668000
129.652501000
79.932542000
129.518264000
79.813311000
128.989600000
79.516965000
129.585911000
79.654850000
129.434649000
79.779521000
129.409721000
79.821599000
129.299066000
79.545443000
129.241787000
79.430726000
129.054750000
79.435909000
129.011326000
79.475557000
129.101533000
79.313319000
129.183003000
79.459365000
128.907425000
79.410469000
128.749987000
79.156201000
128.847073000
79.200713000
128.699683000
79.154570000
128.748513000
78.842670000
128.671203000
78.604754000
128.667203000
78.897934000
128.395911000
78.678481000
128.580900000
78.706801000
128.486246000
78.827726000
128.296392000
78.747376000
128.350408000
78.804271000
128.181642000
78.457973000
128.152715000
78.496979000
127.958317000
78.494899000
128.242856000
77.839006000
127.683633000
78.514611000
127.871022000
78.233303000
127.755792000
78.149049000
127.633618000
78.020603000
127.623122000
77.515683000
127.584243000
78.100409000
127.537619000
77.831582000
127.307703000
77.755103000
127.417844000
77.690975000
126.932764000
77.629089000
127.346261000
77.701919000
127.201464000
77.436708000
127.111193000
77.379269000
127.022234000
77.436035000
126.865342000
77.172520000
126.489987000
77.227271000
126.633953000
77.036170000
126.363237000
76.972683000
126.156679000
76.823693000
126.028201000
76.849868000
126.426467000
76.578353000
126.228646000
76.236119000
126.294693000
76.536017000
126.303621000
76.045305000
126.197511000
76.511154000
126.023594000
76.144408000
125.843180000
76.435188000
125.972810000
76.400692000
125.847404000
75.847580000
125.955145000
76.230102000
125.702638000
76.188183000
125.799084000
76.052249000
125.735981000
75.928731000
125.615887000
76.085560000
125.594448000
76.162935000
125.615695000
75.865979000
125.528337000
75.754109000
125.315155000
75.846875000
125.365874000
75.594784000
125.119830000
75.618304000
125.367314000
75.724414000
125.168086000
75.512609000
125.313235000
75.536833000
125.492080000
75.890843000
125.162614000
75.563808000
124.903962000
75.265382000
125.091318000
75.222086000
124.777851000
75.004617000
124.559934000
75.142662000
124.322498000
74.982697000
124.562302000
74.720845000
124.448447000
74.754573000
124.401056000
74.674446000
124.278787000
74.685390000
124.245347000
74.029944000
124.146404000
74.475505000
124.072262000
74.374035000
124.152484000
74.602063000
123.573869000
73.934297000
124.018534000
74.324435000
123.786698000
74.342643000
124.626428000
75.792763000
123.867944000
74.165046000
123.736234000
74.230741000
123.833577000
74.112951000
123.655404000
73.904666000
123.535949000
73.862587000
123.548717000
73.862043000
123.595692000
73.829242000
123.424206000
73.399073000
123.106579000
73.344482000
123.275281000
73.355042000
123.471246000
73.601854000
123.265393000
73.635390000
123.058644000
73.551263000
122.843864000
72.743084000
123.247665000
75.628349000
122.905526000
73.566942000
122.890774000
73.305027000
123.086162000
73.398689000
122.840023000
73.152037000
121.164114000
72.885578000
122.874038000
72.891178000
122.720249000
73.050375000
121.601099000
72.955977000
122.849430000
72.691629000
122.487293000
72.742764000
122.268639000
72.674765000
122.161568000
72.480400000
122.249311000
72.890313000
122.075810000
72.596238000
122.439324000
72.404113000
121.843494000
72.284050000
121.594089000
72.025207000
121.468972000
71.284964000
121.532299000
71.408577000
121.405677000
71.685149000
121.245935000
70.692844000
121.119216000
71.462976000
121.006963000
70.458352000
120.988723000
70.597134000
120.916500000
70.515471000
120.445916000
70.223540000
120.721463000
71.027719000
120.580058000
70.741484000
120.612697000
70.896233000
120.523515000
71.386593000
120.490362000
70.558734000
120.908627000
69.997047000
120.300637000
70.711276000
120.024577000
71.001830000
120.247358000
70.520655000
120.053537000
70.606477000
120.065857000
70.400849000
119.944195000
69.767163000
119.823460000
70.102870000
119.681383000
69.779771000
120.093376000
69.791034000
119.750533000
70.196276000
119.143727000
69.885209000
118.983250000
69.430337000
119.418090000
69.561598000
119.474570000
70.009911000
119.373771000
69.775611000
118.978066000
69.743291000
119.107408000
69.077318000
117.879843000
69.431488000
118.744533000
68.923080000
118.942705000
68.970919000
117.889155000
69.212292000
117.294125000
68.378257000
118.310396000
68.897832000
118.847635000
69.113189000
118.391514000
68.780779000
118.076800000
68.452208000
117.563784000
67.916377000
118.125567000
67.664796000
117.700325000
67.629885000
116.861938000
67.744667000
117.572615000
67.633116000
117.908897000
67.092037000
117.448681000
68.101429000
117.235436000
67.615869000
117.663109000
67.209251000
117.102318000
67.790938000
117.355402000
68.142676000
116.983377000
67.132741000
117.200845000
66.800746000
117.291498000
66.756010000
116.869201000
65.788442000
117.069679000
66.128405000
116.654869000
66.121749000
116.963119000
66.099701000
116.966352000
66.707179000
116.971055000
66.515662000
115.841634000
66.226068000
116.948656000
66.154325000
116.553783000
67.314050000
116.354713000
66.626732000
117.025006000
65.949912000
116.455223000
66.481679000
116.384248000
66.098005000
116.673107000
66.336849000
116.573782000
66.270514000
116.095805000
65.948760000
116.904272000
67.987221000
115.060622000
64.971272000
114.891313000
65.719643000
114.346873000
64.983847000
114.266234000
64.204020000
114.308633000
63.980120000
114.007551000
64.314482000
113.989919000
63.927800000
113.479623000
64.122389000
113.534663000
62.294708000
113.435880000
61.763965000
112.838802000
62.182933000
