Network Latency, State, Optimal Action, Shielded Action 
329.631,0,0,0
429.558,0,0,0
532.551,0,0,0
630.744,0,0,0
730.385,0,0,0
829.603,0,0,0
929.614,0,0,0
1029.57,0,0,0
1130.02,0,0,0
1229.56,0,0,0
1330.01,0,0,0
1429.97,0,0,0
1529.59,0,0,0
1629.96,0,0,0
1729.6,0,0,0
1829.59,0,0,0
1929.59,0,0,0
2029.61,0,0,0
2129.61,0,0,0
2229.6,0,0,0
2329.93,0,0,0
2429.59,0,0,0
2529.6,0,0,0
2629.59,0,0,0
2729.59,0,0,0
2829.59,0,0,0
2929.59,0,0,0
3029.59,0,0,0
3129.59,0,0,0
3229.59,0,0,0
3329.59,0,0,0
3429.59,0,0,0
3529.95,0,0,0
3629.99,0,0,0
3729.59,0,0,0
3829.95,0,0,0
3929.97,0,0,0
4030.03,0,0,0
4129.95,0,0,0
4229.96,0,0,0
4329.95,0,0,0
4430,0,0,0
4529.95,0,0,0
4630,0,0,0
4729.95,0,0,0
4829.96,0,0,0
4930.02,0,0,0
5029.99,0,0,0
5129.95,0,0,0
5230,0,0,0
5330.22,0,0,0
5429.54,0,0,0
5529.65,0,0,0
5629.63,0,0,0
5729.67,0,0,0
5829.67,0,0,0
5929.67,0,0,0
6029.62,0,0,0
6129.6,0,0,0
6229.61,0,0,0
6329.59,0,0,0
6429.88,0,0,0
6529.59,0,0,0
6629.6,0,0,0
6729.6,0,0,0
6829.59,0,0,0
6929.59,0,0,0
7029.6,0,0,0
7129.59,0,0,0
7229.61,0,0,0
7330,0,0,0
7429.98,0,0,0
7529.98,0,0,0
7629.98,0,0,0
7730,0,0,0
7829.99,0,0,0
7930.3,0,0,0
8030.01,0,0,0
8129.96,0,0,0
8229.98,0,0,0
8329.95,0,0,0
8429.96,0,0,0
8529.96,0,0,0
8630,0,0,0
8729.98,0,0,0
8829.96,0,0,0
8929.99,0,0,0
9029.98,0,0,0
9129.99,0,0,0
9229.99,0,0,0
9329.96,0,0,0
9429.98,0,0,0
9530,0,0,0
9630,0,0,0
9730.02,0,0,0
9829.97,0,0,0
9929.97,0,0,0
10029.6,0,0,0
10130,0,0,0
10230,0,0,0
10329.7,0,0,0
10429.6,0,0,0
10529.6,0,0,0
10629.6,0,0,0
10729.6,0,0,0
10829.6,0,0,0
10929.6,0,0,0
178.465,0.277773,0.2,0.2
176.69,0.273794,0.4,0.4
176.48,0.276781,0.6,0.6
175.815,0.270512,0.8,0.8
174.328,0.259174,0.8,0.8
173.756,0.213697,0.4,0.4
173.65,0.139516,0,0
173.5,0.062089,0,0
173.342,-0.0180743,0,0
173.409,-0.0526445,0,0
173.355,-0.0236001,0,0
173.132,0.0694948,0.2,0.2
173.331,0.157729,0.4,0.4
173.256,0.24069,0.6,0.6
223.11,0.266856,0.8,0.8
172.979,0.294936,0.8,0.8
172.95,0.306334,0.8,0.8
172.842,0.342937,0.8,0.8
172.969,0.358395,0.8,0.8
172.97,0.332415,0.8,0.8
173.055,0.282424,0.8,0.8
172.575,0.244327,0.8,0.8
172.697,0.195951,0.4,0.4
172.779,0.149107,0.4,0.4
173.005,0.103877,0.4,0.4
172.957,0.0900586,0,0
172.084,0.0775242,0.2,0.2
172.145,0.0774657,0.2,0.2
172.168,0.0717117,0.2,0.2
171.557,0.081171,0.2,0.2
171.777,0.0918876,0.2,0.2
171.213,0.108831,0.4,0.4
221.197,0.12299,0.4,0.4
170.107,0.155573,0.4,0.4
169.896,0.160808,0.4,0.4
170.542,0.135551,0.4,0.4
170.479,0.0935509,0,0
169.816,0.0556986,0,0
169.702,0.00128819,0,0
169.562,-0.0283657,0,0
169.606,-0.038719,0,0
172.157,-0.0364427,0,0
169.263,-0.0376006,0,0
169.051,-0.0326328,0,0
169.286,-0.0340919,0,0
169.213,-0.0323292,0,0
169.14,-0.0297814,0,0
170.598,-0.029552,0,0
168.568,0.00354088,0,0
168.344,0.0528357,0.2,0.2
168.21,0.0943521,0.4,0.4
168.067,0.115691,0.4,0.4
167.874,0.125339,0.4,0.4
167.299,0.119534,0.4,0.4
168.02,0.117689,0.4,0.4
167.254,0.0907748,0,0
166.998,0.0470843,0,0
166.325,-0.00837963,0,0
217.735,-0.0233017,0,0
167.417,-0.0479984,0,0
167.21,-0.0358586,0,0
216.567,-0.0337768,0,0
166.065,-0.0330614,0,0
166.594,-0.0346115,0,0
166.172,-0.0321517,0,0
166.051,-0.0336138,0,0
165.604,-0.023561,0,0
166.351,0.0105239,0,0
165.733,0.0573602,0.2,0.2
165.765,0.0936393,0.4,0.4
164.95,0.126435,0.4,0.4
165.792,0.146934,0.4,0.4
165.301,0.143996,0.4,0.4
165.422,0.138964,0.4,0.4
165.02,0.139316,0.4,0.4
163.73,0.10994,0.4,0.4
164.262,0.0629867,0,0
162.466,0.00795538,0,0
165.027,-0.0450091,0,0
164.851,-0.0364644,0,0
164.582,-0.0140026,0,0
163.98,-0.0120104,0,0
164.141,-0.00916814,0,0
164.288,-0.0163687,0,0
164.146,-0.0180026,0,0
163.468,-0.0210226,0,0
164.715,0.017,0,0
163.492,0.083575,0.2,0.2
163.88,0.132936,0.4,0.4
163.194,0.169996,0.6,0.6
163.532,0.218,0.6,0.6
164.721,0.244363,0.6,0.6
162.612,0.257256,0.6,0.6
161.346,0.252918,0.6,0.6
164.149,0.207883,0.6,0.6
163.627,0.148405,0.2,0.2
163.727,0.0994724,0.2,0.2
162.457,0.0544301,0.2,0.2
213.074,0.0270351,0,0
213.583,0.00526447,0,0
163.151,-0.000999976,0,0
212.627,0.0157415,0,0
163.064,0.0453376,0.2,0.2
162.151,0.0877155,0.4,0.4
161.969,0.115207,0.4,0.4
161.945,0.136837,0.4,0.4
161.38,0.161728,0.4,0.4
162.532,0.184382,0.4,0.4
162.3,0.199926,0.6,0.6
163.087,0.182982,0.6,0.6
161.368,0.148506,0.2,0.2
162.073,0.104699,0.2,0.2
162.118,0.0549967,0.2,0.2
162.06,0.00711013,0,0
161.834,0.000303339,0,0
161.75,-0.00160806,0,0
161.884,0.0139095,0,0
162.295,0.0378893,0.2,0.2
161.821,0.0717713,0.2,0.2
161.174,0.0949421,0.2,0.2
161.631,0.126732,0.4,0.4
161.79,0.146799,0.4,0.4
161.673,0.162893,0.4,0.4
161.452,0.157658,0.4,0.4
161.344,0.141935,0.4,0.4
161.663,0.124927,0.4,0.4
161.084,0.11185,0.4,0.4
160.992,0.0967601,0,0
160.252,0.0828009,0.2,0.2
159.062,0.0621523,0.2,0.2
160.69,0.0659866,0.2,0.2
158.804,0.0786111,0.2,0.2
158.294,0.0864076,0.2,0.2
157.112,0.0988209,0.2,0.2
159.103,0.106842,0.4,0.4
160.083,0.105,0.4,0.4
209.903,0.0976812,0,0
159.478,0.0545694,0,0
158.593,0.0147373,0,0
160.684,-0.0173099,0,0
159.094,-0.0191427,0,0
158.548,-0.01537,0,0
159.995,-0.013,0,0
159.442,-0.0110465,0,0
159.123,-0.00804215,0,0
159.79,-0.00991391,0,0
161.281,0.0218279,0,0
160.43,0.0551693,0.2,0.2
159.922,0.0952894,0.4,0.4
160.158,0.129571,0.4,0.4
159.31,0.155962,0.4,0.4
158.104,0.185839,0.6,0.6
158.729,0.216766,0.6,0.6
158.575,0.239021,0.6,0.6
158.567,0.226605,0.6,0.6
158.389,0.183028,0.6,0.6
158.665,0.145628,0.2,0.2
158.474,0.102429,0.2,0.2
158.665,0.0675162,0.2,0.2
158.337,0.037751,0,0
158.014,0.0375076,0,0
157.727,0.044887,0.2,0.2
157.866,0.0659967,0.2,0.2
157.751,0.0930196,0.2,0.2
157.903,0.117,0.4,0.4
157.443,0.14096,0.4,0.4
157.598,0.158286,0.4,0.4
157.582,0.149735,0.4,0.4
157.505,0.117448,0.4,0.4
157.448,0.0714982,0,0
157.367,0.0221634,0,0
157.172,-0.02101,0,0
157.15,-0.0393703,0,0
156.635,-0.024159,0,0
156.846,-0.0264831,0,0
156.926,-0.0175983,0,0
156.559,-0.0220401,0,0
156.976,-0.0161326,0,0
156.674,-0.0180915,0,0
156.569,-0.00474154,0,0
156.452,0.0279881,0.2,0.2
156.372,0.0586038,0.2,0.2
156.234,0.0903216,0.2,0.2
156.303,0.110996,0.4,0.4
156.02,0.129901,0.4,0.4
155.972,0.155691,0.4,0.4
155.404,0.150585,0.4,0.4
155.955,0.137964,0.4,0.4
156.143,0.11263,0.4,0.4
155.714,0.095538,0,0
155.574,0.0826498,0.2,0.2
155.29,0.0549488,0.2,0.2
155.363,0.052789,0.2,0.2
155.298,0.0647945,0.2,0.2
154.828,0.0720347,0.2,0.2
154.666,0.0818743,0.2,0.2
155.218,0.0868297,0.2,0.2
155.211,0.0953872,0.2,0.2
155.255,0.101378,0.4,0.4
205.101,0.106966,0.4,0.4
155.288,0.115721,0.4,0.4
154.471,0.105654,0.4,0.4
153.948,0.0929424,0,0
154.309,0.0766661,0.2,0.2
154.086,0.053074,0.2,0.2
154.018,0.0476779,0.2,0.2
153.996,0.0469406,0.2,0.2
154.581,0.0534582,0.2,0.2
153.455,0.0575299,0.2,0.2
204.115,0.0588396,0.2,0.2
203.827,0.0698218,0.2,0.2
153.855,0.0739674,0.2,0.2
153.713,0.0746263,0.2,0.2
153.503,0.074338,0.2,0.2
153.663,0.0723472,0.2,0.2
153.522,0.0536363,0.2,0.2
153.389,0.0329879,0,0
153.228,0.00797493,0,0
154.16,-0.0149649,0,0
153.086,-0.0260996,0,0
153.058,-0.0327799,0,0
152.884,-0.0311631,0,0
152.676,-0.0288055,0,0
152.769,-0.0268896,0,0
152.627,-0.0273749,0,0
152.306,0.0128979,0,0
152.349,0.0834077,0.2,0.2
152.416,0.128259,0.4,0.4
152.051,0.17787,0.6,0.6
152.425,0.222252,0.6,0.6
152.046,0.253278,0.6,0.6
151.684,0.27879,0.6,0.6
151.62,0.279564,0.6,0.6
151.811,0.244496,0.6,0.6
151.528,0.198222,0.6,0.6
201.874,0.174762,0.6,0.6
154.466,0.109459,0,0
202.381,0.0899964,0.2,0.2
151.73,0.033997,0.2,0.2
151.266,0.0229736,0,0
151.142,0.0329515,0,0
151.002,0.0589365,0.2,0.2
152.029,0.0879681,0.4,0.4
151.434,0.120811,0.4,0.4
150.883,0.156659,0.4,0.4
150.788,0.169376,0.4,0.4
200.826,0.165725,0.4,0.4
150.933,0.15558,0.4,0.4
200.795,0.152933,0.4,0.4
151.104,0.142313,0.4,0.4
150.629,0.133984,0.4,0.4
150.728,0.126996,0.4,0.4
149.463,0.123873,0.4,0.4
150.696,0.116537,0.4,0.4
150.451,0.117689,0.4,0.4
150.137,0.102867,0.4,0.4
150.12,0.100908,0.4,0.4
150.148,0.0895766,0,0
150.155,0.084912,0.2,0.2
149.922,0.0778307,0.2,0.2
149.988,0.0839859,0.2,0.2
149.853,0.0944017,0.2,0.2
150.468,0.113692,0.4,0.4
149.732,0.131964,0.4,0.4
149.32,0.150851,0.4,0.4
149.035,0.154849,0.4,0.4
199.236,0.145897,0.4,0.4
149.462,0.141371,0.4,0.4
148.984,0.131564,0.4,0.4
149.65,0.119131,0.4,0.4
148.7,0.117889,0.4,0.4
148.624,0.112429,0.4,0.4
148.455,0.102908,0.4,0.4
148.942,0.0978214,0,0
148.484,0.0875704,0.2,0.2
148.916,0.0804604,0.4,0.4
148.11,0.0865806,0.4,0.4
150.84,0.103928,0.4,0.4
147.684,0.11322,0.4,0.4
147.532,0.115544,0.4,0.4
148.778,0.105664,0.4,0.4
147.533,0.10006,0.4,0.4
147.612,0.0925578,0,0
147.474,0.0862828,0.2,0.2
148.467,0.0769965,0.2,0.2
146.606,0.0837292,0.2,0.2
147.147,0.0996336,0.2,0.2
146.792,0.114474,0.4,0.4
147.146,0.143506,0.4,0.4
146.355,0.162325,0.4,0.4
146.67,0.172805,0.4,0.4
146.782,0.154373,0.4,0.4
150.931,0.13,0.4,0.4
145.603,0.0870977,0,0
145.762,0.0449215,0,0
146.077,-0.00454484,0,0
146.436,-0.0355022,0,0
146.291,-0.0370095,0,0
146.129,-0.0401889,0,0
145.952,-0.0385288,0,0
195.638,-0.0392342,0,0
145.932,-0.0258176,0,0
145.536,0.0126234,0,0
145.167,-0.28118,0,0
195.226,-0.282778,0,0
245.109,0.0919677,0.2,0.2
145.654,0.161739,0.4,0.4
145.131,0.191233,0.6,0.6
144.946,0.225594,0.6,0.6
144.605,0.25198,0.6,0.6
144.641,0.267742,0.6,0.6
144.287,0.236026,0.6,0.6
144.664,0.169284,0.6,0.6
143.914,0.0954247,0,0
144.335,0.0140752,0,0
143.991,-0.0592189,0,0
144.423,-0.0334924,0,0
143.589,-0.0183999,0,0
143.451,-0.0270025,0,0
143.353,-0.0276285,0,0
149.993,-0.0246842,0,0
148.556,0.0159541,0,0
143.111,0.0808293,0.2,0.2
143.3,0.121759,0.4,0.4
142.681,0.165308,0.6,0.6
142.429,0.188454,0.6,0.6
142.304,0.208794,0.6,0.6
142.248,0.166961,0.6,0.6
141.526,0.110534,0,0
141.685,0.046853,0,0
142.185,-0.0215652,0,0
141.625,-0.0500201,0,0
141.657,-0.0200404,0,0
141.45,-0.0210402,0,0
191.157,-0.0173086,0,0
241.361,-0.0133857,0,0
141.599,-0.0268668,0,0
140.843,-0.0272578,0,0
140.797,-0.0255412,0,0
140.733,-0.0273031,0,0
140.545,-0.0277954,0,0
140.077,-0.026197,0,0
140.262,-0.0293314,0,0
139.917,-0.0304024,0,0
138.911,-0.0292948,0,0
139.539,-0.0276649,0,0
