Network Latency, State, Optimal Action, Shielded Action 
436.035705000,0,0,0
435.377054000,0,0,0
435.634198000,0,0,0
0.112766000,0,0,0
0.034943000,0,0,0
0.068063000,0,0,0
0.292123000,0,0,0
0.084478000,0,0,0
0.081950000,0,0,0
0.116158000,0,0,0
0.088639000,0,0,0
0.042847000,0,0,0
0.120862000,0,0,0
0.224573000,0,0,0
0.128446000,0,0,0
0.085022000,0,0,0
0.087199000,0,0,0
0.088351000,0,0,0
0.084063000,0,0,0
0.086719000,0,0,0
0.067775000,0,0,0
0.087839000,0,0,0
0.085950000,0,0,0
0.098590000,0,0,0
0.088639000,0,0,0
0.084799000,0,0,0
0.088031000,0,0,0
0.390233000,0,0,0
0.089502000,0,0,0
0.079966000,0,0,0
0.061535000,0,0,0
0.060095000,0,0,0
0.062719000,0,0,0
0.061215000,0,0,0
0.060735000,0,0,0
0.072095000,0,0,0
0.061759000,0,0,0
0.060479000,0,0,0
0.060511000,0,0,0
0.062143000,0,0,0
0.175741000,0,0,0
0.060255000,0,0,0
0.067295000,0,0,0
0.052223000,0,0,0
0.142173000,0,0,0
0.322203000,0,0,0
0.343290000,0,0,0
1.300298000,0,0,0
0.123326000,0,0,0
0.065503000,0,0,0
0.061631000,0,0,0
0.067167000,0,0,0
0.060543000,0,0,0
0.116766000,0,0,0
0.064127000,0,0,0
0.116319000,0,0,0
0.106431000,0,0,0
0.100767000,0,0,0
0.062655000,0,0,0
0.061215000,0,0,0
0.061983000,0,0,0
0.063615000,0,0,0
0.063455000,0,0,0
0.061471000,0,0,0
0.182781000,0,0,0
0.071263000,0,0,0
0.063807000,0,0,0
0.061791000,0,0,0
0.062431000,0,0,0
0.071839000,0,0,0
0.063295000,0,0,0
0.062495000,0,0,0
0.190493000,0,0,0
0.072863000,0,0,0
0.061823000,0,0,0
0.071806000,0,0,0
0.057535000,0,0,0
0.068895000,0,0,0
0.063391000,0,0,0
0.060703000,0,0,0
0.062943000,0,0,0
0.188509000,0,0,0
0.063775000,0,0,0
