Network Latency, State, Optimal Action, Shielded Action 
436.712079000,0,0,0
436.308737000,0,0,0
436.492720000,0,0,0
0.175967000,0,0,0
0.032384000,0,0,0
0.033728000,0,0,0
0.112063000,0,0,0
0.034592000,0,0,0
0.061631000,0,0,0
0.062079000,0,0,0
0.062719000,0,0,0
0.062400000,0,0,0
0.062304000,0,0,0
0.060128000,0,0,0
0.059808000,0,0,0
0.060959000,0,0,0
0.076256000,0,0,0
0.070207000,0,0,0
0.065055000,0,0,0
0.069215000,0,0,0
0.069119000,0,0,0
0.065888000,0,0,0
0.065472000,0,0,0
0.080768000,0,0,0
0.060224000,0,0,0
0.060799000,0,0,0
0.063552000,0,0,0
0.060447000,0,0,0
0.061759000,0,0,0
0.071679000,0,0,0
0.059392000,0,0,0
0.062880000,0,0,0
0.065312000,0,0,0
0.061888000,0,0,0
0.060896000,0,0,0
0.064288000,0,0,0
0.101791000,0,0,0
0.062368000,0,0,0
0.061855000,0,0,0
0.062239000,0,0,0
0.061568000,0,0,0
0.061312000,0,0,0
0.061472000,0,0,0
0.061439000,0,0,0
0.058911000,0,0,0
0.060256000,0,0,0
0.060703000,0,0,0
0.060159000,0,0,0
0.061471000,0,0,0
0.065888000,0,0,0
0.058976000,0,0,0
0.062656000,0,0,0
0.200862000,0,0,0
0.056799000,0,0,0
0.133151000,0,0,0
0.061855000,0,0,0
0.062399000,0,0,0
0.060799000,0,0,0
0.065855000,0,0,0
0.065440000,0,0,0
0.061248000,0,0,0
0.062176000,0,0,0
0.060448000,0,0,0
0.164766000,0,0,0
0.195294000,0,0,0
0.061696000,0,0,0
0.444124000,0,0,0
0.060191000,0,0,0
0.064703000,0,0,0
0.347133000,0,0,0
0.060608000,0,0,0
0.066880000,0,0,0
0.069311000,0,0,0
0.082656000,0,0,0
0.081919000,0,0,0
0.062592000,0,0,0
0.059712000,0,0,0
0.062528000,0,0,0
0.060128000,0,0,0
0.147199000,0,0,0
0.059168000,0,0,0
0.099551000,0,0,0
0.058655000,0,0,0
0.063359000,0,0,0
0.059295000,0,0,0
0.060864000,0,0,0
0.075455000,0,0,0
0.063168000,0,0,0
0.082240000,0,0,0
0.061920000,0,0,0
0.059391000,0,0,0
0.063999000,0,0,0
0.057983000,0,0,0
0.063007000,0,0,0
0.062495000,0,0,0
46.367295000,2.2775,0.2,0.2
97.316719000,2.2822,0.4,0.4
148.569949000,2.26857,0.6,0.6
200.420710000,2.28149,0.8,0.8
248.925292000,2.27887,1,1
298.322665000,2.28156,1,1
348.327778000,2.27674,1,1
398.664535000,2.28104,1,1
448.086805000,2.27856,1,1
445.718345000,2.25226,1,1
445.142509000,2.16574,1,1
447.460666000,2.03826,1,1
445.660841000,1.91645,1,0
445.026415000,1.79602,0.2,0
445.232909000,1.67384,0.2,0
444.831984000,1.55556,0.2,0.2
444.607506000,1.44894,0.4,0
444.347541000,1.32576,0.2,0
444.597970000,1.22476,0.2,0
443.741434000,1.1715,0.2,0
444.229846000,1.1735,0.2,0
444.298677000,1.19093,0.2,0
443.478716000,1.23507,0.2,0
444.469940000,1.28485,0.2,0
443.848441000,1.32025,0.2,0
443.332765000,1.35744,0.2,0
444.115062000,1.39138,0.2,0
443.331805000,1.42565,0.2,0
444.133558000,1.45926,0.2,0
443.064288000,1.49718,0.2,0
442.387493000,1.53089,0.2,0.2
443.136062000,1.56047,0.4,0.4
443.411165000,1.59735,0.6,0.6
443.540859000,1.63342,0.8,0
442.927616000,1.66749,0.2,0.2
442.981632000,1.70328,0.4,0.4
442.652771000,1.74773,0.6,0
442.810497000,1.76419,0.2,0.2
443.122303000,1.79529,0.4,0.4
442.463396000,1.82428,0.6,0.6
441.161039000,1.86967,0.8,0
445.931527000,1.87849,0.2,0.2
440.609524000,1.89525,0.4,0.4
442.148903000,1.90648,0.6,0
442.129319000,1.92892,0.2,0.2
441.684811000,1.93566,0.4,0.4
442.169671000,1.95791,0.6,0.6
441.602507000,2.00891,0.8,0.8
441.578636000,2.05064,1,1
440.575189000,2.10391,1,1
440.420566000,2.15098,1,1
439.505694000,2.19491,1,1
440.436245000,2.2179,1,1
441.535372000,2.19991,1,1
440.592724000,2.16798,1,1
440.734035000,2.11291,1,1
440.941394000,2.05644,1,1
439.873850000,2.00798,1,1
441.049936000,1.95191,1,0
440.568340000,1.90667,0.2,0
440.128856000,1.86992,0.2,0
440.439606000,1.81798,0.2,0.2
440.251223000,1.78182,0.4,0.4
440.290903000,1.76198,0.6,0.6
440.161208000,1.77182,0.8,0
440.459958000,1.84698,0.2,0.2
440.204440000,1.94224,0.4,0.4
439.948442000,2.06091,0.6,0.6
439.546525000,2.17463,0.8,0.8
439.953018000,2.27678,1,1
439.813499000,2.36677,1,1
439.768987000,2.46897,1,1
439.701116000,2.57589,1,1
439.757852000,2.69697,1,1
439.871866000,2.79097,1,1
439.240288000,2.80097,1,1
438.032778000,2.78427,1,1
439.087201000,2.76358,1,1
439.302912000,2.74766,1,1
439.241216000,2.72197,1,1
438.578086000,2.6967,1,1
437.697997000,2.6752,1,1
438.949666000,2.66063,1,1
438.920962000,2.66299,1,1
438.423527000,2.64521,1,1
438.027370000,2.6423,1,1
438.038666000,2.63656,1,1
438.796067000,2.63431,1,1
438.604709000,2.62656,1,1
438.443175000,2.61801,1,1
438.594757000,2.63422,1,1
437.657070000,2.62523,1,1
438.224552000,2.63075,1,1
438.751876000,2.62964,1,1
438.206953000,2.633,1,1
437.790860000,2.62123,1,1
437.766413000,2.61202,1,1
437.843179000,2.60677,1,1
437.881964000,2.58379,1,1
436.943155000,2.56441,1,1
435.856828000,2.56429,1,1
437.344912000,2.55542,1,1
437.408944000,2.54911,1,1
437.788108000,2.50079,1,1
437.582093000,2.40843,1,1
437.709357000,2.311,1,1
436.880756000,2.18764,1,1
437.187985000,2.08557,1,1
436.984467000,1.97914,1,0
436.657078000,1.87006,0.2,0
436.301977000,1.76959,0.2,0
436.793396000,1.66597,0.2,0.2
436.252121000,1.56183,0.4,0.4
436.488887000,1.45666,0.6,0
436.027259000,1.36107,0.2,0
436.487703000,1.32645,0.2,0
436.276920000,1.32459,0.2,0
436.414839000,1.33083,0.2,0
436.342137000,1.33949,0.2,0
435.798685000,1.3365,0.2,0
436.190457000,1.34104,0.2,0
435.866108000,1.33119,0.2,0
435.962427000,1.3375,0.2,0
434.765094000,1.3394,0.2,0
435.606526000,1.33849,0.2,0
435.567263000,1.3378,0.2,0
435.676286000,1.34575,0.2,0
435.469215000,1.33681,0.2,0
434.334217000,1.33282,0.2,0
435.189443000,1.33806,0.2,0
434.458729000,1.39053,0.2,0
434.994659000,1.48255,0.2,0
434.644262000,1.57838,0.2,0.2
434.925444000,1.67234,0.4,0.4
434.460712000,1.76161,0.6,0.6
434.528808000,1.83908,0.8,0
434.927204000,1.9229,0.2,0.2
434.417960000,2.00236,0.4,0.4
434.334889000,2.07628,0.6,0.6
434.273609000,2.15166,0.8,0.8
433.888910000,2.2356,1,1
434.085195000,2.32599,1,1
433.903149000,2.38994,1,1
433.880301000,2.47805,1,1
434.065995000,2.53928,1,1
433.701327000,2.60624,1,1
433.770254000,2.58566,1,1
433.562096000,2.53631,1,1
433.893837000,2.47087,1,1
432.696600000,2.41635,1,1
432.600408000,2.35848,1,1
433.300466000,2.31352,1,1
433.145652000,2.26703,1,1
433.368529000,2.21448,1,1
433.512656000,2.14566,1,1
433.165395000,2.05577,1,1
433.000820000,1.94284,1,0
432.449305000,1.83409,0.2,0
432.538296000,1.72569,0.2,0
433.122740000,1.60638,0.2,0.2
431.946846000,1.49565,0.4,0
432.865750000,1.38392,0.2,0
431.883678000,1.28766,0.2,0
431.704576000,1.25014,0.2,0
432.633528000,1.24678,0.2,0
432.353018000,1.25711,0.2,0
