Network Latency, State, Optimal Action, Shielded Action 
430.293417000,0,0,0
430.263525000,0,0,0
430.249986000,0,0,0
0.060669000,0,0,0
0.057725000,0,0,0
0.071517000,0,0,0
0.069245000,0,0,0
0.071229000,0,0,0
0.046846000,0,0,0
0.102620000,0,0,0
0.095676000,0,0,0
0.104892000,0,0,0
0.064030000,0,0,0
0.061309000,0,0,0
0.062686000,0,0,0
0.063390000,0,0,0
0.092732000,0,0,0
0.062205000,0,0,0
0.093244000,0,0,0
0.125115000,0,0,0
0.091260000,0,0,0
0.104763000,0,0,0
0.068157000,0,0,0
0.065278000,0,0,0
0.062781000,0,0,0
0.223158000,0,0,0
0.066814000,0,0,0
0.065981000,0,0,0
0.070781000,0,0,0
0.058654000,0,0,0
0.063773000,0,0,0
0.064125000,0,0,0
0.063517000,0,0,0
0.065021000,0,0,0
0.062942000,0,0,0
0.062141000,0,0,0
0.062142000,0,0,0
0.077053000,0,0,0
0.061502000,0,0,0
0.141658000,0,0,0
0.101020000,0,0,0
0.107995000,0,0,0
0.106076000,0,0,0
0.128378000,0,0,0
0.108028000,0,0,0
0.106204000,0,0,0
0.102012000,0,0,0
0.108507000,0,0,0
0.105084000,0,0,0
0.142618000,0,0,0
0.031583000,0,0,0
0.033855000,0,0,0
0.304436000,0,0,0
0.119291000,0,0,0
0.129051000,0,0,0
0.092893000,0,0,0
0.139098000,0,0,0
0.063101000,0,0,0
0.060445000,0,0,0
0.056413000,0,0,0
0.063709000,0,0,0
0.060829000,0,0,0
0.064030000,0,0,0
0.061022000,0,0,0
0.061118000,0,0,0
0.089021000,0,0,0
0.061405000,0,0,0
0.060829000,0,0,0
0.059965000,0,0,0
0.096444000,0,0,0
0.061374000,0,0,0
0.061725000,0,0,0
0.062750000,0,0,0
0.057918000,0,0,0
0.061598000,0,0,0
0.060701000,0,0,0
0.060254000,0,0,0
0.059550000,0,0,0
0.062014000,0,0,0
0.064285000,0,0,0
0.060702000,0,0,0
0.060093000,0,0,0
0.066814000,0,0,0
0.105532000,0,0,0
0.106619000,0,0,0
0.082013000,0,0,0
0.107963000,0,0,0
0.114139000,0,0,0
0.104316000,0,0,0
0.119771000,0,0,0
0.100444000,0,0,0
0.095196000,0,0,0
0.093565000,0,0,0
0.107388000,0,0,0
0.102172000,0,0,0
0.104092000,0,0,0
0.125179000,0,0,0
0.105852000,0,0,0
0.110875000,0,0,0
75.271484000,2.27005,0.2,0.2
124.475961000,2.27805,0.4,0.4
174.957924000,2.29003,0.6,0.6
225.585322000,2.30601,0.8,0.8
275.499660000,2.31053,1,1
325.329744000,2.32699,1,1
376.090911000,2.33698,1,1
425.231333000,2.34677,1,1
425.052530000,2.3596,1,1
424.810369000,2.34697,1,1
425.084208000,2.26613,1,1
424.789724000,2.16063,1,1
424.809851000,2.06576,1,1
424.770620000,1.95981,1,0
424.631426000,1.87049,0.2,0
424.425354000,1.77592,0.2,0
423.967082000,1.68492,0.2,0.2
424.464251000,1.60693,0.4,0.4
424.752310000,1.51193,0.6,0.6
424.190289000,1.4534,0.8,0
424.324292000,1.43174,0.2,0
425.383004000,1.44993,0.2,0
426.826981000,1.48185,0.2,0
424.677719000,1.50285,0.2,0.2
425.102824000,1.53198,0.4,0.4
424.239273000,1.54072,0.6,0.6
424.029823000,1.55937,0.8,0
423.666546000,1.57598,0.2,0.2
423.846575000,1.60071,0.4,0.4
426.468784000,1.62093,0.6,0
425.056605000,1.63271,0.2,0.2
425.660903000,1.65693,0.4,0.4
423.911306000,1.70098,0.6,0.6
426.449002000,1.73269,0.8,0
423.699858000,1.75152,0.2,0.2
423.872076000,1.76982,0.4,0.4
424.448100000,1.79782,0.6,0
422.625613000,1.80868,0.2,0.2
426.353669000,1.79251,0.4,0.4
422.965288000,1.79498,0.6,0.6
422.880035000,1.81182,0.8,0
422.824325000,1.824,0.2,0.2
423.057948000,1.84568,0.4,0.4
423.216375000,1.87198,0.6,0
425.577662000,1.88181,0.2,0.2
422.917665000,1.86449,0.4,0.4
422.264840000,1.87726,0.6,0.6
422.960082000,1.88768,0.8,0
422.539269000,1.90392,0.2,0.2
422.216917000,1.93365,0.4,0.4
422.484162000,1.95963,0.6,0
422.507329000,1.97262,0.2,0.2
421.611331000,1.96047,0.4,0.4
421.439785000,1.96666,0.6,0.6
421.995892000,1.98325,0.8,0
422.391461000,2.00065,0.2,0.2
422.157916000,2.02845,0.4,0.4
423.031551000,2.05044,0.6,0.6
421.792975000,2.07118,0.8,0.8
421.496989000,2.06464,1,1
421.057732000,2.06376,1,1
420.792045000,2.08544,1,1
421.372088000,2.10325,1,1
421.227677000,2.09716,1,1
421.770953000,2.06077,1,1
421.183806000,2.00731,1,1
421.229706000,1.93996,1,0
421.161039000,1.87868,0.2,0
421.276814000,1.81957,0.2,0
421.146422000,1.75569,0.2,0.2
421.173386000,1.69853,0.4,0.4
421.336740000,1.62442,0.6,0.6
421.081198000,1.5892,0.8,0
420.459396000,1.59482,0.2,0.2
420.932979000,1.62972,0.4,0.4
420.009941000,1.6593,0.6,0
421.291891000,1.69829,0.2,0.2
419.492407000,1.74365,0.4,0.4
421.064704000,1.78261,0.6,0.6
420.897575000,1.81108,0.8,0
420.156695000,1.81412,0.2,0.2
420.672229000,1.84155,0.4,0.4
419.738983000,1.86595,0.6,0
420.210326000,1.87594,0.2,0.2
420.020125000,1.86952,0.4,0.4
419.805605000,1.86705,0.6,0.6
420.543959000,1.8815,0.8,0
420.019052000,1.89931,0.2,0.2
420.138056000,1.9153,0.4,0.4
420.011918000,1.94228,0.6,0
419.872712000,1.94947,0.2,0.2
419.642544000,1.94488,0.4,0.4
420.513073000,1.95123,0.6,0.6
419.755661000,1.96423,0.8,0
417.851441000,1.98181,0.2,0.2
419.542004000,2.0068,0.4,0.4
419.075986000,2.04098,0.6,0.6
419.460773000,2.0448,0.8,0.8
419.473637000,2.04091,1,1
419.816090000,2.04165,1,1
419.608725000,2.06291,1,1
419.790095000,2.07344,1,1
418.822833000,2.0648,1,1
418.202663000,2.02098,1,1
419.227555000,1.96898,1,0
419.843021000,1.91325,0.2,0
419.659423000,1.84982,0.2,0
419.279821000,1.78292,0.2,0.2
418.812126000,1.72483,0.4,0.4
418.976760000,1.66309,0.6,0.6
419.626742000,1.62798,0.8,0
418.582747000,1.65034,0.2,0.2
418.548284000,1.69153,0.4,0.4
417.955026000,1.73706,0.6,0
418.575612000,1.76882,0.2,0.2
416.819386000,1.80092,0.4,0.4
418.342799000,1.82202,0.6,0.6
418.091225000,1.858,0.8,0
419.165107000,1.89567,0.2,0.2
418.790528000,1.93665,0.4,0.4
418.359842000,1.96346,0.6,0
417.607132000,1.97398,0.2,0.2
417.055535000,1.95198,0.4,0.4
417.018482000,1.94981,0.6,0.6
417.849460000,1.95791,0.8,0
417.194092000,1.96995,0.2,0.2
416.912417000,1.98746,0.4,0.4
417.241717000,2.00721,0.6,0.6
417.145495000,-0.281304,0,0
417.217525000,2.007,0.2,0.2
417.458943000,2.0028,0.4,0.4
416.895635000,2.01321,0.6,0.6
416.703065000,2.02559,0.8,0.8
416.284840000,2.0128,1,1
416.641244000,2.01121,1,1
416.678074000,2.02792,1,1
416.620935000,2.0402,1,1
416.253075000,2.02892,1,1
416.143894000,1.99561,1,0
415.979867000,1.95763,0.2,0
416.422750000,1.91797,0.2,0
416.096265000,1.89625,0.2,0.2
415.648664000,1.88481,0.4,0.4
416.057579000,1.89067,0.6,0.6
415.983117000,1.91924,0.8,0
415.790324000,2.01223,0.2,0.2
416.027063000,2.11363,0.4,0.4
415.495495000,-0.283341,0,0
415.852121000,2.30611,0.2,0.2
415.338697000,2.3569,0.4,0.4
414.580438000,2.36837,0.6,0.6
414.514328000,2.36937,0.8,0.8
414.683506000,2.35977,1,1
415.091300000,2.36277,1,1
415.336988000,2.3596,1,1
415.496791000,2.35777,1,1
415.437411000,2.3569,1,1
415.339876000,2.34337,1,1
415.162152000,2.26445,1,1
414.939949000,2.14279,1,1
414.900257000,2.02392,1,1
414.532077000,1.90231,1,0
415.755908000,1.77318,0.2,0
414.862945000,1.6635,0.2,0
414.307636000,1.54888,0.2,0.2
417.328270000,1.44822,0.4,0
414.963049000,1.4193,0.2,0
414.880586000,1.42778,0.2,0
416.366166000,1.49549,0.2,0
415.623660000,1.57689,0.2,0.2
415.109391000,1.66662,0.4,0.4
417.322117000,1.75637,0.6,0.6
417.376675000,1.84408,0.8,0
416.442146000,1.92027,0.2,0.2
415.719226000,2.00636,0.4,0.4
415.071824000,2.07459,0.6,0.6
416.744900000,2.10289,0.8,0.8
414.389583000,2.10454,1,1
416.967575000,2.11272,1,1
417.037618000,2.10154,1,1
414.179169000,2.14009,1,1
417.064930000,2.2321,1,1
413.343485000,2.32779,1,1
413.388155000,2.35434,1,1
413.227328000,2.28491,1,1
413.114404000,2.17522,1,1
413.875382000,2.05476,1,1
413.203752000,1.9279,1,0
412.939630000,1.8042,0.2,0
413.295518000,1.69068,0.2,0
412.887772000,1.57476,0.2,0.2
412.821278000,1.46635,0.4,0
418.780539000,1.35456,0.2,0
412.656100000,1.27839,0.2,0
413.753440000,1.23856,0.2,0
414.386218000,1.23657,0.2,0
413.557521000,1.26139,0.2,0
414.999006000,1.33285,0.2,0
412.481003000,1.45772,0.2,0
411.370796000,1.59763,0.2,0.2
414.215295000,1.68603,0.4,0.4
411.647634000,1.74163,0.6,0.6
410.961576000,1.74362,0.8,0
410.930889000,1.74461,0.2,0.2
411.797549000,1.7466,0.4,0.4
410.970536000,1.75421,0.6,0
410.963763000,1.73964,0.2,0.2
410.617211000,1.73864,0.4,0.4
409.365951000,1.72968,0.6,0.6
410.486582000,1.72869,0.8,0
410.413447000,1.692,0.2,0.2
410.565730000,1.66713,0.4,0.4
410.031859000,1.64922,0.6,0
409.528739000,1.6333,0.2,0.2
409.675807000,1.57674,0.4,0.4
409.143024000,1.5537,0.6,0.6
409.505903000,1.52617,0.8,0
409.432908000,1.52716,0.2,0.2
