Network Latency, State, Optimal Action, Shielded Action 
437.827414000,0,0,0
437.492160000,0,0,0
437.459971000,0,0,0
0.110589000,0,0,0
0.102141000,0,0,0
0.085854000,0,0,0
0.099709000,0,0,0
0.046143000,0,0,0
0.116541000,0,0,0
0.100894000,0,0,0
0.109309000,0,0,0
0.106013000,0,0,0
0.266777000,0,0,0
0.101053000,0,0,0
0.099614000,0,0,0
0.101437000,0,0,0
0.100285000,0,0,0
0.101918000,0,0,0
0.061246000,0,0,0
0.089662000,0,0,0
0.061022000,0,0,0
0.061086000,0,0,0
0.061662000,0,0,0
0.072062000,0,0,0
0.061022000,0,0,0
0.060990000,0,0,0
0.063358000,0,0,0
0.062687000,0,0,0
0.102717000,0,0,0
0.080510000,0,0,0
0.062430000,0,0,0
0.062942000,0,0,0
0.064991000,0,0,0
0.064382000,0,0,0
0.059870000,0,0,0
0.061406000,0,0,0
0.062814000,0,0,0
0.064062000,0,0,0
0.062815000,0,0,0
0.061886000,0,0,0
0.062239000,0,0,0
0.061182000,0,0,0
0.064447000,0,0,0
0.062078000,0,0,0
0.033055000,0,0,0
0.044383000,0,0,0
0.101917000,0,0,0
0.105117000,0,0,0
0.099742000,0,0,0
0.101854000,0,0,0
0.062302000,0,0,0
0.076862000,0,0,0
0.049503000,0,0,0
0.056831000,0,0,0
0.062015000,0,0,0
0.060415000,0,0,0
0.068990000,0,0,0
0.060799000,0,0,0
0.061342000,0,0,0
0.062430000,0,0,0
0.062975000,0,0,0
0.060575000,0,0,0
0.062814000,0,0,0
0.064159000,0,0,0
0.072190000,0,0,0
0.063102000,0,0,0
0.063966000,0,0,0
0.060606000,0,0,0
0.062847000,0,0,0
0.061247000,0,0,0
0.197851000,0,0,0
0.059966000,0,0,0
0.064766000,0,0,0
0.059871000,0,0,0
0.103069000,0,0,0
0.103837000,0,0,0
0.099997000,0,0,0
0.104126000,0,0,0
0.105821000,0,0,0
0.103325000,0,0,0
0.102941000,0,0,0
0.099294000,0,0,0
0.068671000,0,0,0
0.060190000,0,0,0
0.063294000,0,0,0
0.061471000,0,0,0
0.095262000,0,0,0
0.060702000,0,0,0
0.063423000,0,0,0
0.058975000,0,0,0
0.060415000,0,0,0
0.062654000,0,0,0
0.059743000,0,0,0
0.059359000,0,0,0
0.066878000,0,0,0
0.039039000,0,0,0
0.067135000,0,0,0
0.060351000,0,0,0
0.063774000,0,0,0
0.059071000,0,0,0
0.060446000,0,0,0
0.060287000,0,0,0
0.061950000,0,0,0
0.055199000,0,0,0
125.635830000,3.33721,0.2,0.2
