Network Latency, State, Optimal Action, Shielded Action 
426.539289000,0,0,0
431.916803000,0,0,0
426.512806000,0,0,0
0.073306000,0,0,0
0.075833000,0,0,0
0.055004000,0,0,0
0.066170000,0,0,0
0.031261000,0,0,0
0.039677000,0,0,0
0.074810000,0,0,0
0.060219000,0,0,0
0.064155000,0,0,0
0.034462000,0,0,0
0.061595000,0,0,0
0.059803000,0,0,0
0.066203000,0,0,0
0.059035000,0,0,0
0.054139000,0,0,0
0.069946000,0,0,0
0.061243000,0,0,0
0.059451000,0,0,0
0.032317000,0,0,0
0.059931000,0,0,0
0.036797000,0,0,0
0.065243000,0,0,0
0.063483000,0,0,0
0.063803000,0,0,0
0.062619000,0,0,0
0.060475000,0,0,0
0.037853000,0,0,0
0.038973000,0,0,0
0.050044000,0,0,0
0.034429000,0,0,0
0.035358000,0,0,0
0.043773000,0,0,0
0.059931000,0,0,0
0.109207000,0,0,0
0.130965000,0,0,0
0.035933000,0,0,0
0.033021000,0,0,0
0.085754000,0,0,0
0.034973000,0,0,0
0.069787000,0,0,0
0.033885000,0,0,0
0.037885000,0,0,0
0.049116000,0,0,0
0.052028000,0,0,0
0.037917000,0,0,0
0.033726000,0,0,0
0.048508000,0,0,0
0.037501000,0,0,0
0.043101000,0,0,0
0.035133000,0,0,0
0.037885000,0,0,0
0.058971000,0,0,0
0.033982000,0,0,0
0.063003000,0,0,0
0.060348000,0,0,0
0.102040000,0,0,0
0.065947000,0,0,0
0.062459000,0,0,0
0.058875000,0,0,0
0.061723000,0,0,0
0.060539000,0,0,0
0.035742000,0,0,0
0.065243000,0,0,0
0.085306000,0,0,0
0.050428000,0,0,0
0.106008000,0,0,0
0.172914000,0,0,0
0.081466000,0,0,0
0.061723000,0,0,0
0.032221000,0,0,0
0.043132000,0,0,0
0.106680000,0,0,0
0.083930000,0,0,0
0.108920000,0,0,0
0.113144000,0,0,0
0.137526000,0,0,0
0.052476000,0,0,0
0.114360000,0,0,0
0.111288000,0,0,0
0.078010000,0,0,0
0.108600000,0,0,0
0.040637000,0,0,0
0.110808000,0,0,0
0.058652000,0,0,0
0.132759000,0,0,0
0.235151000,0,0,0
0.115063000,0,0,0
0.038526000,0,0,0
0.056892000,0,0,0
0.044701000,0,0,0
0.073115000,0,0,0
0.221968000,0,0,0
0.231247000,0,0,0
0.062171000,0,0,0
0.043292000,0,0,0
0.033725000,0,0,0
0.032925000,0,0,0
0.087610000,0,0,0
0.201937000,0,0,0
0.037662000,0,0,0
0.033886000,0,0,0
0.068091000,0,0,0
0.085114000,0,0,0
0.166420000,0,0,0
0.098489000,0,0,0
0.061819000,0,0,0
0.049660000,0,0,0
0.085370000,0,0,0
0.050300000,0,0,0
131.282338000,3.1544,0.2,0.2
181.406135000,3.14891,0.4,0.4
230.936983000,3.14891,0.6,0.6
280.683943000,3.1579,0.8,0.8
331.442768000,3.14591,1,1
380.949169000,3.15091,1,1
430.732223000,3.1394,1,1
430.462105000,3.11519,1,1
430.403798000,3.0702,1,1
430.196798000,2.98122,1,1
430.224885000,2.86925,1,1
430.160118000,2.75658,1,1
430.111576000,2.6423,1,1
430.071196000,2.53,1,1
430.038366000,2.41897,1,1
430.065180000,2.32478,1,1
430.711439000,2.25578,1,1
429.829202000,2.21491,1,1
429.836075000,2.21614,1,1
429.446462000,2.21683,1,1
430.515914000,2.21007,1,1
430.354064000,2.19684,1,1
429.548872000,2.17466,1,1
429.570823000,2.15486,1,1
429.259165000,2.13468,1,1
429.117767000,2.08457,1,1
429.657633000,2.00132,1,1
430.061323000,1.89998,1,0
429.955304000,1.78659,0.2,0
429.797641000,1.68078,0.2,0
429.804927000,1.56861,0.2,0.2
429.571880000,1.46789,0.4,0
429.016366000,1.35397,0.2,0
429.473486000,1.28703,0.2,0
429.440368000,1.25949,0.2,0
430.544452000,1.2591,0.2,0
429.025005000,1.26199,0.2,0
428.617870000,1.27093,0.2,0
428.787096000,1.27032,0.2,0
428.879367000,1.26154,0.2,0
428.439577000,1.26682,0.2,0
428.410098000,1.26199,0.2,0
427.922420000,1.26384,0.2,0
428.212448000,1.2733,0.2,0
428.607557000,1.30689,0.2,0
428.510091000,1.40986,0.2,0
428.360214000,1.53977,0.2,0.2
427.519027000,1.66597,0.4,0.4
427.726169000,1.78111,0.6,0.6
427.541113000,1.8803,0.8,0
426.760643000,1.98134,0.2,0.2
428.030114000,2.04597,0.4,0.4
427.789235000,2.08447,0.6,0.6
427.511877000,2.0892,0.8,0.8
427.475272000,2.0922,1,1
426.680798000,2.09664,1,1
427.306739000,2.09165,1,1
426.890963000,2.08068,1,1
427.709519000,2.08683,1,1
427.082154000,2.07623,1,1
429.121716000,2.01408,1,1
428.095373000,1.89866,1,0
426.750630000,1.77333,0.2,0
426.404989000,1.63766,0.2,0
426.310435000,1.52404,0.2,0.2
426.336289000,1.445,0.4,0
426.413596000,1.40346,0.2,0
426.122611000,1.41441,0.2,0
426.168161000,1.49798,0.2,0
427.417761000,1.60758,0.2,0.2
426.442514000,1.72208,0.4,0.4
426.468547000,1.82013,0.6,0.6
426.613785000,1.92854,0.8,0
425.910664000,2.02064,0.2,0.2
425.876969000,2.1225,0.4,0.4
425.664664000,2.21262,0.6,0.6
426.142776000,2.28443,0.8,0.8
426.504068000,2.29979,1,1
426.719942000,2.33398,1,1
426.060288000,2.3686,1,1
425.565616000,2.43997,1,1
425.904363000,2.492,1,1
425.547010000,2.52476,1,1
425.579040000,2.52576,1,1
425.876717000,2.50189,1,1
425.929130000,2.42559,1,1
425.083969000,2.34377,1,1
425.151551000,2.24346,1,1
425.773573000,2.13014,1,1
425.539875000,2.02522,1,1
426.029778000,1.9179,1,0
427.101630000,1.81258,0.2,0
426.473926000,1.7141,0.2,0
425.545825000,1.61394,0.2,0.2
425.620669000,1.5159,0.4,0.4
425.403594000,1.40883,0.6,0
