Network Latency, State, Optimal Action, Shielded Action 
418.973529000,0,0,0
419.057577000,0,0,0
419.213785000,0,0,0
0.172734000,0,0,0
0.179773000,0,0,0
0.172894000,0,0,0
0.033856000,0,0,0
0.033984000,0,0,0
0.106047000,0,0,0
0.083359000,0,0,0
0.109503000,0,0,0
0.115295000,0,0,0
0.050879000,0,0,0
0.076607000,0,0,0
0.110270000,0,0,0
0.105022000,0,0,0
0.174398000,0,0,0
0.112670000,0,0,0
0.108894000,0,0,0
0.113118000,0,0,0
0.106270000,0,0,0
0.111134000,0,0,0
0.130559000,0,0,0
0.106111000,0,0,0
0.268604000,0,0,0
0.107999000,0,0,0
0.173086000,0,0,0
0.108926000,0,0,0
0.114911000,0,0,0
0.104510000,0,0,0
0.108254000,0,0,0
0.079167000,0,0,0
0.107359000,0,0,0
0.115775000,0,0,0
0.109439000,0,0,0
0.111167000,0,0,0
0.106079000,0,0,0
0.111743000,0,0,0
0.106111000,0,0,0
0.107966000,0,0,0
0.107518000,0,0,0
0.104830000,0,0,0
0.114303000,0,0,0
0.106558000,0,0,0
0.106655000,0,0,0
0.107742000,0,0,0
0.106943000,0,0,0
0.110046000,0,0,0
0.101439000,0,0,0
0.107519000,0,0,0
0.106910000,0,0,0
0.106175000,0,0,0
0.144094000,0,0,0
0.035103000,0,0,0
0.107807000,0,0,0
0.109759000,0,0,0
0.034495000,0,0,0
0.034528000,0,0,0
0.063104000,0,0,0
0.107710000,0,0,0
0.144606000,0,0,0
0.106463000,0,0,0
0.108927000,0,0,0
0.105407000,0,0,0
0.111966000,0,0,0
0.113279000,0,0,0
0.174270000,0,0,0
0.110815000,0,0,0
0.168862000,0,0,0
0.105119000,0,0,0
0.059967000,0,0,0
0.104862000,0,0,0
0.135070000,0,0,0
0.108223000,0,0,0
0.034144000,0,0,0
0.109758000,0,0,0
0.108415000,0,0,0
0.105374000,0,0,0
0.097630000,0,0,0
0.104767000,0,0,0
0.169214000,0,0,0
0.315612000,0,0,0
0.109663000,0,0,0
0.048159000,0,0,0
0.128382000,0,0,0
0.158206000,0,0,0
0.064639000,0,0,0
0.079615000,0,0,0
0.097918000,0,0,0
0.134174000,0,0,0
0.105247000,0,0,0
0.103647000,0,0,0
0.107582000,0,0,0
0.111935000,0,0,0
0.124287000,0,0,0
0.105759000,0,0,0
0.091679000,0,0,0
0.109215000,0,0,0
0.105599000,0,0,0
148.924594000,1.88792,0.2,0.2
198.807711000,1.88898,0.4,0.4
248.579464000,1.88998,0.6,0.6
299.150567000,1.89292,0.8,0
349.169357000,1.88892,0.2,0.2
399.083763000,1.88748,0.4,0.4
449.006298000,1.88681,0.6,0
449.008762000,1.87026,0.2,0.2
447.995558000,1.80898,0.4,0.4
448.152196000,1.7663,0.6,0.6
448.310675000,1.73898,0.8,0
447.912394000,1.70992,0.2,0.2
447.721694000,1.6807,0.4,0.4
447.783951000,1.66898,0.6,0
448.034482000,1.68133,0.2,0.2
447.725526000,1.68553,0.4,0.4
447.416218000,1.68898,0.6,0.6
447.245308000,1.67593,0.8,0
446.944095000,1.65854,0.2,0.2
447.140732000,1.63498,0.4,0.4
446.972174000,1.614,0.6,0
447.332860000,1.63698,0.2,0.2
446.694741000,1.65154,0.4,0.4
446.837445000,1.682,0.6,0.6
447.425252000,1.74083,0.8,0
447.019401000,1.78092,0.2,0.2
447.002826000,1.81398,0.4,0.4
446.687469000,1.87767,0.6,0
446.657325000,1.93798,0.2,0.2
446.661326000,1.98091,0.4,0.4
446.554878000,2.03098,0.6,0.6
446.595183000,2.10691,0.8,0.8
446.295811000,2.17391,1,1
446.152310000,2.24198,1,1
446.175548000,2.31898,1,1
445.656162000,2.38277,1,1
445.646818000,2.43877,1,1
445.689986000,2.47697,1,1
445.323398000,2.48189,1,1
444.909035000,2.48158,1,1
446.239691000,2.48658,1,1
446.978674000,2.48258,1,1
445.149239000,2.48334,1,1
445.937343000,2.48558,1,1
445.449834000,2.47532,1,1
446.264897000,2.47987,1,1
446.541342000,2.47905,1,1
442.279086000,2.47571,1,1
445.300556000,2.48171,1,1
444.953743000,2.47671,1,1
445.345018000,2.47932,1,1
447.180949000,2.48334,1,1
444.441412000,2.47881,1,1
444.890191000,2.48405,1,1
444.804565000,2.48431,1,1
444.584695000,2.4812,1,1
445.031347000,2.48581,1,1
444.548408000,2.48081,1,1
444.416442000,2.46338,1,1
445.467822000,2.37676,1,1
444.643845000,2.27405,1,1
445.020881000,2.16067,1,1
444.685891000,2.05922,1,1
444.966799000,1.95881,1,0
444.777270000,1.85735,0.2,0
447.649175000,1.74872,0.2,0
444.262684000,1.64802,0.2,0.2
443.968735000,1.54054,0.4,0.4
443.857856000,1.43623,0.6,0
441.333373000,1.33581,0.2,0
443.971213000,1.31359,0.2,0
443.936221000,1.29933,0.2,0
444.158025000,1.30113,0.2,0
444.082713000,1.27861,0.2,0
444.233948000,1.25675,0.2,0
444.296156000,1.24393,0.2,0
443.460484000,1.25352,0.2,0
444.258011000,1.26348,0.2,0
444.096573000,1.25768,0.2,0
444.123357000,1.26068,0.2,0
443.712783000,1.25812,0.2,0
444.707059000,1.25923,0.2,0
443.327696000,1.26466,0.2,0
444.092278000,1.33653,0.2,0
443.821725000,1.45626,0.2,0
444.078523000,1.56889,0.2,0.2
443.845981000,1.67923,0.4,0.4
443.714847000,1.78586,0.6,0.6
443.072870000,1.89648,0.8,0
443.570657000,1.98973,0.2,0.2
443.490670000,2.10553,0.4,0.4
443.226592000,2.20358,0.6,0.6
443.176110000,2.30402,0.8,0.8
444.309008000,2.40344,1,1
443.779611000,2.51277,1,1
443.346719000,2.61776,1,1
443.349567000,2.72153,1,1
443.138529000,2.82441,1,1
443.053730000,2.92594,1,1
