Network Latency 
347.781113000
298.941912000
349.777188000
303.094418000
346.372475000
296.966464000
346.160668000
297.108255000
346.418009000
298.155734000
346.534393000
297.341917000
345.369570000
295.837673000
345.427266000
296.074471000
345.684896000
296.843264000
344.797318000
295.167726000
343.813834000
295.350185000
343.848934000
293.934607000
343.979457000
293.448944000
342.979207000
294.286410000
344.684218000
295.760670000
343.797313000
294.308201000
343.455779000
293.848973000
242.984416000
293.512111000
343.246725000
293.747118000
342.846216000
293.261265000
342.809892000
293.342125000
342.865120000
293.265705000
342.678461000
293.044584000
342.219072000
292.866218000
243.000663000
292.241358000
242.608762000
292.073615000
342.120033000
292.532492000
342.002370000
292.108527000
341.812195000
292.321518000
242.353564000
291.865873000
242.437692000
291.595759000
341.414718000
291.814634000
341.210780000
291.522953000
341.238811000
291.464970000
242.002230000
291.037709000
241.370043000
290.872558000
241.497882000
290.504081000
240.451810000
291.101708000
339.359338000
291.054637000
340.479040000
291.025421000
340.175296000
290.686219000
339.972188000
290.426410000
339.626140000
290.372423000
240.585528000
289.657613000
239.382882000
290.218824000
239.979773000
288.805428000
239.889022000
288.683829000
339.305629000
289.146769000
239.920062000
289.150449000
238.073933000
288.963986000
239.307298000
288.136341000
337.895713000
289.428839000
239.323962000
289.434531000
238.955612000
288.806665000
239.130779000
287.139094000
338.489783000
289.401220000
338.454999000
288.927655000
338.308504000
288.736234000
337.963835000
288.747913000
238.925469000
287.953840000
336.792577000
288.032971000
337.581302000
388.183609000
339.226629000
289.736278000
337.590353000
288.002373000
337.345907000
287.638535000
237.889565000
287.164171000
237.272865000
287.107820000
337.782288000
288.549633000
337.154485000
287.387690000
336.533754000
286.724111000
336.967250000
287.009481000
235.787785000
287.167940000
335.532694000
286.657861000
336.519405000
386.450837000
336.481390000
286.745220000
236.867484000
286.260425000
236.536927000
286.138057000
335.773844000
286.250313000
335.765716000
285.887147000
235.750437000
285.506862000
235.370600000
285.365228000
236.079230000
284.974315000
335.211437000
285.503364000
236.189561000
285.041928000
335.327562000
285.317893000
235.581086000
284.765322000
335.156524000
285.174758000
334.616624000
284.600363000
334.494737000
285.009991000
334.828047000
285.322373000
334.841035000
287.898956000
334.762888000
285.618619000
335.067809000
286.268627000
236.903595000
284.531874000
237.769156000
284.565217000
333.827691000
284.290723000
333.874347000
283.890791000
234.233248000
283.667881000
333.437486000
283.748008000
333.518829000
283.509834000
333.148365000
283.606021000
333.449926000
283.457283000
233.789437000
283.050852000
332.730311000
283.227874000
332.607529000
283.100035000
232.989794000
282.073963000
232.559334000
278.637832000
232.382024000
281.399057000
332.036077000
282.094572000
331.528178000
282.257642000
331.440271000
281.763722000
331.147757000
282.170980000
330.984395000
280.950379000
330.772460000
280.851084000
330.519245000
280.695565000
328.963802000
281.137865000
330.185777000
281.090154000
330.139985000
280.611245000
329.419159000
280.162161000
329.436119000
