State, Optimal Action, Shielded Action 
2.13533,0.8,0.8
2.04497,0.8,0.8
1.96405,0.8,0.8
1.88187,0.8,0.8
1.79303,0.8,0.8
1.71307,0.8,0.8
1.62234,0.8,0.8
1.5381,0.8,0.8
1.45077,0.8,0
1.36491,0.4,0
1.29913,0.4,0.4
1.27903,0.8,0
1.26944,0.4,0.4
1.25225,0.8,0
1.22795,0.4,0.4
1.20857,0.8,0
1.19187,0.4,0.4
1.16152,0.8,0
1.15473,0.4,0.4
1.13491,0.8,0
1.11326,0.4,0.4
1.08765,0.8,0
1.06476,0.4,0.4
1.046,0.8,0
1.02249,0.4,0.4
1.00477,0.8,0
0.984899,0.4,0
0.964718,0.4,0
0.965238,0.4,0
0.962953,0.4,0
0.974303,0.4,0
0.97529,0.4,0
0.973028,0.4,0
0.972862,0.4,0
0.974826,0.4,0
0.975611,0.4,0
0.975028,0.4,0
0.976278,0.4,0
0.977109,0.4,0
0.976278,0.4,0
0.973856,0.4,0
0.973549,0.4,0
0.977268,0.4,0
0.972039,0.4,0
0.975995,0.4,0
0.975843,0.4,0
0.974298,0.4,0
0.975644,0.4,0
0.970878,0.4,0
0.977592,0.4,0
0.970673,0.4,0
0.978354,0.4,0
0.968888,0.4,0
0.973837,0.4,0
0.976546,0.4,0
0.976988,0.4,0
0.973475,0.4,0
0.976372,0.4,0
0.973549,0.4,0
0.979115,0.4,0
0.974303,0.4,0
0.976118,0.4,0
0.97463,0.4,0
0.972327,0.4,0
0.973549,0.4,0
0.975059,0.4,0
0.972928,0.4,0
0.97134,0.4,0
0.97527,0.4,0
0.970219,0.4,0
0.973854,0.4,0
0.972862,0.4,0
0.976919,0.4,0
0.9734,0.4,0
0.976027,0.4,0
0.9748,0.4,0
0.971652,0.4,0
0.97187,0.4,0
0.972928,0.4,0
0.970169,0.4,0
0.97683,0.4,0
0.976602,0.4,0
0.974527,0.4,0
0.970352,0.4,0
0.971975,0.4,0
0.972196,0.4,0
0.975296,0.4,0
0.975161,0.4,0
0.976602,0.4,0
0.974176,0.4,0
0.97683,0.4,0
0.9748,0.4,0
0.975127,0.4,0
0.977,0.4,0
0.968938,0.4,0
0.976806,0.4,0
0.9767,0.4,0
0.972409,0.4,0
0.974017,0.4,0
0.973184,0.4,0
0.974173,0.4,0
0.97134,0.4,0
0.9757,0.4,0
0.9761,0.4,0
0.973184,0.4,0
0.974391,0.4,0
0.97066,0.4,0
0.972152,0.4,0
0.976231,0.4,0
0.975104,0.4,0
0.975127,0.4,0
0.971706,0.4,0
0.969246,0.4,0
0.972039,0.4,0
0.97134,0.4,0
0.975625,0.4,0
0.97187,0.4,0
0.972196,0.4,0
0.977266,0.4,0
0.971931,0.4,0
0.965552,0.4,0
0.97529,0.4,0
0.973028,0.4,0
0.972196,0.4,0
0.975799,0.4,0
0.972569,0.4,0
0.974527,0.4,0
0.978808,0.4,0
0.976988,0.4,0
0.974029,0.4,0
0.971809,0.4,0
0.97134,0.4,0
0.973549,0.4,0
0.979092,0.4,0
0.973569,0.4,0
0.970352,0.4,0
0.977592,0.4,0
0.976231,0.4,0
0.973273,0.4,0
0.971952,0.4,0
0.974846,0.4,0
0.972039,0.4,0
0.97719,0.4,0
0.973972,0.4,0
0.974017,0.4,0
0.974211,0.4,0
0.975006,0.4,0
0.973631,0.4,0
0.976798,0.4,0
0.975969,0.4,0
0.977519,0.4,0
0.968888,0.4,0
0.974303,0.4,0
0.975921,0.4,0
0.977266,0.4,0
0.973218,0.4,0
0.972039,0.4,0
0.972666,0.4,0
0.974173,0.4,0
0.976967,0.4,0
0.974391,0.4,0
0.975127,0.4,0
0.975296,0.4,0
0.974469,0.4,0
0.979025,0.4,0
0.975006,0.4,0
0.976054,0.4,0
0.977098,0.4,0
0.97311,0.4,0
0.974391,0.4,0
0.973273,0.4,0
0.976149,0.4,0
0.968377,0.4,0
0.977973,0.4,0
0.974646,0.4,0
0.976118,0.4,0
0.976984,0.4,0
0.976054,0.4,0
0.979153,0.4,0
0.967593,0.4,0
0.97529,0.4,0
0.970352,0.4,0
0.977544,0.4,0
0.972327,0.4,0
0.976149,0.4,0
0.97463,0.4,0
0.972327,0.4,0
0.972198,0.4,0
0.974527,0.4,0
0.974065,0.4,0
0.974298,0.4,0
0.975843,0.4,0
0.976372,0.4,0
0.97311,0.4,0
0.972113,0.4,0
0.973648,0.4,0
0.973549,0.4,0
0.974173,0.4,0
0.973028,0.4,0
0.976836,0.4,0
0.975995,0.4,0
0.975838,0.4,0
0.97529,0.4,0
0.976521,0.4,0
0.971669,0.4,0
0.975921,0.4,0
0.973181,0.4,0
0.97719,0.4,0
0.977048,0.4,0
0.976197,0.4,0
0.978026,0.4,0
0.971208,0.4,0
0.977266,0.4,0
0.974303,0.4,0
0.974211,0.4,0
0.975816,0.4,0
0.967899,0.4,0
0.972409,0.4,0
0.976798,0.4,0
0.976602,0.4,0
0.975412,0.4,0
0.974527,0.4,0
0.973837,0.4,0
0.971208,0.4,0
0.970352,0.4,0
0.972302,0.4,0
0.976806,0.4,0
0.971208,0.4,0
0.973648,0.4,0
0.975568,0.4,0
0.967571,0.4,0
0.971081,0.4,0
0.975381,0.4,0
0.967094,0.4,0
0.974303,0.4,0
0.973837,0.4,0
0.970169,0.4,0
0.973631,0.4,0
0.976919,0.4,0
0.972302,0.4,0
0.974391,0.4,0
0.975816,0.4,0
0.974303,0.4,0
0.975568,0.4,0
0.97527,0.4,0
0.971868,0.4,0
0.976526,0.4,0
0.97683,0.4,0
0.972847,0.4,0
0.979605,0.4,0
0.971892,0.4,0
0.97255,0.4,0
0.975816,0.4,0
0.974621,0.4,0
0.974548,0.4,0
0.974107,0.4,0
0.972802,0.4,0
0.970352,0.4,0
0.973315,0.4,0
0.974826,0.4,0
0.975381,0.4,0
0.974849,0.4,0
0.974017,0.4,0
0.972666,0.4,0
0.97527,0.4,0
0.972847,0.4,0
0.970119,0.4,0
0.973631,0.4,0
0.96967,0.4,0
0.967389,0.4,0
0.973837,0.4,0
0.973808,0.4,0
0.976526,0.4,0
0.975006,0.4,0
0.974029,0.4,0
0.976372,0.4,0
0.978543,0.4,0
0.971931,0.4,0
0.976806,0.4,0
0.973801,0.4,0
0.97463,0.4,0
0.97497,0.4,0
0.972847,0.4,0
0.969554,0.4,0
0.968213,0.4,0
0.973218,0.4,0
0.97311,0.4,0
0.972152,0.4,0
0.976118,0.4,0
0.97311,0.4,0
0.976054,0.4,0
0.970205,0.4,0
0.973972,0.4,0
0.972196,0.4,0
0.975969,0.4,0
0.976798,0.4,0
0.975127,0.4,0
0.973926,0.4,0
0.976294,0.4,0
0.972847,0.4,0
0.971081,0.4,0
0.97529,0.4,0
0.978289,0.4,0
0.973698,0.4,0
0.97134,0.4,0
0.97719,0.4,0
0.97497,0.4,0
0.973184,0.4,0
0.976984,0.4,0
0.976836,0.4,0
0.977795,0.4,0
0.975969,0.4,0
0.9733,0.4,0
0.9733,0.4,0
0.974541,0.4,0
0.968657,0.4,0
0.975611,0.4,0
0.971208,0.4,0
0.971276,0.4,0
0.975381,0.4,0
0.974923,0.4,0
0.973273,0.4,0
0.97529,0.4,0
0.972974,0.4,0
0.971669,0.4,0
0.97264,0.4,0
0.973648,0.4,0
0.973184,0.4,0
0.97065,0.4,0
0.975892,0.4,0
0.971931,0.4,0
0.973631,0.4,0
0.974846,0.4,0
0.970493,0.4,0
0.969231,0.4,0
0.971706,0.4,0
0.977973,0.4,0
0.968888,0.4,0
0.972327,0.4,0
0.974303,0.4,0
0.977109,0.4,0
0.970552,0.4,0
0.971857,0.4,0
0.974988,0.4,0
0.973315,0.4,0
0.972327,0.4,0
0.97105,0.4,0
0.972327,0.4,0
0.976278,0.4,0
0.976278,0.4,0
0.974846,0.4,0
0.973972,0.4,0
0.974541,0.4,0
0.976278,0.4,0
0.974849,0.4,0
0.974826,0.4,0
0.976372,0.4,0
0.974646,0.4,0
0.974826,0.4,0
0.972275,0.4,0
0.97683,0.4,0
0.972533,0.4,0
0.976526,0.4,0
0.97353,0.4,0
0.972327,0.4,0
0.972113,0.4,0
0.970493,0.4,0
0.977795,0.4,0
0.973315,0.4,0
0.971645,0.4,0
0.973856,0.4,0
0.97165,0.4,0
0.973648,0.4,0
0.973315,0.4,0
0.972327,0.4,0
0.970673,0.4,0
0.974391,0.4,0
0.974303,0.4,0
0.976027,0.4,0
0.977292,0.4,0
0.976458,0.4,0
0.973184,0.4,0
0.972113,0.4,0
0.972039,0.4,0
0.976118,0.4,0
0.965709,0.4,0
0.975816,0.4,0
0.975816,0.4,0
0.973856,0.4,0
0.976027,0.4,0
0.976149,0.4,0
0.973194,0.4,0
0.970277,0.4,0
0.975524,0.4,0
0.973972,0.4,0
0.966203,0.4,0
0.975534,0.4,0
0.973315,0.4,0
0.974923,0.4,0
0.972196,0.4,0
0.97265,0.4,0
0.9734,0.4,0
0.973631,0.4,0
0.978914,0.4,0
0.973184,0.4,0
0.972327,0.4,0
0.977973,0.4,0
0.974303,0.4,0
0.975232,0.4,0
0.978511,0.4,0
0.978582,0.4,0
0.976952,0.4,0
0.976231,0.4,0
0.973315,0.4,0
0.969364,0.4,0
0.973315,0.4,0
0.976521,0.4,0
0.972327,0.4,0
0.977592,0.4,0
0.974646,0.4,0
0.975799,0.4,0
0.973184,0.4,0
0.972533,0.4,0
0.970878,0.4,0
0.975172,0.4,0
0.973972,0.4,0
0.9733,0.4,0
0.974826,0.4,0
0.9747,0.4,0
0.969072,0.4,0
0.973315,0.4,0
0.975952,0.4,0
0.976372,0.4,0
0.97165,0.4,0
0.975995,0.4,0
0.976167,0.4,0
0.97187,0.4,0
0.973926,0.4,0
0.975524,0.4,0
0.976372,0.4,0
0.977615,0.4,0
0.970933,0.4,0
0.972302,0.4,0
0.969199,0.4,0
0.973801,0.4,0
0.97529,0.4,0
0.974173,0.4,0
0.973315,0.4,0
0.977952,0.4,0
0.979911,0.4,0
0.978796,0.4,0
0.976546,0.4,0
0.973837,0.4,0
0.973184,0.4,0
0.975161,0.4,0
0.976027,0.4,0
0.975816,0.4,0
0.972847,0.4,0
0.97265,0.4,0
0.973315,0.4,0
0.973315,0.4,0
0.972076,0.4,0
0.977026,0.4,0
0.973028,0.4,0
0.971418,0.4,0
0.973028,0.4,0
0.973549,0.4,0
0.972666,0.4,0
0.97265,0.4,0
0.975524,0.4,0
0.97134,0.4,0
0.972533,0.4,0
0.977179,0.4,0
0.970352,0.4,0
0.97353,0.4,0
0.972302,0.4,0
0.975127,0.4,0
0.974808,0.4,0
0.97265,0.4,0
0.973801,0.4,0
0.974391,0.4,0
0.976652,0.4,0
0.9761,0.4,0
0.974693,0.4,0
0.971418,0.4,0
0.971208,0.4,0
0.970878,0.4,0
0.97066,0.4,0
0.972152,0.4,0
0.976952,0.4,0
0.97527,0.4,0
0.971116,0.4,0
0.976278,0.4,0
0.973631,0.4,0
0.978094,0.4,0
0.974303,0.4,0
0.973926,0.4,0
0.974693,0.4,0
0.97353,0.4,0
0.972569,0.4,0
0.974527,0.4,0
0.976806,0.4,0
0.974303,0.4,0
0.97065,0.4,0
0.974826,0.4,0
0.974303,0.4,0
0.973028,0.4,0
0.970277,0.4,0
0.965414,0.4,0
0.976278,0.4,0
0.974303,0.4,0
0.973144,0.4,0
0.973631,0.4,0
0.977266,0.4,0
0.972302,0.4,0
0.972666,0.4,0
0.975006,0.4,0
0.973801,0.4,0
0.970875,0.4,0
0.979092,0.4,0
0.97255,0.4,0
0.971564,0.4,0
0.974826,0.4,0
0.97529,0.4,0
0.971232,0.4,0
0.972928,0.4,0
0.974923,0.4,0
0.970352,0.4,0
0.973837,0.4,0
0.976294,0.4,0
0.974017,0.4,0
0.970352,0.4,0
0.975161,0.4,0
0.975995,0.4,0
0.975006,0.4,0
0.974391,0.4,0
0.973028,0.4,0
0.970352,0.4,0
0.974808,0.4,0
0.972185,0.4,0
0.976278,0.4,0
0.973194,0.4,0
0.973926,0.4,0
0.975921,0.4,0
0.97311,0.4,0
0.974017,0.4,0
0.97307,0.4,0
0.976027,0.4,0
0.974826,0.4,0
0.977268,0.4,0
0.977363,0.4,0
0.974176,0.4,0
0.972974,0.4,0
0.975161,0.4,0
0.977363,0.4,0
0.973837,0.4,0
0.974808,0.4,0
0.976806,0.4,0
0.969805,0.4,0
0.974029,0.4,0
0.976372,0.4,0
0.970119,0.4,0
0.974303,0.4,0
0.972302,0.4,0
0.974065,0.4,0
0.97311,0.4,0
0.97683,0.4,0
0.972302,0.4,0
0.971081,0.4,0
0.974298,0.4,0
0.972327,0.4,0
0.9734,0.4,0
0.977098,0.4,0
0.975127,0.4,0
0.978582,0.4,0
0.97066,0.4,0
0.981508,0.4,0
0.974173,0.4,0
0.976372,0.4,0
0.972409,0.4,0
0.977266,0.4,0
0.972039,0.4,0
0.972847,0.4,0
0.978094,0.4,0
0.976054,0.4,0
0.972076,0.4,0
0.972327,0.4,0
0.977231,0.4,0
0.975104,0.4,0
0.978101,0.4,0
0.975816,0.4,0
0.9734,0.4,0
0.979951,0.4,0
0.975006,0.4,0
0.974469,0.4,0
0.9748,0.4,0
0.975838,0.4,0
0.975969,0.4,0
0.973856,0.4,0
0.974303,0.4,0
0.973315,0.4,0
0.973315,0.4,0
0.975995,0.4,0
0.974621,0.4,0
0.971161,0.4,0
0.975161,0.4,0
0.973028,0.4,0
0.974303,0.4,0
0.976546,0.4,0
0.976806,0.4,0
0.971857,0.4,0
0.972862,0.4,0
0.974527,0.4,0
0.97264,0.4,0
0.973972,0.4,0
0.971208,0.4,0
0.973631,0.4,0
0.974211,0.4,0
0.975921,0.4,0
0.977592,0.4,0
0.976269,0.4,0
0.975006,0.4,0
0.974826,0.4,0
0.973144,0.4,0
0.977266,0.4,0
0.975381,0.4,0
0.973315,0.4,0
0.973028,0.4,0
0.975006,0.4,0
0.972039,0.4,0
0.974646,0.4,0
0.974568,0.4,0
0.973631,0.4,0
0.97529,0.4,0
0.977162,0.4,0
0.974621,0.4,0
0.974548,0.4,0
0.974548,0.4,0
0.972196,0.4,0
0.978516,0.4,0
0.97683,0.4,0
0.973029,0.4,0
0.976808,0.4,0
0.975534,0.4,0
0.977266,0.4,0
0.970427,0.4,0
0.974646,0.4,0
0.976197,0.4,0
0.978126,0.4,0
0.974646,0.4,0
0.978446,0.4,0
0.975816,0.4,0
0.977266,0.4,0
0.959182,0.4,0
0.977363,0.4,0
0.971276,0.4,0
0.972076,0.4,0
0.97783,0.4,0
0.976167,0.4,0
0.971931,0.4,0
0.973631,0.4,0
0.974303,0.4,0
0.974029,0.4,0
0.975412,0.4,0
0.975127,0.4,0
0.975172,0.4,0
0.978952,0.4,0
0.973856,0.4,0
0.980336,0.4,0
0.974849,0.4,0
0.980264,0.4,0
0.974135,0.4,0
0.980794,0.4,0
0.976372,0.4,0
0.975534,0.4,0
0.977973,0.4,0
0.97134,0.4,0
0.977162,0.4,0
0.976411,0.4,0
0.973972,0.4,0
0.973028,0.4,0
0.974303,0.4,0
0.977109,0.4,0
0.973926,0.4,0
0.972327,0.4,0
0.976372,0.4,0
0.978814,0.4,0
0.975611,0.4,0
0.972974,0.4,0
0.974923,0.4,0
0.977519,0.4,0
0.977544,0.4,0
0.971564,0.4,0
0.975995,0.4,0
0.97463,0.4,0
0.975006,0.4,0
0.976231,0.4,0
0.972327,0.4,0
0.973837,0.4,0
0.972196,0.4,0
0.975547,0.4,0
0.977179,0.4,0
0.974621,0.4,0
0.972702,0.4,0
0.972327,0.4,0
0.972327,0.4,0
0.974988,0.4,0
0.975843,0.4,0
0.972327,0.4,0
0.973315,0.4,0
0.973549,0.4,0
0.974849,0.4,0
0.972152,0.4,0
0.974923,0.4,0
0.972152,0.4,0
0.974527,0.4,0
0.973315,0.4,0
0.973631,0.4,0
0.975816,0.4,0
0.973631,0.4,0
0.97529,0.4,0
0.979542,0.4,0
0.976652,0.4,0
0.97187,0.4,0
0.975816,0.4,0
0.977138,0.4,0
0.978094,0.4,0
0.97134,0.4,0
0.975006,0.4,0
0.974135,0.4,0
0.973194,0.4,0
0.971232,0.4,0
0.968083,0.4,0
0.971857,0.4,0
0.97311,0.4,0
0.973972,0.4,0
0.975006,0.4,0
0.973549,0.4,0
0.971857,0.4,0
0.973549,0.4,0
0.972928,0.4,0
0.973315,0.4,0
0.975161,0.4,0
0.975969,0.4,0
0.97134,0.4,0
0.972928,0.4,0
0.973315,0.4,0
0.976027,0.4,0
0.966983,0.4,0
0.977266,0.4,0
0.974176,0.4,0
0.973549,0.4,0
0.969364,0.4,0
0.973315,0.4,0
0.974646,0.4,0
0.972862,0.4,0
0.978043,0.4,0
0.976798,0.4,0
0.970169,0.4,0
0.973631,0.4,0
0.975412,0.4,0
0.971208,0.4,0
0.973837,0.4,0
0.97187,0.4,0
0.969655,0.4,0
0.97529,0.4,0
0.976167,0.4,0
0.97353,0.4,0
0.97311,0.4,0
0.968888,0.4,0
0.967389,0.4,0
0.971931,0.4,0
0.974469,0.4,0
0.976546,0.4,0
0.973413,0.4,0
0.971931,0.4,0
0.972302,0.4,0
0.975988,0.4,0
0.971669,0.4,0
0.977109,0.4,0
0.976197,0.4,0
0.975464,0.4,0
0.974923,0.4,0
0.973315,0.4,0
0.972196,0.4,0
0.974826,0.4,0
0.975799,0.4,0
0.974469,0.4,0
0.975104,0.4,0
0.975808,0.4,0
0.975655,0.4,0
0.97497,0.4,0
0.972666,0.4,0
0.976546,0.4,0
0.971551,0.4,0
0.974303,0.4,0
0.974988,0.4,0
0.975988,0.4,0
0.97719,0.4,0
0.974923,0.4,0
0.9747,0.4,0
0.973801,0.4,0
0.972196,0.4,0
0.974298,0.4,0
0.974303,0.4,0
0.976231,0.4,0
0.97529,0.4,0
0.977138,0.4,0
0.967894,0.4,0
0.980264,0.4,0
0.975006,0.4,0
0.97264,0.4,0
0.975006,0.4,0
0.970552,0.4,0
0.971931,0.4,0
0.973315,0.4,0
0.971208,0.4,0
0.974298,0.4,0
0.972198,0.4,0
0.968083,0.4,0
0.971161,0.4,0
0.973028,0.4,0
0.96691,0.4,0
0.97497,0.4,0
0.975644,0.4,0
0.973648,0.4,0
0.971535,0.4,0
0.977592,0.4,0
0.976167,0.4,0
0.978266,0.4,0
0.979265,0.4,0
0.977266,0.4,0
0.97264,0.4,0
0.97264,0.4,0
0.970352,0.4,0
0.977822,0.4,0
0.97134,0.4,0
0.975028,0.4,0
0.972327,0.4,0
0.974826,0.4,0
0.973218,0.4,0
0.97527,0.4,0
0.975232,0.4,0
0.975524,0.4,0
0.97683,0.4,0
0.97529,0.4,0
0.971304,0.4,0
0.971304,0.4,0
0.973926,0.4,0
0.975006,0.4,0
0.97311,0.4,0
0.973854,0.4,0
0.975995,0.4,0
0.970804,0.4,0
0.973569,0.4,0
0.976806,0.4,0
0.977822,0.4,0
0.975816,0.4,0
0.976054,0.4,0
0.965414,0.4,0
0.976411,0.4,0
0.973028,0.4,0
0.974173,0.4,0
0.979504,0.4,0
0.974548,0.4,0
0.969092,0.4,0
0.973837,0.4,0
0.974693,0.4,0
0.972327,0.4,0
0.971857,0.4,0
0.974107,0.4,0
0.976685,0.4,0
0.970538,0.4,0
0.974693,0.4,0
0.978814,0.4,0
0.9761,0.4,0
0.969886,0.4,0
0.975161,0.4,0
0.973218,0.4,0
0.978126,0.4,0
0.973837,0.4,0
0.975524,0.4,0
0.974135,0.4,0
0.972862,0.4,0
0.968083,0.4,0
0.972569,0.4,0
0.974846,0.4,0
0.975547,0.4,0
0.970977,0.4,0
0.973988,0.4,0
0.972275,0.4,0
0.972196,0.4,0
0.97353,0.4,0
0.971931,0.4,0
0.971803,0.4,0
0.978094,0.4,0
0.975816,0.4,0
0.975059,0.4,0
0.971931,0.4,0
0.974017,0.4,0
0.9757,0.4,0
0.97311,0.4,0
0.974135,0.4,0
0.973184,0.4,0
0.972533,0.4,0
0.972327,0.4,0
0.971116,0.4,0
0.973273,0.4,0
0.97353,0.4,0
0.972974,0.4,0
0.976546,0.4,0
0.975921,0.4,0
0.973028,0.4,0
0.974391,0.4,0
0.974527,0.4,0
0.973972,0.4,0
0.976278,0.4,0
0.973549,0.4,0
0.979672,0.4,0
0.975464,0.4,0
0.970119,0.4,0
0.976294,0.4,0
0.972196,0.4,0
0.972302,0.4,0
0.973662,0.4,0
0.976798,0.4,0
0.971535,0.4,0
0.974173,0.4,0
0.972847,0.4,0
0.976967,0.4,0
0.980103,0.4,0
0.973184,0.4,0
0.975006,0.4,0
0.976798,0.4,0
0.971868,0.4,0
0.973144,0.4,0
0.973315,0.4,0
0.975816,0.4,0
0.971535,0.4,0
0.972409,0.4,0
0.972302,0.4,0
0.972928,0.4,0
0.974029,0.4,0
0.972196,0.4,0
0.976197,0.4,0
0.97529,0.4,0
0.976372,0.4,0
0.975296,0.4,0
0.978516,0.4,0
0.97265,0.4,0
0.973273,0.4,0
0.97134,0.4,0
0.977452,0.4,0
0.976546,0.4,0
0.973194,0.4,0
0.977363,0.4,0
0.977795,0.4,0
0.972928,0.4,0
0.973635,0.4,0
0.973315,0.4,0
0.974391,0.4,0
0.972533,0.4,0
0.968243,0.4,0
0.974527,0.4,0
0.974173,0.4,0
0.973315,0.4,0
0.976411,0.4,0
0.975296,0.4,0
0.974541,0.4,0
0.97134,0.4,0
0.973837,0.4,0
0.97497,0.4,0
0.974272,0.4,0
0.972327,0.4,0
0.974527,0.4,0
0.975006,0.4,0
0.979092,0.4,0
0.973549,0.4,0
0.973273,0.4,0
0.976149,0.4,0
0.974892,0.4,0
0.974272,0.4,0
0.978796,0.4,0
0.971706,0.4,0
0.97105,0.4,0
0.975464,0.4,0
0.973315,0.4,0
0.97119,0.4,0
0.970875,0.4,0
0.973837,0.4,0
0.97529,0.4,0
0.975412,0.4,0
0.976798,0.4,0
0.974173,0.4,0
0.975808,0.4,0
0.970654,0.4,0
0.973184,0.4,0
0.973662,0.4,0
0.975127,0.4,0
0.974017,0.4,0
0.975995,0.4,0
0.975534,0.4,0
0.97529,0.4,0
0.971276,0.4,0
0.971418,0.4,0
0.980103,0.4,0
0.973972,0.4,0
0.971276,0.4,0
0.968377,0.4,0
0.975006,0.4,0
0.972327,0.4,0
0.976685,0.4,0
0.970654,0.4,0
0.973837,0.4,0
0.975952,0.4,0
0.976269,0.4,0
0.972327,0.4,0
0.973856,0.4,0
0.969878,0.4,0
0.976269,0.4,0
0.975921,0.4,0
0.971857,0.4,0
0.976054,0.4,0
0.972556,0.4,0
0.978094,0.4,0
