State, Optimal Action, Shielded Action 
4.36041,0.8,0.8
4.35983,0.8,0.8
4.35817,0.8,0.8
4.36241,0.8,0.8
4.35842,0.8,0.8
4.37116,0.8,0.8
4.36341,0.8,0.8
4.36716,0.8,0.8
4.36341,0.8,0.8
4.3694,0.8,0.8
4.36541,0.8,0.8
4.35442,0.8,0.8
4.36341,0.8,0.8
4.36241,0.8,0.8
4.35942,0.8,0.8
4.35942,0.8,0.8
4.36641,0.8,0.8
4.35441,0.8,0.8
4.35742,0.8,0.8
4.35742,0.8,0.8
4.35842,0.8,0.8
4.36329,0.8,0.8
4.36017,0.8,0.8
4.36441,0.8,0.8
4.36441,0.8,0.8
4.36241,0.8,0.8
4.35941,0.8,0.8
4.36417,0.8,0.8
4.36541,0.8,0.8
4.35983,0.8,0.8
4.36042,0.8,0.8
4.36241,0.8,0.8
4.36041,0.8,0.8
4.35742,0.8,0.8
4.36241,0.8,0.8
4.35542,0.8,0.8
4.32985,0.8,0.8
4.25867,0.8,0.8
4.16856,0.8,0.8
4.08484,0.8,0.8
3.99292,0.8,0.8
3.91,0.8,0.8
3.82309,0.8,0.8
3.73337,0.8,0.8
3.66545,0.8,0.8
3.57155,0.8,0.8
3.48665,0.8,0.8
3.39975,0.8,0.8
3.31857,0.8,0.8
3.23034,0.8,0.8
3.14629,0.8,0.8
3.05861,0.8,0.8
2.97391,0.8,0.8
2.89406,0.8,0.8
2.80622,0.8,0.8
2.72055,0.8,0.8
2.63873,0.8,0.8
2.5497,0.8,0.8
2.4651,0.8,0.8
2.38134,0.8,0.8
2.30444,0.8,0.8
2.21826,0.8,0.8
2.12854,0.8,0.8
2.0448,0.8,0.8
1.96417,0.8,0
1.88088,0.4,0.4
1.80159,0.8,0.8
1.75258,0.8,0.8
1.69417,0.8,0.8
1.62495,0.8,0
1.55696,0.4,0.4
1.46359,0.8,0
1.40606,0.4,0
1.35894,0.4,0
1.34314,0.4,0
1.34347,0.4,0
1.348,0.4,0
1.34943,0.4,0
1.35058,0.4,0
1.35471,0.4,0
1.3532,0.4,0
1.34943,0.4,0
1.35435,0.4,0
1.35471,0.4,0
1.35335,0.4,0
1.35122,0.4,0
1.35356,0.4,0
1.35348,0.4,0
1.35298,0.4,0
1.35747,0.4,0
1.35439,0.4,0
1.35073,0.4,0
1.35519,0.4,0
1.35654,0.4,0
1.35243,0.4,0
1.35198,0.4,0
1.3476,0.4,0
1.34999,0.4,0
1.35535,0.4,0
1.3542,0.4,0
1.3532,0.4,0
1.35456,0.4,0
1.3534,0.4,0
1.35448,0.4,0
1.34525,0.4,0
1.35456,0.4,0
1.35448,0.4,0
1.349,0.4,0
1.35593,0.4,0
1.35638,0.4,0
1.35539,0.4,0
1.35356,0.4,0
1.34843,0.4,0
1.3531,0.4,0
1.35808,0.4,0
1.35042,0.4,0
1.34944,0.4,0
1.35435,0.4,0
1.34895,0.4,0
1.35099,0.4,0
1.35042,0.4,0
1.35158,0.4,0
1.35136,0.4,0
1.34695,0.4,0
1.35371,0.4,0
1.35058,0.4,0
1.3542,0.4,0
1.35869,0.4,0
1.35058,0.4,0
1.35673,0.4,0
1.35699,0.4,0
1.3476,0.4,0
1.349,0.4,0
1.34959,0.4,0
1.35075,0.4,0
1.35011,0.4,0
1.34912,0.4,0
1.35298,0.4,0
1.35747,0.4,0
1.35596,0.4,0
1.3542,0.4,0
1.35747,0.4,0
1.35773,0.4,0
1.35111,0.4,0
1.35795,0.4,0
1.34843,0.4,0
1.352,0.4,0
1.35141,0.4,0
1.35952,0.4,0
1.35519,0.4,0
1.34843,0.4,0
1.35058,0.4,0
1.35241,0.4,0
1.35696,0.4,0
1.35099,0.4,0
1.35555,0.4,0
1.35122,0.4,0
1.35342,0.4,0
1.35342,0.4,0
1.35042,0.4,0
1.35257,0.4,0
1.35609,0.4,0
1.35042,0.4,0
1.35593,0.4,0
1.35435,0.4,0
1.35272,0.4,0
1.35456,0.4,0
1.34973,0.4,0
1.35456,0.4,0
1.35257,0.4,0
1.35456,0.4,0
1.35274,0.4,0
1.35294,0.4,0
1.355,0.4,0
1.35648,0.4,0
1.35548,0.4,0
1.35541,0.4,0
1.35439,0.4,0
1.35036,0.4,0
1.35241,0.4,0
1.35257,0.4,0
1.35509,0.4,0
1.35272,0.4,0
1.35236,0.4,0
1.35356,0.4,0
1.35272,0.4,0
1.35042,0.4,0
1.3485,0.4,0
1.35548,0.4,0
1.35648,0.4,0
1.35342,0.4,0
1.3542,0.4,0
1.35555,0.4,0
1.35272,0.4,0
1.34645,0.4,0
1.35101,0.4,0
1.35243,0.4,0
1.35298,0.4,0
1.35298,0.4,0
1.35834,0.4,0
1.35158,0.4,0
1.3557,0.4,0
1.34959,0.4,0
1.3534,0.4,0
1.35257,0.4,0
1.35221,0.4,0
1.35058,0.4,0
1.34959,0.4,0
1.35448,0.4,0
1.3476,0.4,0
1.35158,0.4,0
1.35042,0.4,0
1.34644,0.4,0
1.34525,0.4,0
1.35519,0.4,0
1.3531,0.4,0
1.35198,0.4,0
1.35122,0.4,0
1.34843,0.4,0
1.34843,0.4,0
1.35456,0.4,0
1.35272,0.4,0
1.35336,0.4,0
1.35073,0.4,0
1.35257,0.4,0
1.35792,0.4,0
1.35493,0.4,0
1.349,0.4,0
1.34976,0.4,0
1.35536,0.4,0
1.34843,0.4,0.4
1.35619,0.8,0
1.3532,0.4,0
1.35972,0.4,0.4
1.3476,0.8,0
1.35175,0.4,0
1.34959,0.4,0.4
1.35198,0.8,0
1.35773,0.4,0.4
1.35596,0.8,0
1.35221,0.4,0
1.35509,0.4,0.4
1.35136,0.8,0
1.35638,0.4,0.4
1.35248,0.8,0
1.35141,0.4,0
1.35044,0.4,0.4
1.355,0.8,0
1.35371,0.4,0.4
1.35497,0.8,0
1.35718,0.4,0.4
1.3521,0.8,0
1.35335,0.4,0.4
1.34823,0.8,0
1.34876,0.4,0.4
1.35175,0.8,0
1.35371,0.4,0.4
1.35471,0.8,0
1.34477,0.4,0.4
1.35198,0.8,0
1.3476,0.4,0.4
1.35654,0.8,0
1.35221,0.4,0.4
1.34744,0.8,0
1.35257,0.4,0.4
1.34675,0.8,0
1.34999,0.4,0.4
1.35158,0.8,0
1.35439,0.4,0.4
1.35141,0.8,0
1.34675,0.4,0.4
1.34446,0.8,0
1.35654,0.4,0.4
1.34774,0.8,0
1.34976,0.4,0.4
1.34724,0.8,0
1.35036,0.4,0.4
1.35294,0.8,0
1.35073,0.4,0.4
1.35393,0.8,0
1.35436,0.4,0.4
1.35058,0.8,0
1.3534,0.4,0.4
1.35272,0.8,0
1.35356,0.4,0.4
1.35143,0.8,0
1.35735,0.4,0.4
1.35609,0.8,0
1.35596,0.4,0.4
1.3531,0.8,0
1.35456,0.4,0.4
1.35471,0.8,0
1.35718,0.4,0
1.35641,0.4,0.4
1.35393,0.8,0
1.35795,0.4,0.4
1.35241,0.8,0
1.35335,0.4,0.4
1.35837,0.8,0
1.3574,0.4,0.4
1.35236,0.8,0
1.35042,0.4,0.4
1.34874,0.8,0
1.35519,0.4,0.4
1.34823,0.8,0
1.34943,0.4,0.4
1.35356,0.8,0
1.35342,0.4,0.4
1.35456,0.8,0
1.35436,0.4,0.4
1.35044,0.8,0
1.35274,0.4,0.4
1.3486,0.8,0
1.35172,0.4,0.4
1.3532,0.8,0
1.34823,0.4,0.4
1.35397,0.8,0
1.35442,0.4,0.4
1.34675,0.8,0
1.3534,0.4,0.4
1.35773,0.8,0
1.35194,0.4,0.4
1.35335,0.8,0
1.35243,0.4,0.4
1.35754,0.8,0
1.3534,0.4,0.4
1.3486,0.8,0
1.35718,0.4,0.4
1.35573,0.8,0
1.3534,0.4,0.4
1.35044,0.8,0
1.35298,0.4,0.4
1.34744,0.8,0
1.35073,0.4,0.4
1.35158,0.8,0
1.35356,0.4,0.4
1.35374,0.8,0
1.35638,0.4,0.4
1.35456,0.8,0
1.35734,0.4,0.4
1.35356,0.8,0
1.35374,0.4,0.4
1.35456,0.8,0
1.35409,0.4,0.4
1.35654,0.8,0
1.35022,0.4,0.4
1.35356,0.8,0
1.3542,0.4,0.4
1.35356,0.8,0
1.35409,0.4,0.4
1.34701,0.8,0
1.35274,0.4,0.4
1.35748,0.8,0
1.35073,0.4,0.4
1.35519,0.8,0
1.35257,0.4,0.4
1.35555,0.8,0
1.34923,0.4,0.4
1.35641,0.8,0
1.3485,0.4,0.4
1.35474,0.8,0
1.35699,0.4,0.4
1.35456,0.8,0
1.35638,0.4,0.4
1.3532,0.8,0
1.35058,0.4,0.4
1.35548,0.8,0
1.35241,0.4,0.4
1.35073,0.8,0
1.35654,0.4,0.4
1.35748,0.8,0
1.3486,0.4,0.4
1.35497,0.8,0
1.35654,0.4,0.4
1.3521,0.8,0
1.34959,0.4,0.4
1.34724,0.8,0
1.35555,0.4,0.4
1.35494,0.8,0
1.3532,0.4,0.4
1.35509,0.8,0
1.35122,0.4,0.4
1.35158,0.8,0
1.35001,0.4,0.4
1.35456,0.8,0
1.35257,0.4,0.4
1.354,0.8,0
1.35636,0.4,0.4
1.35198,0.8,0
1.35248,0.4,0.4
1.35335,0.8,0
1.35573,0.4,0.4
1.354,0.8,0
1.35348,0.4,0.4
1.35456,0.8,0
1.35275,0.4,0.4
1.35036,0.8,0
1.35058,0.4,0.4
1.35539,0.8,0
1.35049,0.4,0.4
1.35409,0.8,0
1.35122,0.4,0.4
1.35011,0.8,0
1.3557,0.4,0.4
1.34876,0.8,0
1.35172,0.4,0.4
1.35141,0.8,0
1.3532,0.4,0.4
1.35696,0.8,0
1.35243,0.4,0.4
1.35143,0.8,0
1.35793,0.4,0.4
1.35011,0.8,0
1.35001,0.4,0.4
1.35573,0.8,0
1.35435,0.4,0.4
1.35022,0.8,0
1.35456,0.4,0.4
1.35122,0.8,0
1.35541,0.4,0.4
1.35143,0.8,0
1.35968,0.4,0.4
1.35435,0.8,0
1.35435,0.4,0.4
1.35158,0.8,0
1.35221,0.4,0.4
1.34912,0.8,0
1.35022,0.4,0.4
1.35122,0.8,0
1.35737,0.4,0.4
1.34701,0.8,0
1.34446,0.4,0.4
1.3476,0.8,0
1.35593,0.4,0.4
1.35141,0.8,0
1.35619,0.4,0.4
1.35198,0.8,0
1.35111,0.4,0.4
1.35136,0.8,0
1.35136,0.4,0.4
1.34876,0.8,0
1.3542,0.4,0.4
1.35143,0.8,0
1.3531,0.4,0
1.35696,0.4,0
1.35641,0.4,0
1.35654,0.4,0
1.35692,0.4,0
1.35439,0.4,0
1.35356,0.4,0
1.35847,0.4,0
1.3486,0.4,0
1.34959,0.4,0
1.35769,0.4,0
1.35394,0.4,0
1.35175,0.4,0
1.35907,0.4,0
1.35198,0.4,0
1.35456,0.4,0
1.35058,0.4,0
1.35474,0.4,0
1.3557,0.4,0
1.35274,0.4,0
1.35773,0.4,0
1.34959,0.4,0
1.3542,0.4,0
1.35599,0.4,0
1.35049,0.4,0
1.35044,0.4,0
1.35241,0.4,0
1.35356,0.4,0
1.35573,0.4,0
1.35257,0.4,0
1.35149,0.4,0
1.35535,0.4,0
1.35619,0.4,0
1.34476,0.4,0
1.348,0.4,0
1.35654,0.4,0
1.35257,0.4,0
1.35158,0.4,0
1.35544,0.4,0
1.35356,0.4,0
1.35022,0.4,0
1.35539,0.4,0
1.35175,0.4,0
1.35599,0.4,0
1.34774,0.4,0
1.34994,0.4,0
1.34463,0.4,0
1.35356,0.4,0
1.35022,0.4,0
1.35356,0.4,0
1.34973,0.4,0
1.34812,0.4,0
1.35172,0.4,0
1.35375,0.4,0
1.35456,0.4,0
1.35519,0.4,0
1.35555,0.4,0
1.35654,0.4,0
1.3567,0.4,0
1.35298,0.4,0
1.35141,0.4,0
1.35036,0.4,0
1.35356,0.4,0
1.35356,0.4,0
1.35073,0.4,0
1.34999,0.4,0
1.35596,0.4,0
1.35136,0.4,0
1.35141,0.4,0
1.34999,0.4,0
1.35539,0.4,0
1.35274,0.4,0
1.35058,0.4,0
1.34823,0.4,0
1.35075,0.4,0
1.35375,0.4,0
1.35409,0.4,0
1.3542,0.4,0
1.3542,0.4,0
1.34874,0.4,0
1.35198,0.4,0
1.34973,0.4,0
1.3534,0.4,0
1.35696,0.4,0
1.3557,0.4,0
1.35548,0.4,0
1.35244,0.4,0
1.34999,0.4,0
1.35456,0.4,0
1.35644,0.4,0
1.35274,0.4,0
1.35335,0.4,0
1.34737,0.4,0
1.3486,0.4,0
1.35158,0.4,0
1.3534,0.4,0
1.35241,0.4,0
1.35335,0.4,0
1.3532,0.4,0
1.35158,0.4,0
1.34937,0.4,0
1.349,0.4,0
1.34744,0.4,0
1.35158,0.4,0
1.35257,0.4,0
1.34895,0.4,0
1.34943,0.4,0
1.35122,0.4,0
1.3485,0.4,0
1.35198,0.4,0
1.35221,0.4,0
1.34513,0.4,0
1.34795,0.4,0
1.34843,0.4,0
1.35044,0.4,0
1.34943,0.4,0
1.34943,0.4,0
1.35172,0.4,0
1.34973,0.4,0
1.35221,0.4,0
1.35272,0.4,0
1.35718,0.4,0
1.35439,0.4,0
1.35342,0.4,0
1.34999,0.4,0
1.35442,0.4,0
1.35555,0.4,0
1.35409,0.4,0
1.35172,0.4,0
1.35356,0.4,0
1.35194,0.4,0
1.3531,0.4,0
1.35356,0.4,0
1.35257,0.4,0
1.35442,0.4,0
1.35734,0.4,0
1.35022,0.4,0
1.35998,0.4,0
1.35221,0.4,0
1.34823,0.4,0
1.35555,0.4,0
1.35272,0.4,0
1.35241,0.4,0
1.35122,0.4,0
1.35143,0.4,0
1.34795,0.4,0
1.35548,0.4,0
1.34976,0.4,0
1.35435,0.4,0
1.35044,0.4,0
1.35573,0.4,0
1.34944,0.4,0
1.35158,0.4,0
1.34837,0.4,0
1.35099,0.4,0
1.3534,0.4,0
1.3531,0.4,0
1.35555,0.4,0.4
1.35073,0.8,0
1.35541,0.4,0
1.35555,0.4,0
1.35448,0.4,0
1.35141,0.4,0.4
1.355,0.8,0
1.34874,0.4,0.4
1.35342,0.8,0
1.3534,0.4,0.4
1.35475,0.8,0
1.35409,0.4,0
1.35619,0.4,0
1.35371,0.4,0
1.35143,0.4,0
1.34744,0.4,0.4
1.35243,0.8,0
1.35541,0.4,0.4
1.34999,0.8,0
1.35541,0.4,0.4
1.35094,0.8,0
1.36036,0.4,0.4
1.34912,0.8,0
1.3486,0.4,0.4
1.3557,0.8,0
1.35194,0.4,0.4
1.35257,0.8,0
1.35541,0.4,0.4
1.35172,0.8,0
1.35058,0.4,0.4
1.35509,0.8,0
1.35335,0.4,0.4
1.35194,0.8,0
1.35939,0.4,0.4
1.34973,0.8,0
1.35536,0.4,0.4
1.34812,0.8,0
1.35194,0.4,0.4
1.35194,0.8,0
1.35342,0.4,0.4
1.35094,0.8,0
1.35795,0.4,0.4
1.35696,0.8,0
1.34944,0.4,0.4
1.35444,0.8,0
1.35793,0.4,0.4
1.35356,0.8,0
1.3534,0.4,0.4
1.35371,0.8,0
1.35058,0.4,0.4
1.35641,0.8,0
1.35058,0.4,0.4
1.35769,0.8,0
1.35172,0.4,0.4
1.35673,0.8,0
1.35141,0.4,0.4
1.35241,0.8,0
1.3486,0.4,0.4
1.35456,0.8,0
1.35356,0.4,0.4
1.3476,0.8,0
1.35548,0.4,0.4
1.35539,0.8,0
1.35397,0.4,0.4
1.35619,0.8,0
1.35548,0.4,0.4
1.35573,0.8,0
1.35356,0.4,0.4
1.35599,0.8,0
1.3557,0.4,0.4
1.35699,0.8,0
1.35122,0.4,0.4
1.3532,0.8,0
1.35497,0.4,0.4
1.35471,0.8,0
1.354,0.4,0.4
1.35141,0.8,0
1.35073,0.4,0.4
1.35435,0.8,0
1.35158,0.4,0.4
1.35456,0.8,0
1.35058,0.4,0.4
1.34943,0.8,0
1.35555,0.4,0.4
1.35042,0.8,0
1.3534,0.4,0.4
1.354,0.8,0
1.3532,0.4,0.4
1.34959,0.8,0
1.35011,0.4,0.4
1.35596,0.8,0
1.3542,0.4,0.4
1.35456,0.8,0
1.35221,0.4,0.4
1.34949,0.8,0
1.35699,0.4,0.4
1.35356,0.8,0
1.35509,0.4,0.4
1.34874,0.8,0
1.35808,0.4,0.4
1.35397,0.8,0
1.35439,0.4,0.4
1.35634,0.8,0
1.3532,0.4,0.4
1.35692,0.8,0
1.35136,0.4,0.4
1.35058,0.8,0
1.35456,0.4,0.4
1.35158,0.8,0
1.35493,0.4,0.4
1.35539,0.8,0
1.34959,0.4,0.4
1.35596,0.8,0
1.3534,0.4,0.4
1.35149,0.8,0
1.34513,0.4,0.4
1.35548,0.8,0
1.35673,0.4,0.4
1.35221,0.8,0
1.34912,0.4,0.4
1.35111,0.8,0
1.35172,0.4,0.4
1.35497,0.8,0
1.35535,0.4,0.4
1.35075,0.8,0
1.35348,0.4,0.4
1.35075,0.8,0
1.35274,0.4,0.4
1.35696,0.8,0
1.35371,0.4,0.4
1.35555,0.8,0
1.35636,0.4,0.4
1.35143,0.8,0
1.35141,0.4,0.4
1.35272,0.8,0
1.35593,0.4,0.4
1.3486,0.8,0
1.35348,0.4,0.4
1.35257,0.8,0
1.35409,0.4,0.4
1.35342,0.8,0
1.35175,0.4,0.4
1.35149,0.8,0
1.34661,0.4,0.4
1.35519,0.8,0
1.35158,0.4,0.4
1.35294,0.8,0
1.3521,0.4,0.4
1.35175,0.8,0
1.35099,0.4,0.4
1.35448,0.8,0
1.35075,0.4,0.4
1.35638,0.8,0
1.35439,0.4,0.4
1.34923,0.8,0
1.35648,0.4,0.4
1.35471,0.8,0
1.35075,0.4,0.4
1.34959,0.8,0
1.35799,0.4,0.4
1.35619,0.8,0
1.35555,0.4,0.4
1.3476,0.8,0
1.35348,0.4,0.4
1.3534,0.8,0
1.35248,0.4,0.4
1.35497,0.8,0
1.3532,0.4,0.4
1.34976,0.8,0
1.35272,0.4,0.4
1.35073,0.8,0
1.35619,0.4,0
1.35699,0.4,0
1.35593,0.4,0
1.35442,0.4,0
1.35221,0.4,0
1.35548,0.4,0
1.34744,0.4,0
1.35493,0.4,0
1.35257,0.4,0
1.35834,0.4,0
1.3486,0.4,0
1.35158,0.4,0
1.35272,0.4,0
1.35272,0.4,0
1.34677,0.4,0
1.35099,0.4,0
1.35474,0.4,0
1.35036,0.4,0
1.35596,0.4,0
1.35737,0.4,0
1.35298,0.4,0
1.35122,0.4,0
1.34843,0.4,0
1.35342,0.4,0
1.35596,0.4,0
1.35599,0.4,0
1.34513,0.4,0
1.3521,0.4,0
1.35439,0.4,0
1.35638,0.4,0
1.35456,0.4,0
1.353,0.4,0
1.35634,0.4,0
1.349,0.4,0
1.35073,0.4,0
1.3542,0.4,0
1.34943,0.4,0
1.35435,0.4,0
1.35356,0.4,0
1.35143,0.4,0
1.35221,0.4,0
1.3532,0.4,0
1.34575,0.4,0
1.35456,0.4,0
1.36016,0.4,0
1.35374,0.4,0
1.35371,0.4,0
1.35636,0.4,0
1.35198,0.4,0
1.35647,0.4,0
1.35042,0.4,0
1.35654,0.4,0
1.35149,0.4,0
1.35356,0.4,0
1.35371,0.4,0
1.35272,0.4,0
1.35539,0.4,0
1.3521,0.4,0
1.35058,0.4,0
1.35298,0.4,0
1.35257,0.4,0
1.35575,0.4,0
1.35456,0.4,0
1.35375,0.4,0
1.35356,0.4,0
1.35734,0.4,0
1.35439,0.4,0
1.35272,0.4,0
1.35371,0.4,0
1.35409,0.4,0
1.3542,0.4,0
1.35599,0.4,0
1.35795,0.4,0
1.35596,0.4,0
1.35509,0.4,0
1.35172,0.4,0
1.34712,0.4,0
1.35439,0.4,0
1.34701,0.4,0
1.35099,0.4,0
1.35257,0.4,0
1.35274,0.4,0
1.35236,0.4,0
1.35397,0.4,0
1.35172,0.4,0
1.35439,0.4,0
1.35336,0.4,0
1.35058,0.4,0
1.35541,0.4,0
1.35471,0.4,0
1.34923,0.4,0
1.34363,0.4,0
1.35634,0.4,0
1.35795,0.4,0
1.35374,0.4,0
1.34843,0.4,0
1.35356,0.4,0
1.35257,0.4,0
1.35673,0.4,0
1.35141,0.4,0
1.34695,0.4,0
1.35647,0.4,0
1.35474,0.4,0
1.35456,0.4,0
1.35042,0.4,0
1.34973,0.4,0
1.35122,0.4,0
1.35274,0.4,0
1.34943,0.4,0
1.35737,0.4,0
1.35241,0.4,0
1.3485,0.4,0
1.35241,0.4,0
1.35536,0.4,0
1.35869,0.4,0
1.42478,0.4,0
1.52901,0.4,0.4
1.64308,0.8,0.8
1.75521,0.8,0.8
1.86793,0.8,0.8
1.98135,0.8,0
2.09081,0.4,0.4
2.19694,0.8,0.8
2.29769,0.8,0.8
2.3996,0.8,0.8
2.50834,0.8,0.8
2.61578,0.8,0.8
2.72116,0.8,0.8
2.8212,0.8,0.8
2.9203,0.8,0.8
3.02346,0.8,0.8
3.12351,0.8,0.8
3.22634,0.8,0.8
3.32305,0.8,0.8
3.42691,0.8,0.8
3.51878,0.8,0.8
3.63648,0.8,0.8
3.72637,0.8,0.8
3.82526,0.8,0.8
3.92599,0.8,0.8
3.9927,0.8,0.8
4.00669,0.8,0.8
4.01468,0.8,0.8
4.00769,0.8,0.8
4.01138,0.8,0.8
4.00691,0.8,0.8
4.01799,0.8,0.8
4.00491,0.8,0.8
4.00891,0.8,0.8
4.00291,0.8,0.8
4.00291,0.8,0.8
3.96595,0.8,0.8
3.88403,0.8,0.8
3.77913,0.8,0.8
3.67743,0.8,0.8
3.57632,0.8,0.8
3.47883,0.8,0.8
3.37797,0.8,0.8
3.2841,0.8,0.8
3.1944,0.8,0.8
3.10254,0.8,0.8
3.0047,0.8,0.8
2.92383,0.8,0.8
2.83771,0.8,0.8
2.7425,0.8,0.8
2.65369,0.8,0.8
2.55906,0.8,0.8
2.47655,0.8,0.8
2.38149,0.8,0.8
2.30069,0.8,0.8
2.21627,0.8,0.8
2.12711,0.8,0.8
2.0478,0.8,0.8
1.95743,0.8,0
1.87276,0.4,0.4
1.78542,0.8,0.8
1.73504,0.8,0.8
1.68106,0.8,0.8
1.6228,0.8,0
1.53299,0.4,0.4
1.4467,0.8,0
1.39359,0.4,0
1.34502,0.4,0
1.33484,0.4,0
1.3378,0.4,0
1.34052,0.4,0
1.33867,0.4,0
1.34079,0.4,0
1.34661,0.4,0
1.34177,0.4,0
1.33798,0.4,0
1.33781,0.4,0
1.34278,0.4,0
1.33905,0.4,0
1.34104,0.4,0
1.34048,0.4,0
1.34028,0.4,0
1.3368,0.4,0
1.3398,0.4,0
1.34177,0.4,0
1.34052,0.4,0
1.34644,0.4,0
1.34165,0.4,0
1.35194,0.4,0
1.34079,0.4,0
1.34065,0.4,0
1.34178,0.4,0
1.34363,0.4,0
1.34376,0.4,0
1.34079,0.4,0
1.34148,0.4,0
1.34363,0.4,0
1.34346,0.4,0
1.33966,0.4,0
1.33651,0.4,0
1.34575,0.4,0
1.34363,0.4,0
1.34545,0.4,0
1.34247,0.4,0
1.34178,0.4,0
1.34079,0.4,0
1.34701,0.4,0
1.3375,0.4,0
1.34128,0.4,0
1.34264,0.4,0
1.34843,0.4,0
1.3398,0.4,0
1.34079,0.4,0
1.34197,0.4,0
1.34959,0.4,0
1.3365,0.4,0
1.34179,0.4,0
1.34177,0.4,0
1.35158,0.4,0.4
1.34204,0.8,0
1.34363,0.4,0
1.34303,0.4,0
1.34724,0.4,0.4
1.34178,0.8,0
1.34278,0.4,0.4
1.34005,0.8,0
1.34048,0.4,0.4
1.33949,0.8,0
1.34215,0.4,0.4
1.34414,0.8,0
1.34048,0.4,0.4
1.34463,0.8,0
1.34178,0.4,0.4
1.34048,0.8,0
1.33905,0.4,0.4
1.34128,0.8,0
1.34426,0.4,0.4
1.34712,0.8,0
1.34774,0.4,0.4
1.34377,0.8,0
1.3476,0.4,0.4
1.33682,0.8,0
1.34165,0.4,0.4
1.34165,0.8,0
1.34562,0.4,0.4
1.33806,0.8,0
1.3398,0.4,0.4
1.34264,0.8,0
1.34912,0.4,0.4
1.3486,0.8,0
1.33569,0.4,0.4
1.34278,0.8,0
1.34477,0.4,0.4
1.34843,0.8,0
1.34502,0.4,0.4
1.33767,0.8,0
1.3404,0.4,0.4
1.34303,0.8,0
1.34165,0.4,0.4
1.34347,0.8,0
1.34247,0.4,0.4
1.33668,0.8,0
1.34178,0.4,0.4
1.34346,0.8,0
1.34502,0.4,0.4
1.33867,0.8,0
1.34148,0.4,0.4
1.34065,0.8,0
1.33867,0.4,0.4
1.34801,0.8,0
1.34314,0.4,0.4
1.34346,0.8,0
1.34426,0.4,0.4
1.34677,0.8,0
1.348,0.4,0.4
1.34165,0.8,0
1.34148,0.4,0.4
1.33881,0.8,0
1.34346,0.4,0.4
1.3385,0.8,0
1.34247,0.4,0.4
1.34264,0.8,0
1.34744,0.4,0.4
1.34545,0.8,0
1.33881,0.4,0.4
1.34446,0.8,0
1.34895,0.4,0.4
1.34303,0.8,0
1.34426,0.4,0.4
1.34303,0.8,0
1.34065,0.4,0.4
1.33949,0.8,0
1.34426,0.4,0.4
1.34079,0.8,0
1.3398,0.4,0.4
1.34278,0.8,0
1.34247,0.4,0.4
1.33879,0.8,0
1.34326,0.4,0.4
1.34178,0.8,0
1.34476,0.4,0.4
1.34178,0.8,0
1.33881,0.4,0.4
1.34065,0.8,0
1.34744,0.4,0.4
1.34712,0.8,0
1.34065,0.4,0.4
1.34613,0.8,0
1.34165,0.4,0.4
1.34165,0.8,0
1.34326,0.4,0
1.33531,0.4,0
1.34247,0.4,0
1.34476,0.4,0
1.34079,0.4,0
1.34178,0.4,0
1.34562,0.4,0
1.34178,0.4,0
1.34613,0.4,0
1.34476,0.4,0
