Network Latency 
86.348659000
86.229685000
86.076247000
86.616014000
86.115191000
85.741309000
85.310533000
85.614112000
84.858476000
85.668158000
84.837741000
85.298277000
84.403187000
85.035881000
84.659312000
84.753583000
84.391541000
84.377397000
84.557170000
84.438484000
83.675360000
83.818558000
84.666896000
84.018683000
84.510482000
83.731168000
84.276982000
83.723584000
83.501604000
82.411190000
82.430518000
83.343718000
83.299751000
84.096698000
83.703873000
85.091562000
83.313608000
84.056700000
82.803408000
83.233705000
82.642323000
82.910382000
82.966062000
82.775729000
82.730033000
83.038316000
82.587156000
83.416966000
82.292377000
83.746944000
82.152795000
82.186426000
81.596068000
82.218938000
81.407784000
81.524358000
81.180844000
80.759443000
81.297418000
81.504711000
80.926641000
80.933424000
81.601893000
80.795667000
80.989008000
81.065102000
80.923473000
80.991152000
80.780627000
80.320058000
80.501752000
80.698996000
80.749044000
79.685445000
80.194910000
79.801476000
80.392378000
79.810276000
79.926882000
81.880674000
79.684007000
80.111616000
79.957570000
79.748709000
79.481161000
78.716214000
79.631303000
79.473610000
79.335180000
79.322061000
79.032529000
78.938482000
79.216142000
78.674487000
79.180783000
78.715095000
78.955251000
78.512027000
78.854357000
78.844405000
78.649816000
78.612921000
78.513082000
78.297086000
78.504027000
78.656856000
78.492443000
78.348989000
78.300030000
78.404604000
78.164864000
77.818983000
77.878245000
77.950180000
77.650602000
77.851046000
77.475597000
77.251184000
77.624906000
71.481937000
76.920918000
77.222929000
77.228177000
77.257136000
77.224881000
78.332222000
76.850104000
77.083763000
77.218193000
76.959797000
76.468797000
76.390111000
76.761656000
76.147555000
76.143876000
76.597596000
76.090885000
75.928360000
75.882184000
76.248290000
75.759914000
75.510478000
75.488911000
76.100964000
75.681100000
76.277058000
75.368209000
75.255731000
75.080630000
76.214499000
75.347697000
77.275537000
75.135764000
75.018711000
75.307634000
75.778410000
74.840571000
74.816474000
74.609054000
74.591519000
74.485376000
74.474080000
74.374306000
74.312355000
74.545247000
73.680621000
72.720702000
73.918186000
73.832747000
74.481856000
73.725133000
74.068135000
74.097895000
73.443761000
73.474418000
74.376802000
73.494897000
73.137175000
73.082456000
73.336500000
72.782749000
72.518178000
72.240295000
73.193911000
71.895948000
71.797902000
72.038121000
72.612736000
70.802814000
71.565970000
71.699439000
70.609058000
70.907068000
72.948378000
70.541283000
71.691952000
70.149450000
70.819807000
70.635265000
70.889469000
70.946204000
70.613314000
70.275719000
70.489988000
70.377958000
70.471108000
70.140842000
70.055020000
68.374312000
69.588819000
69.094011000
69.785584000
68.825344000
68.671714000
66.529991000
69.158843000
68.159051000
68.466887000
68.048078000
67.240923000
67.677971000
67.563862000
67.552886000
67.512630000
66.285451000
67.917456000
66.459496000
67.715859000
65.122174000
66.910209000
66.327946000
68.115213000
66.889889000
66.793666000
66.622246000
66.696388000
66.645125000
66.554247000
64.924322000
66.233036000
66.220493000
67.490807000
66.016816000
66.276556000
65.801012000
66.385354000
65.812563000
65.731669000
65.890610000
65.713973000
65.824276000
63.573689000
65.239805000
65.723477000
65.601591000
65.553592000
65.576120000
65.425147000
65.191903000
65.118527000
65.037857000
64.406060000
64.859139000
65.469434000
63.337885000
64.117040000
63.772662000
64.566729000
64.195663000
64.310093000
64.027890000
63.203872000
64.021074000
63.869300000
63.979763000
63.833494000
63.464251000
63.693784000
63.725815000
63.758135000
63.961299000
62.428525000
63.571034000
61.846551000
63.511515000
62.921029000
63.554906000
63.381501000
61.635770000
63.167265000
63.167073000
62.906309000
60.989925000
62.674792000
62.610666000
62.460653000
62.199377000
62.633802000
61.997653000
62.064820000
62.148658000
62.902022000
62.337967000
62.599115000
61.432894000
61.545436000
61.809911000
61.766713000
61.601211000
61.698938000
61.511773000
61.430718000
61.369279000
61.686906000
61.553916000
61.501918000
61.588540000
60.919303000
61.057477000
60.995590000
61.595964000
61.467006000
60.915751000
61.325536000
61.142883000
61.057893000
61.016901000
60.766218000
61.213570000
60.883559000
60.720394000
60.889095000
60.848489000
60.764458000
60.862728000
60.706443000
60.519663000
61.127972000
60.470799000
60.146037000
60.085909000
60.571021000
60.032150000
60.263666000
60.349201000
60.291186000
60.143029000
59.881945000
60.320850000
58.976776000
60.127573000
60.139445000
60.219955000
59.880760000
60.016151000
60.220116000
59.765819000
60.239347000
60.164725000
59.694621000
59.698908000
59.635357000
60.209907000
59.513248000
57.230438000
59.916057000
59.741788000
59.116838000
59.569790000
59.632990000
59.525151000
59.452417000
59.373602000
58.535536000
58.947562000
59.070375000
58.997000000
58.305012000
58.243221000
58.120919000
57.953465000
57.792861000
57.652351000
57.369316000
57.198343000
56.842252000
57.286437000
56.541425000
56.644687000
57.080712000
57.240229000
56.781485000
56.356500000
56.703055000
56.552146000
56.453043000
56.245527000
56.189496000
55.993051000
56.443251000
56.260598000
56.281942000
56.129369000
55.804158000
55.889725000
56.555314000
55.720832000
55.828926000
55.941916000
55.755391000
55.764991000
55.838686000
55.826750000
55.816318000
55.663873000
55.615458000
55.532195000
55.245863000
56.003387000
55.947004000
55.292935000
55.787838000
55.438884000
55.553058000
55.285575000
55.574338000
55.492739000
55.430276000
55.271431000
55.295303000
55.693729000
55.134154000
55.403237000
55.535811000
55.301063000
55.256264000
55.372422000
55.242760000
55.160778000
55.513700000
55.521636000
55.016172000
55.067659000
54.746448000
55.050251000
54.924685000
54.666258000
54.589619000
54.808015000
54.776240000
54.659954000
55.072299000
54.362359000
54.370263000
54.247033000
54.077244000
53.859328000
54.553332000
53.830400000
54.272984000
53.695298000
54.228729000
53.615268000
54.063740000
53.465190000
54.118843000
53.704770000
53.746625000
53.686530000
53.480838000
53.386599000
53.714754000
51.421031000
54.750289000
53.455239000
53.296713000
53.256425000
53.757634000
53.329961000
53.150283000
53.252522000
53.038990000
53.077676000
53.056557000
52.941007000
52.696915000
53.038637000
52.802770000
53.116492000
52.550837000
53.228715000
52.488151000
52.670963000
52.395192000
52.703444000
52.510007000
52.546870000
52.580437000
52.647413000
52.413400000
52.732019000
52.699380000
52.291674000
101.820041000
102.461310000
102.217667000
102.205346000
101.905287000
102.028965000
102.413375000
101.771658000
102.239202000
102.070788000
102.105540000
103.393488000
102.442015000
102.722618000
101.794186000
102.610909000
101.852073000
101.686987000
102.252802000
101.866409000
101.963175000
102.219331000
101.844137000
103.223379000
101.698252000
101.696939000
101.601550000
101.216788000
101.561070000
101.596077000
101.405105000
101.511056000
101.421457000
101.156246000
101.394610000
101.320147000
101.433009000
101.335026000
101.089719000
100.943865000
101.133494000
101.417073000
101.069527000
100.942809000
101.293331000
101.778411000
101.495920000
102.145798000
101.545327000
101.617486000
100.925722000
101.490577000
100.935674000
101.574864000
101.169110000
101.466386000
101.432594000
101.390419000
100.690814000
101.356275000
100.381540000
100.935930000
100.279397000
100.782653000
100.175623000
100.654591000
100.300741000
100.239078000
100.585024000
100.369444000
100.195399000
100.864477000
100.570178000
99.930059000
100.148872000
100.597089000
98.778271000
100.276070000
100.252359000
100.113960000
100.040298000
99.826093000
99.034746000
100.136296000
99.922604000
100.807134000
99.657168000
99.718032000
99.936076000
100.490275000
99.336054000
99.795982000
99.725264000
100.738528000
99.639857000
99.654481000
99.558579000
99.927725000
99.940429000
100.310183000
99.802991000
100.144106000
99.543699000
99.554483000
99.302231000
99.856846000
99.113498000
100.297958000
99.487700000
99.324406000
99.310424000
99.691954000
99.056188000
99.484277000
99.267193000
99.137915000
98.801345000
99.293464000
98.968254000
99.319128000
99.281273000
98.943358000
99.197945000
98.042061000
98.832000000
98.857856000
98.880863000
99.813456000
99.011197000
99.888622000
98.377960000
99.278746000
98.098861000
98.244107000
97.963055000
97.999150000
97.799985000
97.972271000
98.129132000
99.195067000
97.181372000
99.698483000
97.748307000
97.987887000
98.208203000
98.714338000
97.542294000
98.478374000
97.041118000
98.954367000
96.800354000
98.395145000
96.718276000
97.722292000
95.738741000
96.466153000
96.655974000
97.060606000
96.548455000
96.420425000
96.336043000
97.898641000
93.573208000
96.209773000
94.692453000
97.004448000
95.790228000
95.111455000
94.755140000
95.898578000
95.738005000
94.802405000
96.033520000
95.797749000
95.935219000
95.573592000
95.980689000
96.686470000
95.077056000
96.346636000
95.655959000
95.228382000
93.628216000
96.301004000
95.344028000
95.656183000
95.530681000
94.886339000
95.440410000
93.461338000
95.158079000
94.938340000
95.536538000
95.112897000
95.097121000
94.625737000
95.683191000
95.177728000
95.275550000
96.430091000
93.262751000
95.311933000
95.428316000
94.942435000
95.711191000
95.000962000
92.537067000
95.821141000
95.165472000
95.978611000
95.026818000
95.062914000
93.143298000
94.913733000
95.037603000
94.878885000
95.123618000
94.686281000
95.103681000
94.977667000
94.822150000
95.145025000
95.005955000
94.115890000
92.389839000
94.193393000
93.234561000
94.969924000
94.844998000
94.907717000
93.694202000
95.435261000
95.248128000
95.107523000
94.408238000
94.666634000
93.510397000
94.834792000
94.548972000
94.643114000
94.656874000
94.818088000
95.054371000
93.976757000
94.699369000
92.338192000
92.263569000
94.284464000
91.907735000
95.544475000
92.141876000
94.614924000
93.479518000
92.483471000
92.723658000
93.797753000
94.126259000
93.175939000
93.086533000
92.718570000
92.853864000
93.821913000
93.573597000
93.635836000
93.688955000
93.558717000
93.464799000
94.433102000
93.033829000
92.958343000
92.448912000
93.169636000
92.702923000
94.422672000
92.583693000
92.245299000
91.725243000
93.050598000
92.514767000
92.990696000
91.975992000
92.796010000
92.370545000
92.583917000
92.315346000
93.835961000
91.106245000
91.966360000
91.214020000
92.150036000
91.522944000
93.109541000
92.027064000
92.664366000
91.029928000
92.256084000
88.879499000
92.323987000
90.184885000
92.317203000
90.536976000
92.178933000
89.116999000
91.601695000
91.025000000
91.745341000
92.027351000
91.474208000
89.345539000
91.879450000
91.513024000
91.280036000
89.084744000
91.331748000
91.721278000
91.028649000
91.180710000
91.128456000
91.440194000
91.401283000
91.292708000
91.052680000
91.446114000
91.910971000
91.145223000
91.713630000
90.772557000
91.124615000
90.771245000
90.135415000
90.565552000
93.506593000
90.815501000
91.428547000
90.687055000
90.475090000
91.050026000
93.418371000
90.802830000
91.592032000
88.479411000
90.522642000
90.224791000
89.754303000
89.553890000
90.234967000
90.082649000
89.595809000
90.000347000
89.682368000
89.367109000
90.567506000
89.806143000
89.179752000
88.389077000
89.494276000
89.648641000
89.530051000
89.188712000
89.168168000
89.075402000
88.888237000
89.025356000
89.068619000
88.678449000
89.419525000
