Network Latency, State, Optimal Action, Shielded Action 
337.197,0,0,0
437.163,0,0,0
537.189,0,0,0
637.227,0,0,0
737.212,0,0,0
837.113,0,0,0
937.093,0,0,0
1037.11,0,0,0
1137.09,0,0,0
1237.15,0,0,0
1337.22,0,0,0
1437.16,0,0,0
1537.14,0,0,0
1637.14,0,0,0
1737.14,0,0,0
1837.15,0,0,0
1937.15,0,0,0
2037.23,0,0,0
2137.16,0,0,0
2237.1,0,0,0
2337.14,0,0,0
2437.13,0,0,0
2537.14,0,0,0
2637.14,0,0,0
2737.14,0,0,0
2837.15,0,0,0
2937.14,0,0,0
3037.16,0,0,0
3137.14,0,0,0
3237.14,0,0,0
3337.14,0,0,0
3437.3,0,0,0
3537.14,0,0,0
3637.15,0,0,0
3737.15,0,0,0
3837.14,0,0,0
3937.14,0,0,0
4037.14,0,0,0
4137.14,0,0,0
4237.18,0,0,0
4337.21,0,0,0
4437.14,0,0,0
4537.15,0,0,0
4637.17,0,0,0
4737.14,0,0,0
4837.14,0,0,0
4937.17,0,0,0
5037.14,0,0,0
5137.14,0,0,0
5237.14,0,0,0
5337.15,0,0,0
5437.12,0,0,0
5537.16,0,0,0
5637.14,0,0,0
5737.15,0,0,0
5837.14,0,0,0
5937.14,0,0,0
6037.15,0,0,0
6137.14,0,0,0
6237.14,0,0,0
6337.14,0,0,0
6437.15,0,0,0
6537.14,0,0,0
6637.14,0,0,0
6737.24,0,0,0
6837.14,0,0,0
6937.15,0,0,0
7037.14,0,0,0
7137.15,0,0,0
7237.14,0,0,0
7337.15,0,0,0
7437.14,0,0,0
7537.14,0,0,0
7637.16,0,0,0
7737.15,0,0,0
7837.15,0,0,0
7937.14,0,0,0
8037.15,0,0,0
8137.14,0,0,0
8237.15,0,0,0
8337.14,0,0,0
8437.27,0,0,0
8537.15,0,0,0
8637.14,0,0,0
8737.15,0,0,0
8837.15,0,0,0
8937.14,0,0,0
9037.14,0,0,0
9137.14,0,0,0
9237.14,0,0,0
9337.14,0,0,0
9437.36,0,0,0
65.7454,2.24213,0.2,0.2
66.0426,2.24205,0.4,0.4
64.6811,2.23982,0.6,0.6
63.8643,2.23805,0.8,0.8
64.2866,2.23183,1,1
65.8543,2.23147,1,1
67.3515,2.23283,1,1
65.5815,2.24282,1,1
64.1844,2.24413,1,1
63.6093,2.24005,1,1
63.4682,2.23782,1,1
63.0737,2.24359,1,1
61.5486,2.24508,1,1
65.1296,2.24105,1,1
62.6053,2.24405,1,1
61.9015,2.23214,1,1
62.3921,2.24059,1,1
61.1024,2.23714,1,1
62.325,-0.281175,0,0
62.3825,2.24405,0.2,0.2
62.3576,2.24353,0.4,0.4
61.2005,2.24646,0.6,0.6
61.5267,2.23982,0.8,0.8
61.7247,2.24305,1,1
62.0247,2.24359,1,1
61.441,2.24059,1,1
60.5288,2.23014,1,1
61.7734,2.24182,1,1
61.3029,2.23982,1,1
61.7809,2.24059,1,1
61.899,2.24246,1,1
61.6306,2.23946,1,1
60.8346,2.23714,1,1
61.4718,2.24505,1,1
61.302,2.23382,1,1
61.6478,2.2316,1,1
61.4487,2.23805,1,1
61.7434,2.23083,1,1
60.7016,2.24105,1,1
60.7457,2.23782,1,1
61.4914,2.23214,1,1
59.8685,2.23654,1,1
61.0966,2.23946,1,1
60.4081,2.23805,1,1
61.8689,2.24782,1,1
62.2362,2.23882,1,1
61.9402,2.24146,1,1
62.4716,2.24305,1,1
62.1314,2.23705,1,1
62.4203,2.23805,1,1
61.8936,2.23446,1,1
62.9561,2.24205,1,1
60.3353,2.23809,1,1
60.2358,2.23083,1,1
60.3426,2.17385,1,1
60.6683,2.0622,1,1
60.228,1.96846,1,1
59.2907,1.84101,1,1
59.7108,1.72877,1,1
59.4128,1.62618,1,1
59.9384,1.52028,1,1
59.8246,1.4037,1,0
59.3694,1.30162,0.2,0
59.5971,1.1981,0.2,0.2
59.6033,1.13478,0.4,0.4
59.6217,1.12588,0.6,0
60.88,1.11339,0.2,0.2
60.895,1.07917,0.4,0.4
60.3939,1.07279,0.6,0
60.1793,1.08045,0.2,0.2
60.1755,1.13988,0.4,0.4
63.0252,1.19365,0.6,0
60.4386,1.24177,0.2,0.2
61.5038,1.29546,0.4,0.4
58.8275,1.34098,0.6,0
60.7815,1.38098,0.2,0.2
61.2384,1.42993,0.4,0.4
61.752,1.47398,0.6,0
61.1911,1.50973,0.2,0.2
59.038,1.54656,0.4,0.4
59.0284,1.58593,0.6,0.6
59.2028,1.60312,0.8,0.8
59.5634,1.60635,1,1
58.5967,1.57172,1,1
58.7671,1.51838,1,1
59.5001,1.45673,1,0
58.7595,1.37743,0.2,0
58.8091,1.31762,0.2,0.2
59.2886,1.29476,0.4,0.4
59.0051,1.30945,0.6,0
58.2023,1.333,0.2,0.2
58.8056,1.34294,0.4,0.4
58.6964,1.34098,0.6,0
58.453,1.32398,0.2,0.2
58.869,1.29876,0.4,0.4
57.9297,1.27776,0.6,0
58.708,1.27487,0.2,0.2
58.9257,1.29094,0.4,0.4
58.7625,1.29494,0.6,0
58.8389,1.29062,0.2,0.2
58.1734,1.28294,0.4,0.4
58.8818,1.28163,0.6,0
58.1768,1.26499,0.2,0.2
58.3812,1.22699,0.4,0.4
58.3272,1.24582,0.6,0
58.6844,1.33961,0.2,0.2
58.5899,1.4544,0.4,0.4
58.5127,1.56637,0.6,0.6
58.9716,1.643,0.8,0.8
58.4227,1.70332,1,1
58.5593,1.73669,1,1
58.6395,1.73283,1,1
57.4509,1.71583,1,1
58.2044,1.71252,1,1
58.2319,1.68883,1,1
58.2858,1.66798,1,1
58.328,1.647,1,1
58.3234,1.62884,1,1
59.2716,1.61235,1,1
59.7136,1.60155,1,1
58.7786,1.57598,1,1
60.2031,1.56437,1,1
61.0654,1.53338,1,1
58.5289,1.48139,1,0
57.5031,1.39307,0.2,0
57.2658,1.30862,0.2,0.2
57.2688,1.25522,0.4,0.4
57.2343,1.23783,0.6,0
57.3183,1.2123,0.2,0.2
59.0263,1.19449,0.4,0.4
58.386,1.17665,0.6,0
58.2416,1.15895,0.2,0.2
57.2994,1.13135,0.4,0.4
56.9686,1.11767,0.6,0
58.8062,1.09141,0.2,0.2
57.728,1.06348,0.4,0.4
56.1916,1.04697,0.6,0
56.1302,1.03619,0.2,0.2
56.4205,1.0408,0.4,0.4
56.2956,1.0981,0.6,0
56.2163,1.1619,0.2,0.2
56.0106,1.20828,0.4,0.4
55.8073,1.27249,0.6,0
56.1599,1.32325,0.2,0.2
55.818,1.36923,0.4,0.4
56.1104,1.41934,0.6,0
55.365,1.47218,0.2,0.2
55.5975,1.51029,0.4,0.4
56.1143,1.56004,0.6,0.6
55.3846,1.60441,0.8,0.8
55.5502,1.62992,1,1
55.5497,1.62293,1,1
55.3676,1.59341,1,1
55.2955,1.5311,1,1
55.1211,1.47456,1,0
54.9682,1.43979,0.2,0
54.9711,1.39429,0.2,0.2
54.4232,1.41766,0.4,0.4
54.7342,1.45919,0.6,0
54.6968,1.49948,0.2,0.2
54.5742,1.5417,0.4,0.4
54.5523,1.59142,0.6,0.6
53.9786,1.63332,0.8,0.8
54.1206,1.64816,1,1
54.227,1.63978,1,1
53.9587,1.6002,1,1
53.7684,1.54206,1,1
53.9103,1.50048,1,1
53.5501,1.4477,1,0
53.6558,1.39194,0.2,0
53.6292,1.34823,0.2,0.2
53.1369,1.36632,0.4,0.4
53.3436,1.40976,0.6,0
53.8667,1.44577,0.2,0.2
52.9149,1.43159,0.4,0.4
52.4848,1.41074,0.6,0
52.861,1.3876,0.2,0.2
52.7321,1.37161,0.4,0.4
53.2007,1.36861,0.6,0
52.4999,1.33675,0.2,0.2
52.415,1.31886,0.4,0.4
53.3128,1.29376,0.6,0
52.4412,1.27476,0.2,0.2
52.8915,1.26063,0.4,0.4
52.2365,1.24264,0.6,0
52.3787,1.23664,0.2,0.2
52.2501,1.24864,0.4,0.4
51.9848,1.24364,0.6,0
52.4441,1.21464,0.2,0.2
52.0508,1.19765,0.4,0.4
52.0542,1.18665,0.6,0
51.8667,1.16578,0.2,0.2
51.9385,1.14266,0.4,0.4
52.1639,1.12966,0.6,0
