Network Latency, State, Optimal Action, Shielded Action 
351.502,0,0,0
451.58,0,0,0
551.514,0,0,0
651.56,0,0,0
751.536,0,0,0
851.445,0,0,0
951.452,0,0,0
1052.12,0,0,0
1151.45,0,0,0
1251.43,0,0,0
1351.67,0,0,0
1451.51,0,0,0
1551.48,0,0,0
1651.49,0,0,0
1751.51,0,0,0
1851.48,0,0,0
1951.48,0,0,0
2051.5,0,0,0
2151.48,0,0,0
2251.48,0,0,0
2351.48,0,0,0
2451.48,0,0,0
2551.51,0,0,0
2651.48,0,0,0
2751.49,0,0,0
2851.48,0,0,0
2951.48,0,0,0
3051.48,0,0,0
3151.5,0,0,0
3251.63,0,0,0
3351.49,0,0,0
3451.49,0,0,0
3551.49,0,0,0
3651.48,0,0,0
3751.51,0,0,0
3851.49,0,0,0
3951.49,0,0,0
4051.49,0,0,0
4151.49,0,0,0
4251.43,0,0,0
4351.48,0,0,0
4451.48,0,0,0
4551.48,0,0,0
4651.48,0,0,0
4751.53,0,0,0
4851.49,0,0,0
4951.47,0,0,0
5052.16,0,0,0
5152.08,0,0,0
5252.09,0,0,0
5351.53,0,0,0
5451.51,0,0,0
5551.49,0,0,0
5651.48,0,0,0
5752.92,0,0,0
5851.55,0,0,0
5951.51,0,0,0
6051.48,0,0,0
6151.48,0,0,0
6251.72,0,0,0
6351.5,0,0,0
6451.51,0,0,0
6551.49,0,0,0
6651.49,0,0,0
6751.52,0,0,0
6851.48,0,0,0
6951.48,0,0,0
7051.49,0,0,0
7151.48,0,0,0
7251.48,0,0,0
7351.49,0,0,0
7451.48,0,0,0
7551.47,0,0,0
7651.51,0,0,0
7751.51,0,0,0
7851.48,0,0,0
7951.48,0,0,0
8051.48,0,0,0
8151.48,0,0,0
8251.47,0,0,0
8351.48,0,0,0
8451.48,0,0,0
8551.47,0,0,0
8651.49,0,0,0
8751.51,0,0,0
8851.48,0,0,0
8951.44,0,0,0
9051.48,0,0,0
9151.49,0,0,0
9251.47,0,0,0
9351.49,0,0,0
9451.47,0,0,0
9551.48,0,0,0
9651.47,0,0,0
9751.44,0,0,0
9851.47,0,0,0
9951.48,0,0,0
10051.4,0,0,0
10151.5,0,0,0
10251.5,0,0,0
10351.5,0,0,0
94.3819,2.16716,0.2,0.2
95.8397,2.20348,0.4,0.4
95.4548,2.2284,0.6,0.6
95.033,2.23106,0.8,0.8
98.0278,2.19941,1,1
96.2412,2.13442,1,1
96.1381,2.0502,1,1
97.5607,1.94024,1,1
95.1568,1.81372,1,1
95.3973,1.7121,1,1
96.4611,1.61345,1,1
96.7452,1.50563,1,1
95.3967,1.3978,1,0
94.1704,1.28215,0.2,0
94.4881,1.18187,0.2,0.2
93.9077,1.11565,0.4,0.4
94.2759,1.08905,0.6,0
93.9455,1.07668,0.2,0.2
92.6065,1.05074,0.4,0.4
93.9534,1.03788,0.6,0
93.3219,1.03478,0.2,0.2
93.2618,1.03731,0.4,0.4
93.2587,1.04766,0.6,0
93.2217,1.03944,0.2,0.2
93.3583,1.01851,0.4,0.4
92.7412,0.993877,0.6,0
91.1556,0.97065,0.2,0
93.0464,0.943001,0.2,0
91.4418,0.942615,0.2,0
92.2545,0.970087,0.2,0
92.0489,1.00863,0.2,0.2
91.5687,1.04142,0.4,0.4
92.071,1.07471,0.6,0
91.1073,1.09519,0.2,0.2
91.351,1.09064,0.4,0.4
90.6901,1.1037,0.6,0
90.6279,1.11423,0.2,0.2
90.5275,1.11628,0.4,0.4
91.0724,1.12713,0.6,0
90.9376,1.12218,0.2,0.2
91.0341,1.09674,0.4,0.4
90.5755,1.08345,0.6,0
90.0675,1.06476,0.2,0.2
90.2408,1.04791,0.4,0.4
89.9045,1.03379,0.6,0
90.0247,1.01691,0.2,0.2
89.5917,0.983135,0.4,0
89.6055,0.965134,0.2,0
89.5507,0.955298,0.2,0
89.1858,0.946078,0.2,0
88.7655,0.949202,0.2,0
89.1652,1.0063,0.2,0.2
88.9091,1.06084,0.4,0.4
88.726,1.0728,0.6,0
88.838,1.11709,0.2,0.2
88.4928,1.20063,0.4,0.4
88.4937,1.31748,0.6,0
88.4294,1.42279,0.2,0.2
87.9993,1.50033,0.4,0.4
88.3167,1.58072,0.6,0.6
87.9104,1.67608,0.8,0.8
87.7984,1.75341,1,1
87.4225,1.82113,1,1
87.2061,2.01965,1,1
87.4848,2.01109,1,1
86.7425,1.91261,1,1
86.0907,1.82212,1,1
85.8662,1.70579,1,1
86.3029,1.60942,1,1
85.9526,1.51906,1,1
86.1394,1.37144,1,0
86.0112,1.27727,0.2,0
85.9407,1.20514,0.2,0.2
85.6473,1.11227,0.4,0.4
85.559,6.55296,0.6,0.6
85.0488,6.51767,0.8,0.8
84.6797,1.06983,1,0
84.5702,0.991963,0.2,0
84.5876,6.35972,0.2,0.2
84.6251,6.33175,0.4,0.4
83.8384,6.32275,0.6,0.6
83.6897,6.30343,0.8,0.8
83.8976,6.26675,1,1
83.5361,6.20378,1,1
83.5515,6.12101,1,1
82.0464,6.01484,1,1
83.2491,5.90711,1,1
82.0245,0.852332,1,0
81.9731,0.625779,0.2,0
82.7607,0.618303,0.2,0
81.9956,0.664793,0.2,0
82.1428,0.755613,0.2,0
81.4789,0.854239,0.2,0
82.1229,0.963141,0.2,0
81.7418,1.03977,0.2,0.2
81.2213,1.06947,0.4,0.4
81.597,1.07446,0.6,0
81.3566,1.06869,0.2,0.2
79.87,1.05446,0.4,0.4
80.4907,1.0548,0.6,0
80.0745,1.04714,0.2,0.2
80.5086,1.04575,0.4,0.4
79.8104,1.04651,0.6,0
80.2081,1.04347,0.2,0.2
79.8476,1.04775,0.4,0.4
79.7069,1.04684,0.6,0
79.7039,1.02549,0.2,0.2
79.6842,0.998247,0.4,0
78.6279,0.993246,0.2,0
78.7704,0.967659,0.2,0
78.5772,0.985999,0.2,0
78.7515,1.00603,0.2,0.2
78.9087,1.03619,0.4,0.4
78.2203,1.06771,0.6,0
78.031,1.08107,0.2,0.2
77.4743,1.08869,0.4,0.4
