Network Latency 
168.324985000
119.441245000
168.343224000
118.329882000
167.907063000
118.351193000
167.765590000
117.852471000
167.673232000
117.961651000
166.416553000
118.301972000
167.252812000
117.610994000
167.241933000
117.605138000
167.211149000
117.739666000
167.446606000
117.392593000
166.967436000
117.569714000
166.772811000
117.284113000
166.610730000
117.044848000
166.404137000
116.769198000
166.351524000
116.744906000
166.152705000
116.324968000
166.314914000
116.572937000
166.102114000
116.441768000
166.215490000
116.448361000
166.076354000
116.391112000
165.649536000
116.179047000
165.775008000
113.827998000
165.298878000
115.607653000
165.338910000
115.691269000
165.388442000
115.666881000
165.111767000
115.389920000
165.102007000
115.611553000
165.415992000
115.362112000
164.888566000
115.212223000
164.746709000
115.047455000
164.794774000
116.147875000
164.769045000
115.149920000
164.285428000
114.545981000
164.336179000
114.444828000
164.072878000
114.090968000
163.959884000
114.126871000
163.983116000
114.395960000
163.644043000
113.848982000
163.479818000
113.471797000
163.291210000
113.444820000
163.274953000
113.650901000
163.117673000
113.513909000
163.011304000
113.328469000
162.838727000
113.194196000
162.610722000
112.633934000
162.847362000
112.932463000
161.263164000
112.526445000
162.353984000
112.628333000
162.094559000
112.069675000
162.120031000
112.356557000
162.169599000
112.463085000
161.586077000
111.673258000
161.550717000
111.859979000
161.264539000
111.275177000
161.542552000
111.315685000
161.329366000
111.591078000
161.000052000
111.252517000
160.735124000
111.057381000
160.649299000
110.989636000
160.257138000
110.395010000
160.214834000
110.534146000
160.224690000
110.573731000
160.507411000
110.886019000
160.239122000
110.705602000
160.252973000
110.585791000
159.971883000
110.207902000
159.811307000
110.125277000
159.912427000
109.836828000
159.041928000
109.388090000
158.886823000
109.583003000
158.938696000
109.290746000
158.992392000
109.303482000
158.875944000
109.385211000
158.924775000
109.406266000
158.126209000
109.063414000
158.662785000
108.929269000
158.436480000
108.847157000
158.385569000
108.738293000
158.283648000
108.875573000
157.952511000
108.257811000
158.506305000
108.801173000
158.307840000
108.288083000
157.911422000
108.890453000
157.641373000
108.482259000
158.101883000
108.864817000
157.891513000
109.100402000
157.935418000
108.804337000
157.881561000
108.067375000
157.839737000
108.352911000
158.038170000
107.851470000
157.667161000
108.048143000
158.065178000
107.936462000
157.308983000
107.986766000
157.472215000
107.860558000
157.904820000
107.883146000
157.406930000
109.131215000
157.419666000
107.780202000
157.829492000
107.777930000
157.368594000
108.217740000
157.404915000
107.654890000
157.394003000
107.664555000
157.976084000
107.640266000
157.291153000
108.253197000
157.082033000
107.199560000
157.625359000
107.355334000
157.254605000
108.094664000
157.304365000
107.452422000
157.715118000
107.577510000
157.339565000
107.569030000
157.336429000
107.716903000
157.320077000
107.648135000
156.946187000
107.135173000
157.305068000
107.477766000
157.297228000
107.653895000
156.842567000
107.397123000
156.988455000
107.335746000
157.033895000
107.251971000
156.808230000
107.286979000
156.702790000
107.133186000
156.751878000
107.020898000
156.605254000
107.052929000
156.531366000
106.831041000
156.480133000
106.951521000
156.365156000
106.812960000
156.347457000
106.685214000
156.340512000
106.702238000
156.439840000
106.818846000
156.238784000
106.808126000
156.531201000
106.536893000
156.003487000
106.449148000
156.478976000
106.398557000
155.935006000
106.979327000
155.549533000
106.432221000
155.796830000
106.282300000
156.250044000
106.418362000
155.720313000
106.176537000
155.973274000
106.236537000
155.763322000
106.290777000
155.737466000
106.339321000
155.805241000
106.075193000
155.783098000
106.116537000
155.539033000
106.034073000
156.103611000
106.645466000
155.667577000
106.232633000
155.003315000
105.618389000
155.679253000
105.674261000
154.887922000
105.357972000
155.217139000
106.137527000
154.990515000
105.411252000
155.365588000
105.308115000
154.687122000
106.114966000
155.008243000
105.289715000
154.737074000
105.712597000
154.495697000
104.619953000
154.301805000
105.480114000
154.769742000
104.829903000
154.542253000
104.833712000
155.395535000
105.462673000
153.728394000
105.289520000
154.251660000
104.613743000
151.952677000
104.747664000
153.884491000
104.562479000
154.237356000
104.550798000
152.838728000
104.395022000
153.266374000
104.626988000
154.078152000
104.241675000
153.929063000
104.162603000
154.242376000
104.058058000
153.619110000
104.484108000
153.247845000
103.798761000
153.903783000
103.978698000
153.387686000
104.209323000
153.586502000
103.665962000
153.634534000
103.332392000
153.123489000
103.542055000
153.229249000
104.115816000
153.093505000
102.638083000
153.532706000
103.308133000
153.079201000
103.313445000
152.903328000
102.685988000
153.573314000
103.489766000
152.831008000
103.707495000
152.717152000
103.129317000
153.261089000
103.089124000
152.620284000
103.025474000
152.546619000
103.582500000
151.982329000
102.977699000
153.205693000
102.912002000
152.409691000
103.245251000
152.328475000
102.251968000
152.642235000
102.733985000
151.808536000
102.593825000
152.607003000
102.512320000
152.088409000
102.616993000
151.937590000
102.161949000
151.982165000
102.229566000
152.361687000
102.269533000
151.846805000
102.615935000
151.796950000
101.961757000
152.236310000
101.981149000
151.058451000
102.106013000
151.639829000
102.232158000
151.717109000
101.681436000
149.241293000
101.647100000
151.056400000
101.418745000
151.229264000
102.131483000
151.165519000
101.342040000
150.693934000
101.311865000
150.879279000
101.655898000
150.776239000
101.055000000
150.466062000
101.001144000
150.678191000
98.363664000
150.501422000
100.801879000
150.470285000
100.700663000
150.707468000
101.234199000
149.444039000
100.519956000
149.844648000
101.211606000
150.421898000
102.165433000
150.180234000
101.136597000
149.793448000
101.048053000
150.126633000
102.173209000
149.472007000
99.734162000
146.930304000
99.416433000
149.120550000
99.477457000
