Network Latency, State, Optimal Action, Shielded Action 
67.1604,1.11999,0.4,0.4
67.1808,1.11275,0.6,0
67.0424,1.114,0.2,0.2
65.5121,1.11966,0.4,0.4
65.76,1.18949,0.6,0
65.4138,1.28727,0.2,0.2
66.8237,1.35892,0.4,0.4
65.8305,1.46772,0.6,0
66.2179,1.55225,0.2,0.2
66.8559,1.59382,0.4,0.4
66.469,1.59718,0.6,0.6
66.7604,1.58322,0.8,0.8
65.4419,1.54906,1,1
66.115,1.48424,1,0
66.2254,1.39023,0.2,0
64.4571,1.28439,0.2,0.2
66.318,1.21985,0.4,0.4
65.5384,1.20212,0.6,0
66.2873,1.18394,0.2,0.2
64.9973,1.1613,0.4,0.4
64.8578,1.14155,0.6,0
65.8378,1.12611,0.2,0.2
65.4566,1.0986,0.4,0.4
65.2829,1.08477,0.6,0
64.4746,1.05887,0.2,0.2
63.8657,1.03842,0.4,0.4
66.4052,1.02295,0.6,0
65.7711,1.07969,0.2,0.2
66.2407,1.15633,0.4,0.4
65.5331,1.26721,0.6,0
64.8865,1.36845,0.2,0.2
65.3331,1.4554,0.4,0.4
65.0826,1.54784,0.6,0.6
64.5264,1.622,0.8,0.8
64.5172,1.66283,1,1
64.4473,1.68783,1,1
65.539,1.66293,1,1
65.4475,1.58184,1,1
65.6695,1.45993,1,0
66.125,1.33798,0.2,0
64.61,1.20365,0.2,0.2
65.07,1.12614,0.4,0.4
64.4509,1.09516,0.6,0
64.8367,1.06937,0.2,0.2
65.0036,1.05197,0.4,0.4
64.6624,1.03598,0.6,0
63.8063,1.02475,0.2,0.2
64.449,1.02255,0.4,0.4
64.214,1.0807,0.6,0
63.6615,1.14306,0.2,0.2
63.8126,1.21169,0.4,0.4
63.7199,1.2937,0.6,0
61.553,1.31028,0.2,0.2
62.7945,1.29157,0.4,0.4
62.4007,1.28959,0.6,0
63.3281,1.25778,0.2,0.2
62.5241,1.22224,0.4,0.4
61.4408,1.20708,0.6,0
63.1584,1.18093,0.2,0.2
113.363,1.1758,0.4,0
112.927,1.15594,0.2,0
112.827,1.1491,0.2,0
112.9,1.13707,0.2,0
111.934,1.16928,0.2,0
112.666,1.25841,0.2,0
112.718,1.36968,0.2,0
112.732,1.45999,0.2,0
111.196,1.49266,0.2,0
110.284,1.50563,0.2,0.2
111.725,1.50706,0.4,0.4
112.1,1.50706,0.6,0.6
112.438,1.50117,0.8,0.8
112.31,1.49709,1,0
112.061,1.47914,0.2,0
112.174,1.48382,0.2,0
113.038,1.42682,0.2,0
111.359,1.40388,0.2,0
111.677,1.39191,0.2,0
112.276,1.38384,0.2,0
111.491,1.38982,0.2,0
112.23,1.41016,0.2,0
112.19,1.45675,0.2,0
111.326,1.54805,0.2,0.2
119.296,1.65134,0.4,0.4
112.316,1.76205,0.6,0.6
110.928,1.84602,0.8,0.8
110.86,1.92326,1,1
110.586,1.96591,1,0
110.579,1.96524,0.2,0.2
110.508,1.92989,0.4,0.4
110.422,1.85101,0.6,0.6
110.241,1.79711,0.8,0.8
110.032,1.76869,1,1
110.041,1.69481,1,0
109.844,1.61744,0.2,0.2
109.7,1.49794,0.4,0
109.635,1.39936,0.2,0
109.559,1.34402,0.2,0
109.472,1.3365,0.2,0
109.086,1.34314,0.2,0
109.082,1.34351,0.2,0
109.282,1.35374,0.2,0
109.126,1.34895,0.2,0
109.252,1.36537,0.2,0
108.694,1.40438,0.2,0
108.79,1.48069,0.2,0
108.761,1.5649,0.2,0.2
108.807,1.62692,0.4,0.4
108.715,1.65085,0.6,0.6
109.675,1.64802,0.8,0.8
108.454,1.6516,1,1
106.24,1.65426,1,0
108.339,1.65582,0.2,0.2
108.174,1.59951,0.4,0.4
108.131,1.53306,0.6,0.6
107.687,1.47387,0.8,0
107.492,1.42956,0.2,0
107.695,1.36414,0.2,0
107.655,1.31285,0.2,0
107.489,1.30412,0.2,0
107.456,1.30126,0.2,0
107.281,1.29456,0.2,0
107.281,1.30452,0.2,0
107.205,1.30829,0.2,0
107.092,1.30887,0.2,0
107.077,1.31796,0.2,0
106.462,1.35699,0.2,0
107.156,1.40943,0.2,0
106.869,1.47249,0.2,0
106.938,1.52762,0.2,0.2
106.437,1.55868,0.4,0.4
106.247,1.56942,0.6,0.6
106.44,1.5668,0.8,0.8
106.471,1.5423,1,1
106.685,1.4839,1,0
105.915,1.39492,0.2,0
105.882,1.2937,0.2,0
105.374,1.20202,0.2,0
106.2,1.17404,0.2,0
105.842,1.17129,0.2,0
106.083,1.16865,0.2,0
105.746,1.17851,0.2,0
105.866,1.16959,0.2,0
105.718,1.17978,0.2,0
104.927,1.17738,0.2,0
105.259,1.18024,0.2,0
105.229,1.17639,0.2,0
104.93,1.18192,0.2,0
104.898,1.17355,0.2,0
104.874,1.17328,0.2,0
104.705,1.16985,0.2,0
104.697,1.17441,0.2,0
104.338,1.17752,0.2,0
104.206,1.17622,0.2,0
104.115,1.17738,0.2,0
104.031,1.17639,0.2,0
103.81,1.17722,0.2,0
104.725,1.18346,0.2,0
103.554,1.17661,0.2,0
103.334,1.17851,0.2,0
