Network Latency, State, Optimal Action, Shielded Action 
340.583,0,0,0
440.632,0,0,0
540.694,0,0,0
640.644,0,0,0
740.602,0,0,0
840.599,0,0,0
940.581,0,0,0
1040.54,0,0,0
1140.58,0,0,0
1241.34,0,0,0
1340.57,0,0,0
1440.65,0,0,0
1540.7,0,0,0
1640.63,0,0,0
1740.73,0,0,0
1840.61,0,0,0
1940.6,0,0,0
2040.6,0,0,0
2140.6,0,0,0
2240.6,0,0,0
2340.59,0,0,0
2440.6,0,0,0
2540.6,0,0,0
2640.59,0,0,0
2740.59,0,0,0
2840.59,0,0,0
2940.63,0,0,0
3040.6,0,0,0
3140.59,0,0,0
3240.57,0,0,0
3340.63,0,0,0
3440.69,0,0,0
3540.59,0,0,0
3640.59,0,0,0
3740.6,0,0,0
3840.72,0,0,0
3940.66,0,0,0
4040.74,0,0,0
4140.65,0,0,0
4240.65,0,0,0
4340.65,0,0,0
4440.65,0,0,0
4540.64,0,0,0
4640.99,0,0,0
4740.63,0,0,0
4841,0,0,0
4941.03,0,0,0
5040.64,0,0,0
5141.02,0,0,0
5240.64,0,0,0
5341.01,0,0,0
5441.03,0,0,0
5541.01,0,0,0
5641.02,0,0,0
5740.65,0,0,0
5840.73,0,0,0
5941.21,0,0,0
6040.66,0,0,0
6140.64,0,0,0
6240.65,0,0,0
6340.72,0,0,0
6440.63,0,0,0
6540.65,0,0,0
6640.65,0,0,0
6740.67,0,0,0
6840.65,0,0,0
6940.67,0,0,0
7040.65,0,0,0
7140.65,0,0,0
7240.65,0,0,0
7340.65,0,0,0
7440.64,0,0,0
7540.65,0,0,0
7640.64,0,0,0
7740.65,0,0,0
7840.64,0,0,0
7940.66,0,0,0
8040.64,0,0,0
8140.65,0,0,0
8240.64,0,0,0
8340.64,0,0,0
8440.64,0,0,0
8541,0,0,0
8641.02,0,0,0
8741.03,0,0,0
8841.11,0,0,0
110.686,2.65551,0.2,0.2
113.306,2.68844,0.4,0.4
110.416,2.68122,0.6,0.6
113.968,2.68692,0.8,0.8
111.215,2.69343,1,1
109.023,9.76114,1,1
108.671,9.72948,1,1
107.97,9.63062,1,1
107.664,2.28092,1,1
107.893,2.06075,1,1
107.226,1.82672,1,0
107.273,9.16391,0.2,0.2
106.779,9.0562,0.4,0.4
106.755,1.38203,0.6,0
106.703,8.9236,0.2,0.2
106.711,1.3848,0.4,0
106.407,8.87482,0.2,0.2
105.829,8.87061,0.4,0.4
106.006,8.85122,0.6,0.6
105.797,8.85183,0.8,0.8
105.516,8.80922,1,1
105.183,8.75562,1,1
104.956,8.67164,1,1
104.594,8.56865,1,1
104.145,8.46492,1,1
104.058,8.356,1,1
104.325,8.24997,1,1
103.904,8.14968,1,1
104.039,8.04202,1,1
103.382,7.94029,1,1
103.78,7.83069,1,1
103.502,7.72369,1,1
103.391,7.62732,1,1
103.159,7.53133,1,1
102.913,7.42217,1,1
102.788,7.32339,1,1
102.136,7.21536,1,1
101.018,7.09588,1,1
102.276,7.0035,1,1
102.176,6.92072,1,1
102.07,6.88554,1,1
101.946,0.939863,1,0
101.736,0.970352,0.2,0
99.5711,0.838534,0.2,0
101.055,0.906433,0.2,0
101.028,1.00361,0.2,0
101.167,1.09761,0.2,0
100.775,1.17665,0.2,0
100.497,1.22826,0.2,0
101.01,1.24324,0.2,0
99.8773,1.24082,0.2,0.2
100.315,1.24155,0.4,0
100.05,1.23455,0.2,0
99.5434,1.23425,0.2,0.2
99.9906,1.22656,0.4,0.4
99.8401,1.23455,0.6,0
99.587,1.21284,0.2,0.2
99.5238,1.19159,0.4,0.4
99.439,1.18686,0.6,0
98.3744,1.21708,0.2,0.2
97.3291,1.25477,0.4,0.4
98.9074,1.30698,0.6,0
98.4699,1.35198,0.2,0.2
98.1971,1.38643,0.4,0.4
98.4329,1.42596,0.6,0
97.8762,1.45934,0.2,0.2
97.7775,1.4973,0.4,0.4
97.6858,1.53806,0.6,0.6
97.4796,1.58898,0.8,0.8
97.1646,1.61744,1,1
97.2166,1.63579,1,1
96.9211,1.61394,1,1
96.7557,1.53655,1,1
96.6896,1.42325,1,0
96.5071,1.28367,0.2,0
97.344,1.16252,0.2,0.2
96.2754,1.06834,0.4,0.4
96.1081,1.04586,0.6,0
96.1366,1.04193,0.2,0.2
95.8185,1.06283,0.4,0.4
95.7893,1.1084,0.6,0
95.3808,1.15991,0.2,0.2
94.8332,1.2073,0.4,0.4
97.1232,1.23719,0.6,0
94.6539,1.22623,0.2,0.2
94.3263,1.19243,0.4,0.4
94.0037,1.18164,0.6,0
94.1166,1.16147,0.2,0.2
93.67,1.11813,0.4,0.4
93.5691,1.11067,0.6,0
93.4467,1.09862,0.2,0.2
93.5484,1.07978,0.4,0.4
92.5251,1.06476,0.6,0
91.4014,1.04442,0.2,0.2
91.259,1.01321,0.4,0.4
91.6526,1.00457,0.6,0
92.4799,0.998066,0.2,0
91.5446,1.00823,0.2,0.2
92.2849,1.03842,0.4,0.4
91.844,1.08722,0.6,0
90.7179,1.12564,0.2,0.2
91.2758,1.14697,0.4,0.4
90.5441,1.14034,0.6,0
88.9406,1.12438,0.2,0.2
90.2832,1.09205,0.4,0.4
90.0784,1.08024,0.6,0
90.2922,1.05849,0.2,0.2
91.1122,1.02539,0.4,0.4
89.0221,1.01404,0.6,0
88.8519,1.0016,0.2,0.2
88.6679,0.968544,0.4,0
88.9719,0.957159,0.2,0
89.1176,0.94032,0.2,0
88.2147,0.93984,0.2,0
87.7947,0.968938,0.2,0
87.655,0.983585,0.2,0
87.5183,1.01782,0.2,0.2
