Network Latency, State, Optimal Action, Shielded Action 
80.2117,1.43595,0.4,0.4
80.4097,1.53693,0.6,0.6
80.1965,1.63693,0.8,0.8
80.4196,1.6867,1,1
80.6142,1.65154,1,1
79.7547,1.58913,1,1
79.8738,1.47618,1,0
80.0112,1.36373,0.2,0
79.3602,1.24182,0.2,0.2
79.1686,1.16588,0.4,0.4
79.5729,1.1399,0.6,0
79.1584,1.1359,0.2,0.2
78.1968,1.11292,0.4,0.4
78.1818,1.08394,0.6,0
78.3872,1.08436,0.2,0.2
77.7802,1.04938,0.4,0.4
77.2403,1.03648,0.6,0
77.0895,1.0212,0.2,0.2
76.9736,0.991015,0.4,0
76.6785,0.974548,0.2,0
76.842,0.962288,0.2,0
76.2481,0.970032,0.2,0
76.5872,0.968555,0.2,0
76.9488,0.980229,0.2,0
77.1884,1.00351,0.2,0.2
75.8471,1.02988,0.4,0.4
75.4081,1.05216,0.6,0
75.083,1.06814,0.2,0.2
74.6324,1.06727,0.4,0.4
74.72,1.07745,0.6,0
74.1762,1.07924,0.2,0.2
74.2175,1.09504,0.4,0.4
73.9187,1.09436,0.6,0
73.9106,1.07907,0.2,0.2
73.3775,1.04914,0.4,0.4
73.1941,1.02879,0.6,0
73.4168,1.01476,0.2,0.2
73.513,0.996012,0.4,0
73.7909,0.97353,0.2,0
73.4634,0.968679,0.2,0
72.5434,0.959568,0.2,0
72.6698,0.966549,0.2,0
72.7533,0.965238,0.2,0
73.2082,0.970277,0.2,0
71.9855,0.961563,0.2,0
73.4142,0.966035,0.2,0
71.327,0.966283,0.2,0
71.0627,0.967546,0.2,0
70.8539,0.962953,0.2,0
71.27,0.970538,0.2,0
170.545,0.970538,0.2,0
270.395,0.970538,0.2,0
370.455,0.970538,0.2,0
70.5872,0.836532,0.2,0
69.8168,0.815597,0.2,0
69.7347,0.806658,0.2,0
69.3319,0.814491,0.2,0
70.4008,0.818956,0.2,0
67.7029,0.826481,0.2,0
69.078,0.823145,0.2,0
68.9027,0.822216,0.2,0
67.4981,0.816226,0.2,0
68.4675,0.831604,0.2,0
68.3675,0.905094,0.2,0
67.4483,1.0202,0.2,0.2
67.7067,1.13805,0.4,0.4
68.3914,1.26952,0.6,0
67.1756,1.37594,0.2,0.2
68.5678,1.43226,0.4,0.4
67.1889,1.44329,0.6,0
66.6286,1.42528,0.2,0.2
66.2234,1.38441,0.4,0.4
66.5016,1.36474,0.6,0
66.8223,1.34596,0.2,0.2
66.1059,1.31007,0.4,0.4
66.2908,1.29895,0.6,0
65.6857,1.27045,0.2,0.2
65.4212,1.24128,0.4,0.4
65.6368,1.22878,0.6,0
65.4501,1.21334,0.2,0.2
65.6719,1.18082,0.4,0.4
64.9938,1.16446,0.6,0
64.9054,1.15203,0.2,0.2
64.4665,1.12737,0.4,0.4
64.3737,1.11791,0.6,0
64.2797,1.15368,0.2,0.2
63.9408,1.2238,0.4,0.4
63.5923,1.31277,0.6,0
64.1073,1.40805,0.2,0.2
64.8026,1.43874,0.4,0.4
63.7753,1.44341,0.6,0
63.1626,1.42474,0.2,0.2
63.522,1.39974,0.4,0.4
62.9489,1.37943,0.6,0
62.7076,1.36975,0.2,0.2
62.7513,1.3826,0.4,0.4
62.9221,1.40642,0.6,0
63.691,1.463,0.2,0.2
62.4952,1.53584,0.4,0.4
63.2122,1.62784,0.6,0.6
62.2974,1.68553,0.8,0.8
62.3615,1.6837,1,1
62.0601,1.63393,1,1
62.4162,1.54856,1,1
61.9776,1.49339,1,0
61.5762,1.47085,0.2,0
61.3007,1.47573,0.2,0.2
61.81,1.48018,0.4,0.4
61.4167,1.48364,0.6,0
61.767,1.47318,0.2,0.2
61.1008,1.44335,0.4,0.4
61.4048,1.43374,0.6,0
61.0774,1.40574,0.2,0.2
61.1539,1.38071,0.4,0.4
61.0642,1.36842,0.6,0
61.8966,1.36899,0.2,0.2
60.891,1.37708,0.4,0.4
60.0456,1.38241,0.6,0
60.064,1.36474,0.2,0.2
60.0902,1.33961,0.4,0.4
60.0419,1.32225,0.6,0
60.2267,1.30282,0.2,0.2
59.8014,1.27047,0.4,0.4
59.8469,1.25851,0.6,0
59.5373,1.23292,0.2,0.2
59.0477,1.20621,0.4,0.4
59.111,1.19661,0.6,0
58.593,1.17327,0.2,0.2
58.8678,1.14466,0.4,0.4
58.5423,1.13495,0.6,0
58.4396,1.13134,0.2,0.2
58.3756,1.14313,0.4,0.4
