Network Latency, State, Optimal Action, Shielded Action 
343.222,0,0,0
443.171,0,0,0
543.191,0,0,0
643.297,0,0,0
743.273,0,0,0
843.268,0,0,0
943.157,0,0,0
1043.13,0,0,0
1143.21,0,0,0
1243.18,0,0,0
1343.21,0,0,0
1443.21,0,0,0
1544.03,0,0,0
1643.19,0,0,0
1743.2,0,0,0
1843.19,0,0,0
1943.19,0,0,0
2043.91,0,0,0
2143.21,0,0,0
2243.18,0,0,0
2343.19,0,0,0
2443.19,0,0,0
2543.18,0,0,0
2643.19,0,0,0
2743.2,0,0,0
2843.19,0,0,0
2943.19,0,0,0
3043.27,0,0,0
3143.2,0,0,0
3243.64,0,0,0
3343.19,0,0,0
3444.01,0,0,0
3543.91,0,0,0
3643.23,0,0,0
3743.19,0,0,0
3843.19,0,0,0
3943.19,0,0,0
4043.19,0,0,0
4143.19,0,0,0
4243.19,0,0,0
4343.18,0,0,0
4443.18,0,0,0
4543.18,0,0,0
4643.19,0,0,0
4743.18,0,0,0
4843.21,0,0,0
4943.2,0,0,0
5043.2,0,0,0
5143.19,0,0,0
5243.19,0,0,0
5343.19,0,0,0
5443.6,0,0,0
5543.58,0,0,0
5643.23,0,0,0
5743.16,0,0,0
5843.17,0,0,0
5943.19,0,0,0
6043.19,0,0,0
6143.23,0,0,0
6243.2,0,0,0
6343.19,0,0,0
6443.18,0,0,0
6543.18,0,0,0
6643.19,0,0,0
6743.2,0,0,0
6843.19,0,0,0
6943.18,0,0,0
7043.18,0,0,0
7143.19,0,0,0
7243.2,0,0,0
7343.18,0,0,0
7443.2,0,0,0
7543.18,0,0,0
7643.19,0,0,0
7743.2,0,0,0
7843.19,0,0,0
7943.19,0,0,0
8043.64,0,0,0
8143.61,0,0,0
8243.59,0,0,0
8343.19,0,0,0
8443.58,0,0,0
8543.58,0,0,0
8643.6,0,0,0
8743.58,0,0,0
8843.6,0,0,0
8943.62,0,0,0
9043.59,0,0,0
9143.57,0,0,0
9243.58,0,0,0
9343.63,0,0,0
9443.63,0,0,0
9543.64,0,0,0
9643.19,0,0,0
9743.19,0,0,0
9843.71,0,0,0
9943.6,0,0,0
10043.6,0,0,0
10143.6,0,0,0
10243.6,0,0,0
10343.2,0,0,0
10443.6,0,0,0
10543.6,0,0,0
10643.2,0,0,0
10743.2,0,0,0
10843.2,0,0,0
10943.2,0,0,0
11043.2,0,0,0
11143.2,0,0,0
11243.2,0,0,0
11343.2,0,0,0
11444.3,0,0,0
159.067,1.12337,0.2,0
158.699,1.12256,0.2,0
159.414,1.12597,0.2,0
159.487,1.12462,0.2,0
159.294,1.12337,0.2,0
157.868,1.11665,0.2,0
157.647,1.12863,0.2,0
157.494,1.12606,0.2,0
157.334,1.12806,0.2,0
157.237,1.1291,0.2,0
156.941,1.12763,0.2,0
156.962,1.12406,0.2,0
156.412,1.12497,0.2,0
156.427,1.12298,0.2,0
156.203,1.12514,0.2,0
156.591,1.12763,0.2,0
156.078,1.11866,0.2,0
156.205,1.12666,0.2,0
155.841,1.12661,0.2,0
155.713,1.12514,0.2,0
155.709,1.12362,0.2,0
155.275,1.11866,0.2,0
155.032,1.12256,0.2,0
155.117,1.12664,0.2,0
154.654,1.12063,0.2,0
154.838,1.12298,0.2,0
154.55,1.12506,0.2,0
154.304,1.12514,0.2,0
153.98,1.15568,0.2,0
154.051,1.22618,0.2,0
153.257,1.31924,0.2,0
153.141,1.40079,0.2,0
153.139,1.47655,0.2,0
152.718,1.54302,0.2,0.2
151.813,1.60327,0.4,0.4
152.51,1.65204,0.6,0.6
145.947,1.70352,0.8,0.8
150.851,1.75597,1,1
151.034,1.81222,1,0
151.953,1.86136,0.2,0.2
151.18,1.88728,0.4,0.4
151.165,1.84443,0.6,0.6
150.905,1.8185,0.8,0.8
150.728,1.81117,1,1
151.356,1.77831,1,0
150.884,1.74461,0.2,0.2
150.028,1.66996,0.4,0.4
149.241,1.59382,0.6,0.6
150.166,1.56521,0.8,0.8
149.864,1.56428,1,1
148.347,1.55868,1,0
148.985,1.53213,0.2,0.2
149.625,1.47211,0.4,0
149.589,1.40048,0.2,0
149.496,1.36945,0.2,0
149.419,1.39513,0.2,0
149.291,1.42458,0.2,0
148.385,1.46098,0.2,0
148.826,1.50018,0.2,0.2
148.551,1.54375,0.4,0.4
148.304,1.57417,0.6,0.6
148.963,1.61944,0.8,0.8
149.134,1.65602,1,1
149.6,1.70485,1,0
148.14,1.74345,0.2,0.2
146.941,1.72869,0.4,0.4
147.65,1.66912,0.6,0.6
147.745,1.64922,0.8,0.8
146.686,1.64503,1,1
147.757,1.62709,1,0
147.163,1.59608,0.2,0.2
147.032,1.53672,0.4,0.4
146.128,1.47249,0.6,0
146.478,1.45436,0.2,0
146.59,1.46796,0.2,0
146.356,1.49287,0.2,0
146.009,1.53498,0.2,0.2
145.66,1.59696,0.4,0.4
145.431,1.65184,0.6,0.6
144.977,1.70972,0.8,0.8
145.448,1.7646,1,1
145.397,1.81676,1,0
144.658,1.8815,0.2,0.2
145.041,1.88235,0.4,0.4
144.128,1.85606,0.6,0.6
145.863,1.82211,0.8,0.8
144.357,1.8438,1,1
144.179,1.83398,1,0
143.766,1.80759,0.2,0.2
143.911,1.76941,0.4,0.4
143.974,1.71127,0.6,0.6
143.833,1.70473,0.8,0.8
142.316,1.75165,1,1
144.027,1.81202,1,0
143.662,1.86199,0.2,0.2
143.203,1.88103,0.4,0.4
143.052,1.87367,0.6,0.6
143.569,1.92265,0.8,0.8
142.99,1.99022,1,1
142.786,2.05844,1,1
142.56,2.09289,1,1
142.086,2.06944,1,1
142.26,1.98894,1,0
142.294,1.87892,0.2,0.2
142.081,1.77098,0.4,0.4
142.23,1.66193,0.6,0.6
141.61,1.60484,0.8,0.8
141.403,1.56987,1,1
141.701,1.53138,1,0
141.625,1.45993,0.2,0
140.669,1.36286,0.2,0
141.451,1.2648,0.2,0
141.457,1.2073,0.2,0
141.435,1.19199,0.2,0
140.553,1.19287,0.2,0
140.332,1.19994,0.2,0
140.493,1.20649,0.2,0
140.276,1.20494,0.2,0
139.938,1.20687,0.2,0
139.722,1.19999,0.2,0
138.987,1.19294,0.2,0
139.481,1.19965,0.2,0
139.05,1.19465,0.2,0
139.238,1.20399,0.2,0
139.078,1.20964,0.2,0
138.022,1.25699,0.2,0
138.67,1.36261,0.2,0
137.522,1.48439,0.2,0
138.104,1.61298,0.2,0.2
138.044,1.72852,0.4,0.4
137.618,1.83682,0.6,0.6
137.925,1.91125,0.8,0.8
137.673,1.92981,1,1
137.052,1.93724,1,0
136.869,1.95198,0.2,0.2
136.645,1.92098,0.4,0.4
136.906,1.84698,0.6,0.6
136.588,1.78892,0.8,0.8
136.465,1.757,1,1
136.219,1.70392,1,0
135.867,1.61835,0.2,0.2
135.814,1.51357,0.4,0.4
135.446,1.40286,0.6,0
135.385,1.34086,0.2,0
135.266,1.301,0.2,0
135.17,1.27063,0.2,0
134.698,1.25887,0.2,0
134.694,1.267,0.2,0
134.565,1.273,0.2,0
134.358,1.27946,0.2,0
134.446,1.28163,0.2,0
134.034,1.28376,0.2,0
133.972,1.28776,0.2,0
133.668,1.352,0.2,0
133.671,1.42993,0.2,0
133.422,1.48493,0.2,0
133.19,1.49773,0.2,0
133.091,1.50793,0.2,0.2
133.149,1.49898,0.4,0
132.728,1.50539,0.2,0.2
132.552,1.49185,0.4,0
132.398,1.48358,0.2,0
132.212,1.48385,0.2,0
131.954,1.47993,0.2,0
131.893,1.47758,0.2,0
131.768,1.47658,0.2,0
131.59,1.48293,0.2,0
131.439,1.48173,0.2,0
131.6,1.47593,0.2,0
131.153,1.48193,0.2,0
131.021,1.48373,0.2,0
130.84,1.47985,0.2,0
130.603,1.483,0.2,0
130.569,1.48385,0.2,0
130.1,1.47393,0.2,0
129.804,1.48485,0.2,0
130.088,1.48398,0.2,0
129.662,1.48773,0.2,0
129.153,1.48373,0.2,0
129.076,1.47598,0.2,0
128.842,1.48385,0.2,0
128.543,1.48758,0.2,0
128.781,1.481,0.2,0
128.294,1.48485,0.2,0
127.953,1.48498,0.2,0
127.984,1.484,0.2,0
127.528,1.48685,0.2,0
124.63,1.47573,0.2,0
127.337,1.48285,0.2,0
