Network Latency, State, Optimal Action, Shielded Action 
153.71,1.25579,0.2,0
154.871,1.33583,0.2,0
153.118,1.4468,0.2,0
155.441,1.58371,0.2,0.2
103.784,1.84865,0.4,0.4
103.994,1.94456,0.6,0.6
152.395,1.97337,0.8,0.8
104.126,2.05095,1,1
153.138,2.07287,1,1
152.641,2.14131,1,1
152.98,2.16143,1,1
153.051,2.15544,1,1
151.973,2.13609,1,1
151.812,2.12612,1,1
151.432,2.09643,1,1
101.944,2.01965,1,1
150.84,1.96126,1,0
150.984,1.84342,0.2,0.2
151.233,1.73051,0.4,0.4
151.171,1.63728,0.6,0.6
151.047,1.58854,0.8,0.8
150.802,1.5489,1,1
150.98,1.50728,1,0
151.518,1.43671,0.2,0
150.948,1.32657,0.2,0
151.303,1.24783,0.2,0
150.093,1.20511,0.2,0
152.485,1.19343,0.2,0
149.971,1.18135,0.2,0
149.472,1.18912,0.2,0
150.746,1.19244,0.2,0
150.318,1.25128,0.2,0
102.639,1.40355,0.2,0
99.7284,1.50728,0.2,0.2
148.189,1.55892,0.4,0.4
148.601,1.65883,0.6,0.6
148.486,1.73922,0.8,0.8
148.277,1.77463,1,1
147.336,1.78074,1,0
151.115,1.79603,0.2,0.2
147.965,1.74244,0.4,0.4
147.779,1.67081,0.6,0.6
147.904,1.60585,0.8,0.8
148.255,1.57223,1,1
147.026,1.50962,1,0
102.629,1.37423,0.2,0
146.478,1.32125,0.2,0
147.288,1.28763,0.2,0
147.046,1.33186,0.2,0
149.184,1.40869,0.2,0
147.497,1.48696,0.2,0
146.562,1.56204,0.2,0.2
146.456,1.62872,0.4,0.4
99.7252,1.68448,0.6,0.6
148.74,1.71038,0.8,0.8
147.215,1.8028,1,1
147.234,1.86594,1,0
145.845,1.90224,0.2,0.2
145.571,1.86459,0.4,0.4
145.767,1.78144,0.6,0.6
144.664,1.74063,0.8,0.8
145.379,1.67708,1,1
145.501,1.63031,1,0
145.273,1.53679,0.2,0.2
144.797,1.42378,0.4,0
145.768,1.31796,0.2,0
144.943,1.27093,0.2,0
145.3,1.24749,0.2,0
144.905,1.24666,0.2,0
144.752,1.26054,0.2,0
144.347,1.30407,0.2,0
99.118,1.44183,0.2,0.2
98.998,1.5131,0.4,0.4
144.252,1.51508,0.6,0.6
144.762,1.5381,0.8,0.8
143.739,1.54691,1,1
144.387,1.55785,1,0
143.647,1.51325,0.2,0.2
143.791,1.42692,0.4,0
143.529,1.31086,0.2,0
143.844,1.26933,0.2,0
143.758,1.24566,0.2,0
143.723,1.2536,0.2,0
143.759,1.2665,0.2,0
143.105,1.30093,0.2,0
142.885,1.38004,0.2,0
142.603,1.47157,0.2,0
98.0535,1.5156,0.2,0.2
142.684,1.52013,0.4,0.4
148.721,1.51461,0.6,0.6
142.867,1.51314,0.8,0.8
141.957,1.49066,1,0
142.87,1.50217,0.2,0.2
142.31,1.50565,0.4,0.4
142.097,1.5339,0.6,0.6
142.141,1.61355,0.8,0.8
141.851,1.66681,1,1
141.404,1.64898,1,0
141.347,1.56898,0.2,0.2
141.423,1.461,0.4,0
141.039,1.35286,0.2,0
141.006,1.29494,0.2,0
140.869,1.28,0.2,0
140.998,1.28399,0.2,0
140.773,1.28494,0.2,0
140.601,1.28598,0.2,0
139.265,1.29504,0.2,0
140.404,1.29494,0.2,0
139.953,1.28299,0.2,0
140.141,1.28094,0.2,0
139.659,1.28694,0.2,0
92.6387,1.28494,0.2,0.2
90.1306,1.28676,0.4,0.4
139.414,1.29362,0.6,0
142.717,1.27794,0.2,0
92.3166,1.30903,0.2,0.2
138.784,1.33798,0.4,0
138.406,1.45573,0.2,0
138.976,1.56037,0.2,0.2
142.726,1.66881,0.4,0.4
137.283,1.76064,0.6,0.6
138.532,1.86352,0.8,0.8
139.069,1.92889,1,1
138.657,1.98576,1,0
138.208,1.96763,0.2,0.2
139.9,1.87868,0.4,0.4
138.024,1.77641,0.6,0.6
88.7224,1.71478,0.8,0.8
138.173,1.69048,1,1
88.0523,1.6002,1,1
137.96,1.56554,1,0
138.053,1.45834,0.2,0
137.787,1.3274,0.2,0
141.734,1.23225,0.2,0
90.798,1.1856,0.2,0.2
138.487,1.18693,0.4,0
137.483,1.18495,0.2,0
137.66,1.21708,0.2,0
137.555,1.29626,0.2,0
137.333,1.3997,0.2,0
137.635,1.50673,0.2,0.2
138.196,1.60398,0.4,0.4
89.0521,1.65393,0.6,0.6
88.8648,1.65093,0.8,0.8
88.3903,1.613,1,1
88.5108,1.53984,1,1
90.8571,1.44793,1,0
136.8,1.38686,0.2,0
136.302,1.26687,0.2,0
135.402,1.1765,0.2,0
136.783,1.15578,0.2,0
136.701,1.14866,0.2,0
136.191,1.14813,0.2,0
87.2844,1.15766,0.2,0.2
135.51,1.15133,0.4,0
135.521,1.15333,0.2,0
134.875,1.15712,0.2,0
134.764,1.14251,0.2,0
134.336,1.18487,0.2,0
134.18,1.25851,0.2,0
133.911,1.35747,0.2,0
85.13,1.53903,0.2,0.2
133.466,1.59283,0.4,0.4
133.455,1.65419,0.6,0.6
134.376,1.68788,0.8,0.8
86.3176,1.70414,1,1
82.9564,1.69344,1,1
132.432,1.70241,1,0
86.9708,1.59564,0.2,0.2
83.3733,1.48343,0.4,0.4
131.479,1.44646,0.6,0
131.347,1.38221,0.2,0
131.037,1.33252,0.2,0
131.038,1.32239,0.2,0
130.662,1.32057,0.2,0
79.6663,1.32558,0.2,0.2
80.1017,1.38832,0.4,0.4
79.4213,1.47431,0.6,0
78.999,1.55597,0.2,0.2
78.8876,1.63192,0.4,0.4
128.462,1.64667,0.6,0.6
79.4091,1.64767,0.8,0.8
78.6295,1.60738,1,1
77.685,1.53655,1,1
77.8821,1.44166,1,0
127.904,1.3896,0.2,0
127.755,1.27604,0.2,0
80.4133,1.17525,0.2,0.2
80.7564,1.16103,0.4,0.4
79.1626,1.16888,0.6,0
126.325,1.16828,0.2,0
127.917,1.17624,0.2,0
125.86,1.17883,0.2,0
126.341,1.1686,0.2,0
125.694,1.17878,0.2,0
125.899,1.17496,0.2,0
124.922,1.17925,0.2,0
126.595,1.18093,0.2,0
124.985,1.17878,0.2,0
125.872,1.1768,0.2,0
126.907,1.17595,0.2,0
124.494,1.17286,0.2,0
124.061,1.1792,0.2,0
124.541,1.17923,0.2,0
123.81,1.1776,0.2,0
74.8204,1.17297,0.2,0.2
72.9926,1.16566,0.4,0.4
123.219,1.17385,0.6,0
122.592,1.17226,0.2,0
72.898,1.13184,0.2,0.2
122.699,1.13319,0.4,0
73.9469,1.13717,0.2,0.2
121.853,1.14015,0.4,0
120.29,1.14041,0.2,0
71.5689,1.13418,0.2,0.2
70.8595,1.14475,0.4,0.4
70.9936,1.2083,0.6,0
71.1045,1.27669,0.2,0.2
70.9199,1.30282,0.4,0.4
70.6854,1.29983,0.6,0
120.461,1.29405,0.2,0
120.435,1.27149,0.2,0
69.638,1.23991,0.2,0.2
70.0042,1.2517,0.4,0.4
69.2036,1.2469,0.6,0
69.5733,1.25612,0.2,0.2
68.9423,1.25812,0.4,0.4
119.993,1.25089,0.6,0
118.437,1.23555,0.2,0
118.584,1.23182,0.2,0
69.7304,1.22892,0.2,0.2
118.776,1.23455,0.4,0
118.737,1.22593,0.2,0
118.426,1.24091,0.2,0
67.975,1.23117,0.2,0.2
117.839,1.23815,0.4,0
68.3802,1.22956,0.2,0.2
67.6652,1.22493,0.4,0.4
67.7926,1.22631,0.6,0
67.7239,1.23274,0.2,0.2
117.362,1.22157,0.4,0
118.146,1.22119,0.2,0
117.664,1.21919,0.2,0
117.562,1.22093,0.2,0
67.379,1.21758,0.2,0.2
117.288,1.21993,0.4,0
67.6168,1.21819,0.2,0.2
66.8896,1.20935,0.4,0.4
67.1975,1.20096,0.6,0
66.999,1.18047,0.2,0.2
68.8378,1.15349,0.4,0.4
66.6314,1.14107,0.6,0
66.4269,1.11175,0.2,0.2
