Network Latency, State, Optimal Action, Shielded Action 
335.992,0,0,0
435.934,0,0,0
536.09,0,0,0
636.046,0,0,0
736.048,0,0,0
835.989,0,0,0
935.973,0,0,0
1035.92,0,0,0
1135.95,0,0,0
1235.97,0,0,0
1335.96,0,0,0
1435.93,0,0,0
1535.96,0,0,0
1635.99,0,0,0
1735.97,0,0,0
1835.97,0,0,0
1935.96,0,0,0
2036.01,0,0,0
2135.96,0,0,0
2236.02,0,0,0
2336.18,0,0,0
2435.94,0,0,0
2535.96,0,0,0
2635.96,0,0,0
2735.98,0,0,0
2835.92,0,0,0
2935.99,0,0,0
3035.96,0,0,0
3135.96,0,0,0
3235.96,0,0,0
3335.96,0,0,0
3435.93,0,0,0
3535.96,0,0,0
3635.93,0,0,0
3735.97,0,0,0
3836.03,0,0,0
3935.96,0,0,0
4035.98,0,0,0
4135.97,0,0,0
4235.96,0,0,0
4335.96,0,0,0
4435.97,0,0,0
4535.96,0,0,0
4635.96,0,0,0
4735.97,0,0,0
4835.96,0,0,0
4935.96,0,0,0
5035.96,0,0,0
5135.97,0,0,0
5235.97,0,0,0
5335.96,0,0,0
5435.96,0,0,0
5535.97,0,0,0
5635.97,0,0,0
5735.97,0,0,0
5835.96,0,0,0
5935.97,0,0,0
6035.96,0,0,0
6136.39,0,0,0
6235.97,0,0,0
6336.35,0,0,0
6436.38,0,0,0
6535.97,0,0,0
6635.96,0,0,0
6735.96,0,0,0
6835.96,0,0,0
6935.96,0,0,0
7036.4,0,0,0
7136.39,0,0,0
7235.96,0,0,0
7335.96,0,0,0
7436.35,0,0,0
7536.35,0,0,0
7636.37,0,0,0
7735.97,0,0,0
7836,0,0,0
7936,0,0,0
8035.98,0,0,0
8135.97,0,0,0
8235.96,0,0,0
8336.03,0,0,0
8435.98,0,0,0
8535.97,0,0,0
8635.96,0,0,0
8735.97,0,0,0
8835.97,0,0,0
8935.97,0,0,0
9035.97,0,0,0
9135.96,0,0,0
9235.96,0,0,0
9335.96,0,0,0
9435.97,0,0,0
9535.96,0,0,0
9635.97,0,0,0
9735.96,0,0,0
9835.96,0,0,0
9935.96,0,0,0
10036.4,0,0,0
10136.4,0,0,0
10236.4,0,0,0
10336.4,0,0,0
10436.4,0,0,0
10536.8,0,0,0
10636,0,0,0
10736,0,0,0
10836,0,0,0
10936.4,0,0,0
11036.4,0,0,0
115.562,9.23364,0.2,0.2
117.289,9.23755,0.4,0.4
116.789,9.23591,0.6,0.6
120.28,9.23264,0.8,0.8
116.374,9.24464,1,1
123.461,9.234,1,1
117.662,9.20919,1,1
115.357,9.13264,1,1
115.412,9.02458,1,1
114.884,8.8996,1,1
115.536,8.78566,1,1
115.121,8.65987,1,1
115.19,8.55166,1,1
114.68,8.42967,1,1
115.114,8.31295,1,1
115.025,8.21098,1,1
113.962,8.108,1,1
114.662,7.99192,1,1
115.178,7.88376,1,1
114.623,7.76592,1,1
114.62,7.66379,1,1
114.519,0.266529,1,0
114.498,0.220217,0.2,0
114.033,0.187951,0.2,0
113.249,0.229403,0.2,0
114.182,0.302949,0.2,0
113.334,0.404504,0.2,0
114.048,0.509719,0.2,0
113.248,0.611121,0.2,0
113.688,0.718519,0.2,0
113.515,0.822444,0.2,0
113.606,0.923772,0.2,0
113.385,1.01882,0.2,0
113.674,1.12256,0.2,0
112.928,1.21449,0.2,0
112.939,1.31598,0.2,0
112.972,1.42293,0.2,0
112.213,1.52984,0.2,0.2
113.01,1.61535,0.4,0.4
112.814,1.66998,0.6,0.6
112.565,1.69907,0.8,0.8
112.479,1.69108,1,1
115.192,1.68253,1,0
111.644,1.62335,0.2,0.2
111.445,1.52016,0.4,0.4
110.052,1.4342,0.6,0
111.99,1.38294,0.2,0
111.739,1.33798,0.2,0
109.543,1.33444,0.2,0
111.49,1.32298,0.2,0
111.299,1.33294,0.2,0
111.436,1.33844,0.2,0
110.192,1.33494,0.2,0
111.106,1.33386,0.2,0
110.866,1.32786,0.2,0
110.556,1.34286,0.2,0
110.596,1.34686,0.2,0
110.856,1.34486,0.2,0
110.638,1.34575,0.2,0
110.389,1.35361,0.2,0
109.571,1.39974,0.2,0
109.726,1.49239,0.2,0
109.517,1.57972,0.2,0.2
109.84,1.67149,0.4,0.4
109.683,1.76575,0.6,0.6
109.693,1.83337,0.8,0.8
108.826,1.91866,1,1
108.918,2.00146,1,1
109.386,2.0146,1,1
109.232,1.93292,1,0
109.328,1.81268,0.2,0.2
108.782,1.68398,0.4,0.4
109.12,1.58898,0.6,0.6
108.448,1.548,0.8,0.8
108.129,1.50198,1,1
108.194,1.44798,1,0
108.616,1.36775,0.2,0
107.401,1.30686,0.2,0
107.351,1.30326,0.2,0
108.177,1.35494,0.2,0
107.777,1.44159,0.2,0
107.799,1.509,0.2,0.2
107.544,1.59055,0.4,0.4
107.664,1.66593,0.6,0.6
108.314,1.75783,0.8,0.8
103.413,1.83882,1,1
107.033,1.92898,1,0
107.693,1.96881,0.2,0.2
107.124,1.95898,0.4,0.4
107.025,1.96123,0.6,0.6
106.925,1.96798,0.8,0.8
107.314,1.95047,1,1
107.053,1.90931,1,0
106.789,1.8195,0.2,0.2
106.98,1.70707,0.4,0.4
106.561,1.6258,0.6,0.6
106.639,1.57885,0.8,0.8
106.121,1.54389,1,1
106.003,1.49056,1,0
106.441,1.41336,0.2,0
104.907,1.29526,0.2,0
105.923,1.23183,0.2,0
105.31,1.20389,0.2,0
105.561,1.20337,0.2,0
105.469,1.2122,0.2,0
105.236,1.23092,0.2,0
105.315,1.28667,0.2,0
105.232,1.33745,0.2,0
104.946,1.38488,0.2,0
105.02,1.4383,0.2,0
104.508,1.47515,0.2,0
104.942,1.48931,0.2,0
104.941,1.48412,0.2,0
104.53,1.49066,0.2,0
103.822,1.49618,0.2,0
104.075,1.4872,0.2,0
103.508,1.48831,0.2,0
104.207,1.48232,0.2,0
104.024,1.48769,0.2,0
103.891,1.48568,0.2,0
103.794,1.48453,0.2,0
103.426,1.49014,0.2,0
103.458,1.48863,0.2,0
102.981,1.50262,0.2,0.2
104.563,1.56224,0.4,0.4
102.446,1.6419,0.6,0.6
101.528,1.72309,0.8,0.8
102.301,1.80091,1,1
102.336,1.88435,1,0
102.287,1.94621,0.2,0.2
101.9,1.91129,0.4,0.4
101.884,1.85378,0.6,0.6
101.764,1.8031,0.8,0.8
101.618,1.76634,1,1
101.412,1.69117,1,0
101.187,1.58256,0.2,0.2
101.165,1.46225,0.4,0
101.069,1.38089,0.2,0
100.994,1.34451,0.2,0
100.736,1.33282,0.2,0
100.662,1.33305,0.2,0
100.168,1.33418,0.2,0
100.065,1.33905,0.2,0
99.8406,1.34451,0.2,0.2
99.7807,1.34774,0.4,0.4
99.8158,1.34625,0.6,0
99.8673,1.34396,0.2,0.2
99.7089,1.33481,0.4,0.4
99.6627,1.33053,0.6,0
98.9843,1.3301,0.2,0.2
98.8591,1.30208,0.4,0.4
98.841,1.28385,0.6,0
98.7325,1.27213,0.2,0.2
98.572,1.24977,0.4,0.4
98.496,1.22822,0.6,0
98.2642,1.21187,0.2,0.2
98.1422,1.17697,0.4,0.4
97.944,1.17342,0.6,0
