Network Latency, State, Optimal Action, Shielded Action 
336.571,0,0,0
435.478,0,0,0
535.629,0,0,0
635.625,0,0,0
735.614,0,0,0
835.496,0,0,0
936.215,0,0,0
1035.51,0,0,0
1136.15,0,0,0
1235.51,0,0,0
1336.03,0,0,0
1435.57,0,0,0
1535.55,0,0,0
1635.56,0,0,0
1735.85,0,0,0
1835.56,0,0,0
1935.56,0,0,0
2035.55,0,0,0
2135.54,0,0,0
2235.54,0,0,0
2335.56,0,0,0
2435.53,0,0,0
2535.55,0,0,0
2635.54,0,0,0
2735.54,0,0,0
2835.56,0,0,0
2935.54,0,0,0
3035.54,0,0,0
3135.54,0,0,0
3235.55,0,0,0
3335.56,0,0,0
3435.55,0,0,0
3535.55,0,0,0
3635.55,0,0,0
3735.56,0,0,0
3835.58,0,0,0
3935.54,0,0,0
4035.53,0,0,0
4135.54,0,0,0
4235.55,0,0,0
4335.53,0,0,0
4435.54,0,0,0
4535.55,0,0,0
4635.55,0,0,0
4735.55,0,0,0
4835.54,0,0,0
4935.49,0,0,0
5035.53,0,0,0
5135.58,0,0,0
5235.54,0,0,0
5335.56,0,0,0
5435.57,0,0,0
5535.54,0,0,0
5635.54,0,0,0
5735.55,0,0,0
5835.55,0,0,0
5935.54,0,0,0
6035.55,0,0,0
6135.54,0,0,0
6235.59,0,0,0
6335.57,0,0,0
6435.54,0,0,0
6535.54,0,0,0
6635.54,0,0,0
6735.54,0,0,0
6835.55,0,0,0
6935.54,0,0,0
7035.54,0,0,0
7135.55,0,0,0
7235.54,0,0,0
7335.57,0,0,0
7435.62,0,0,0
7535.55,0,0,0
7635.54,0,0,0
7735.53,0,0,0
7835.54,0,0,0
7935.54,0,0,0
8035.54,0,0,0
8135.53,0,0,0
8235.54,0,0,0
8335.56,0,0,0
8435.54,0,0,0
8535.53,0,0,0
8635.53,0,0,0
8735.56,0,0,0
8835.55,0,0,0
8936.01,0,0,0
9035.96,0,0,0
9135.55,0,0,0
9235.53,0,0,0
9336.07,0,0,0
9435.54,0,0,0
9535.99,0,0,0
9635.54,0,0,0
9735.53,0,0,0
9835.54,0,0,0
9935.52,0,0,0
10035.6,0,0,0
10135.6,0,0,0
10235.5,0,0,0
10335.6,0,0,0
10435.5,0,0,0
10535.6,0,0,0
107.118,1.6857,0.2,0.2
109.835,1.69019,0.4,0.4
107.355,1.68869,0.6,0.6
108.19,1.68647,0.8,0.8
109.226,1.67823,1,1
108.023,1.68348,1,0
110.784,1.65519,0.2,0.2
108.61,1.61911,0.4,0.4
106.223,1.60404,0.6,0.6
107.151,1.61545,0.8,0.8
105.601,1.62832,1,1
105.692,1.61521,1,0
105.035,1.56183,0.2,0.2
105.803,1.47857,0.4,0
105.388,1.40407,0.2,0
105.834,1.36889,0.2,0
104.831,1.36151,0.2,0
104.528,1.36437,0.2,0
104.497,1.3669,0.2,0
103.469,1.37034,0.2,0
104.137,1.36747,0.2,0
104.154,1.37029,0.2,0
103.974,1.3711,0.2,0
107.14,1.38527,0.2,0
104.026,1.45261,0.2,0
103.922,1.52907,0.2,0.2
103.768,1.60559,0.4,0.4
103.134,1.66896,0.6,0.6
103.763,1.72707,0.8,0.8
103.601,1.78659,1,1
103.502,1.84088,1,0
103.305,1.89526,0.2,0.2
102.871,1.89326,0.4,0.4
103.38,1.87831,0.6,0.6
102.8,1.88951,0.8,0.8
103.325,1.90396,1,1
102.813,1.88073,1,0
102.613,1.82672,0.2,0.2
102.58,1.75142,0.4,0.4
102.609,1.70784,0.6,0.6
102.247,1.70751,0.8,0.8
101.982,1.70714,1,1
102.106,1.6812,1,0
101.709,1.64685,0.2,0.2
101.446,1.58,0.4,0.4
101.509,1.55692,0.6,0.6
101.64,1.55991,0.8,0.8
101.351,1.56191,1,1
101.103,1.54825,1,0
101.321,1.50706,0.2,0.2
