Network Latency, State, Optimal Action, Shielded Action 
342.292,0,0,0
442.307,0,0,0
542.494,0,0,0
642.334,0,0,0
742.839,0,0,0
842.26,0,0,0
942.238,0,0,0
1042.27,0,0,0
1142.98,0,0,0
1242.23,0,0,0
1342.51,0,0,0
1442.23,0,0,0
1542.21,0,0,0
1642.29,0,0,0
1742.26,0,0,0
1842.26,0,0,0
1942.25,0,0,0
2042.27,0,0,0
2142.26,0,0,0
2242.26,0,0,0
2342.26,0,0,0
2442.26,0,0,0
2542.25,0,0,0
2642.26,0,0,0
2742.62,0,0,0
2842.61,0,0,0
2942.63,0,0,0
3042.58,0,0,0
3142.58,0,0,0
3242.61,0,0,0
3342.63,0,0,0
3442.25,0,0,0
3542.26,0,0,0
3642.6,0,0,0
3742.6,0,0,0
3842.59,0,0,0
3942.63,0,0,0
4042.26,0,0,0
4142.61,0,0,0
4242.35,0,0,0
4342.26,0,0,0
4442.26,0,0,0
4542.26,0,0,0
4642.26,0,0,0
4742.26,0,0,0
4842.26,0,0,0
4942.27,0,0,0
5042.26,0,0,0
5142.26,0,0,0
5242.27,0,0,0
5342.26,0,0,0
5442.23,0,0,0
5542.27,0,0,0
5642.26,0,0,0
5742.64,0,0,0
5843.64,0,0,0
5942.23,0,0,0
6042.59,0,0,0
6142.63,0,0,0
6242.59,0,0,0
6342.63,0,0,0
6442.26,0,0,0
6542.35,0,0,0
6642.28,0,0,0
6742.27,0,0,0
6842.27,0,0,0
6942.26,0,0,0
7042.29,0,0,0
7142.26,0,0,0
7242.26,0,0,0
7342.29,0,0,0
7442.27,0,0,0
7542.26,0,0,0
7642.26,0,0,0
7742.26,0,0,0
7842.28,0,0,0
7942.26,0,0,0
8042.26,0,0,0
8142.26,0,0,0
8242.26,0,0,0
8342.27,0,0,0
8442.26,0,0,0
8542.26,0,0,0
8642.27,0,0,0
8742.26,0,0,0
8842.26,0,0,0
8942.27,0,0,0
9042.26,0,0,0
9142.26,0,0,0
9242.22,0,0,0
9342.26,0,0,0
9442.26,0,0,0
9542.67,0,0,0
9642.61,0,0,0
9742.64,0,0,0
9842.59,0,0,0
9942.63,0,0,0
10042.3,0,0,0
10142.3,0,0,0
10242.6,0,0,0
10342.3,0,0,0
10442.3,0,0,0
10542.3,0,0,0
10642.6,0,0,0
10742.6,0,0,0
10842.6,0,0,0
10942.6,0,0,0
11042.3,0,0,0
11142.3,0,0,0
11242.3,0,0,0
11342.3,0,0,0
11442.4,0,0,0
11542.3,0,0,0
11642.3,0,0,0
11742.3,0,0,0
11842.3,0,0,0
11942.3,0,0,0
12042.2,0,0,0
73.3129,9.37463,0.2,0.2
73.0824,9.376,0.4,0.4
73.8879,9.38,0.6,0.6
74.8389,9.37463,0.8,0.8
74.0301,9.34063,1,1
71.4399,9.27564,1,1
71.3085,9.198,1,1
71.2746,9.09064,1,1
71.2059,8.979,1,1
70.9291,8.86961,1,1
71.1223,8.77365,1,1
70.8746,8.66523,1,1
70.0941,8.55224,1,1
70.703,8.44892,1,1
70.5455,8.34694,1,1
70.5385,8.24568,1,1
70.4526,8.14428,1,1
70.4771,8.04129,1,1
70.2264,7.94469,1,1
69.7445,7.8263,1,1
70.0586,7.71778,1,1
70.1492,7.61993,1,1
69.9631,7.52714,1,1
69.9199,1.33781,1,0
69.7288,1.33351,0.2,0
69.9617,1.11095,0.2,0.2
69.4184,1.14298,0.4,0.4
74.079,1.20979,0.6,0
69.4591,1.26387,0.2,0.2
68.2054,1.32898,0.4,0.4
69.5408,1.40121,0.6,0
69.4467,1.41838,0.2,0.2
69.46,1.4302,0.4,0.4
69.219,1.42437,0.6,0
69.2255,1.40805,0.2,0.2
69.1676,1.38641,0.4,0.4
69.1532,1.36343,0.6,0
69.1507,1.34474,0.2,0.2
69.0854,1.30548,0.4,0.4
69.0638,1.28187,0.6,0
68.7899,1.26122,0.2,0.2
68.8782,1.23156,0.4,0.4
68.888,1.21858,0.6,0
68.6737,1.19059,0.2,0.2
68.3935,1.18331,0.4,0.4
68.7176,1.15734,0.6,0
68.6444,1.12207,0.2,0.2
68.5931,1.114,0.4,0.4
68.4503,1.12038,0.6,0
68.3891,1.1623,0.2,0.2
68.6118,1.24754,0.4,0.4
68.4846,1.33744,0.6,0
68.5591,1.384,0.2,0.2
68.4857,1.40198,0.4,0.4
68.1629,1.40998,0.6,0
68.1276,1.45773,0.2,0.2
67.8662,1.52998,0.4,0.4
68.3937,1.62793,0.6,0.6
67.8954,1.68598,0.8,0.8
71.2911,1.668,1,1
69.4023,1.60384,1,1
67.7185,1.51385,1,1
67.3798,1.39586,1,0
66.7763,1.28546,0.2,0
67.7847,1.18431,0.2,0.2
67.2255,1.13978,0.4,0.4
67.0555,1.12179,0.6,0
63.3804,1.09695,0.2,0.2
67.1789,1.07495,0.4,0.4
71.1052,1.06468,0.6,0
