Network Latency, State, Optimal Action, Shielded Action 
53.5278,-0.158197,0,0
53.8255,-0.154862,0,0
53.6236,-0.160035,0,0
52.934,-0.154441,0,0
52.8867,-0.145047,0,0
52.781,-0.150795,0,0
52.7384,-0.154506,0,0
52.4827,-0.155142,0,0
52.4772,-0.153729,0,0
101.22,-0.149062,0,0
102.105,-0.151912,0,0
102.411,-0.158155,0,0
102.434,-0.151537,0,0
102.196,-0.165618,0,0
101.975,-0.169944,0,0
102.377,-0.158953,0,0
101.383,-0.151663,0,0
101.331,-0.159495,0,0
102.278,-0.148029,0,0
101.358,-0.154743,0,0
100.225,-0.165933,0,0
102.058,1.93924,0.2,0.2
101.113,1.83792,0.4,0.4
101.487,1.71798,0.6,0.6
101.226,1.59855,0.8,0.8
101.239,1.49817,1,0
101.303,1.42785,0.2,0
101.174,1.35661,0.2,0
100.573,1.331,0.2,0
100.671,1.32276,0.2,0
100.246,1.32545,0.2,0
101.491,1.32576,0.2,0
100.487,1.33324,0.2,0
100.568,1.32798,0.2,0
100.355,1.34786,0.2,0
100.664,1.38071,0.2,0
100.953,1.41442,0.2,0
102.47,1.44985,0.2,0
98.2959,1.46185,0.2,0.2
100.413,1.46493,0.4,0
100.111,1.45994,0.2,0
100.737,1.45994,0.2,0
100.465,1.44574,0.2,0
100.558,1.45066,0.2,0
100.219,1.45193,0.2,0
100.082,1.46034,0.2,0
99.9317,1.44994,0.2,0.2
99.8823,1.451,0.4,0.4
99.6314,1.45474,0.6,0
99.7882,1.44398,0.2,0.2
99.2852,1.42174,0.4,0.4
99.7747,1.39797,0.6,0
99.4686,1.38622,0.2,0.2
99.3576,1.35074,0.4,0.4
99.2542,1.34194,0.6,0
99.3908,1.33346,0.2,0.2
99.1324,1.34174,0.4,0.4
99.2882,1.34586,0.6,0
99.4862,1.33986,0.2,0.2
99.1199,1.30848,0.4,0.4
99.0422,1.29649,0.6,0
99.0722,1.27999,0.2,0.2
99.2781,1.24287,0.4,0.4
98.9864,1.22508,0.6,0
98.847,1.21484,0.2,0.2
98.6577,1.22648,0.4,0.4
99.4126,1.26487,0.6,0
98.7921,1.31303,0.2,0.2
98.8016,1.3611,0.4,0.4
98.5368,1.3947,0.6,0
98.5701,1.42159,0.2,0.2
98.3763,1.43701,0.4,0.4
98.5631,1.44894,0.6,0
98.3073,1.47059,0.2,0.2
98.1037,1.45799,0.4,0.4
97.1591,1.47858,0.6,0
99.1704,1.48292,0.2,0.2
98.6899,1.48415,0.4,0.4
98.0685,1.49268,0.6,0
100.506,1.50262,0.2,0.2
98.4754,1.49156,0.4,0.4
100.13,1.49862,0.6,0
100.264,1.50739,0.2,0.2
99.5508,1.50962,0.4,0.4
99.2662,1.51229,0.6,0.6
100.084,1.52292,0.8,0.8
102.505,1.50665,1,1
101.59,1.46398,1,0
97.6655,1.3937,0.2,0
96.989,1.3158,0.2,0.2
97.4274,1.25753,0.4,0.4
97.3342,1.23255,0.6,0
97.2339,1.2213,0.2,0.2
97.2006,1.18986,0.4,0.4
97.1277,1.18178,0.6,0
96.7789,1.16133,0.2,0.2
96.6945,1.13106,0.4,0.4
95.7496,1.12373,0.6,0
96.2765,1.11115,0.2,0.2
96.0443,1.07753,0.4,0.4
96.0604,1.06311,0.6,0
95.8567,1.04888,0.2,0.2
95.7663,1.01956,0.4,0.4
95.594,1.00145,0.6,0
95.0975,0.978639,0.2,0
94.9401,0.956243,0.2,0
95.0704,0.94071,0.2,0
94.7716,0.941772,0.2,0
94.4741,0.943022,0.2,0
93.1009,0.947249,0.2,0
94.3414,0.943765,0.2,0
94.1141,0.945196,0.2,0
94.0036,0.95198,0.2,0
93.4852,0.959674,0.2,0
93.5461,0.989887,0.2,0
93.2003,1.02455,0.2,0.2
93.3148,1.06183,0.4,0.4
92.9336,1.09835,0.6,0
92.6065,1.13065,0.2,0.2
92.4274,1.16788,0.4,0.4
92.489,1.1941,0.6,0
92.2073,1.22157,0.2,0.2
91.6792,1.23355,0.4,0.4
91.699,1.26311,0.6,0
91.5257,1.28018,0.2,0.2
91.3736,1.28619,0.4,0.4
91.4565,1.30577,0.6,0
90.9852,1.33201,0.2,0.2
91.1121,1.36796,0.4,0.4
90.8372,1.40021,0.6,0
90.4309,1.40384,0.2,0.2
90.1675,1.41285,0.4,0.4
90.3413,1.40484,0.6,0
90.3345,1.38891,0.2,0.2
89.9975,1.35548,0.4,0.4
89.5481,1.33253,0.6,0
89.7641,1.32155,0.2,0.2
90.5405,1.29178,0.4,0.4
89.6154,1.27451,0.6,0
88.7141,1.25581,0.2,0.2
89.2708,1.21933,0.4,0.4
89.1951,1.20129,0.6,0
89.0089,1.18663,0.2,0.2
89.205,1.1609,0.4,0.4
88.9994,1.14992,0.6,0
88.4059,1.12591,0.2,0.2
88.0627,1.10116,0.4,0.4
87.728,1.08177,0.6,0
86.4131,1.06627,0.2,0.2
84.8886,1.04215,0.4,0.4
87.5665,1.02738,0.6,0
87.1085,1.00677,0.2,0.2
85.9306,0.983956,0.4,0
86.4874,0.970654,0.2,0
86.566,0.947293,0.2,0
85.7606,0.953781,0.2,0
85.2161,0.947989,0.2,0
85.3886,0.959814,0.2,0
85.2484,0.969032,0.2,0
85.374,0.961812,0.2,0
85.0542,0.966221,0.2,0
84.9847,0.967723,0.2,0
83.9208,0.967982,0.2,0
84.4254,0.996107,0.2,0
84.2184,1.03392,0.2,0.2
83.928,1.11408,0.4,0.4
83.7304,1.18495,0.6,0
83.5548,1.2449,0.2,0.2
82.9653,1.27818,0.4,0.4
82.7745,1.29066,0.6,0
82.5704,1.2645,0.2,0.2
82.5096,1.23755,0.4,0.4
82.4527,1.22234,0.6,0
82.2205,1.19462,0.2,0.2
81.7784,1.17796,0.4,0.4
81.7494,1.15953,0.6,0
80.5075,1.15504,0.2,0.2
81.0471,1.16153,0.4,0.4
80.871,1.17161,0.6,0
80.7211,1.15134,0.2,0.2
80.5162,1.12312,0.4,0.4
80.2167,1.10959,0.6,0
80.0166,1.08926,0.2,0.2
79.825,1.05929,0.4,0.4
79.5342,1.04047,0.6,0
79.2589,1.03345,0.2,0.2
79.4304,1.0202,0.4,0.4
79.6094,1.0155,0.6,0
79.0168,1.02648,0.2,0.2
78.25,1.02838,0.4,0.4
78.2579,1.02249,0.6,0
79.1755,1.01001,0.2,0.2
82.874,0.976294,0.4,0
78.5899,0.968555,0.2,0
80.9024,0.947015,0.2,0
79.6095,0.944199,0.2,0
76.9743,0.954731,0.2,0
76.8084,0.95327,0.2,0
76.5591,0.952007,0.2,0
76.4042,0.956259,0.2,0
74.2349,0.951822,0.2,0
76.9127,0.954266,0.2,0
75.9039,0.950181,0.2,0
75.7857,0.948296,0.2,0
75.9633,0.950794,0.2,0
75.6004,0.946305,0.2,0
74.9646,0.949693,0.2,0
75.2684,0.951347,0.2,0
74.7891,0.960243,0.2,0
74.1215,0.956721,0.2,0
74.44,0.952345,0.2,0
74.3967,0.955724,0.2,0
74.3242,0.954268,0.2,0
74.1249,0.957255,0.2,0
